Des EPIC_ID RAdeg DEdeg Teff logg
24759 249197526 232.92470267273 -25.70768607835 5629.498 4.5401
24760 201499002 163.06257967978 0.50757345973 6038.9976 4.4648
24761 202729708 245.96283899888 -28.57833691303 5801.143 1.9346
24762 211309103 126.96698387367 10.03382825984 5161.2026 4.519
24763 211527644 123.5546153701 13.52962285812 5545.06 4.3964
24764 212226200 129.82897802161 25.20117366985 99999 99999
24765 212276430 206.42831769072 -18.27193441784 4530.3647 4.6322
24766 220150079 18.109283497 -1.89114624881 5252.0493 4.5823
24767 246052136 358.68229738968 -8.20744869236 4992.9653 3.5048
24768 246062943 356.53053625245 -7.95737013264 5280.251 3.4613
24769 246685919 75.05272788688 14.39297753536 3863.056 4.5462
24770 246892423 78.02285980944 16.68012581658 7757.314 4.1532
24771 210364509 57.51963179263 12.60794045058 99999 99999
24772 211328488 130.93377786948 10.41718712843 4551.05 4.6407
24773 212297108 203.76763598563 -17.61863754081 4332.226 4.5697
24774 235731004 258.68565804038 -29.53103130113 4732.624 4.5034
24775 246036041 357.03510605944 -8.57617967075 4626.938 4.5851
24776 251607652 203.97940651737 -1.14005720978 4112.1953 4.3367
24777 211326746 132.14345856787 10.38505585221 99999 99999
24778 211415343 127.25431348676 11.87260916245 4852.998 3.0672
24779 212288435 204.2055442108 -17.8845603711 99999 99999
24780 228720814 183.69859711555 -10.31297329418 6122.293 4.0723
24781 246628148 71.89223327768 13.61016240777 5404.0747 4.2082
24782 201202640 173.84459390402 -4.04196463552 6113.1543 3.4191
24783 211333882 132.45456877492 10.51875416657 99999 99999
24784 212225660 131.64627473545 25.1761205183 4818.41 4.5492
24785 245929602 352.74425454237 -11.73681579173 3838.228 4.4336
24786 246844190 78.10249277836 16.20226686689 7190.796 3.9735
24787 246920074 78.1494132576 16.94817103094 7228.9673 4.3473
24788 248483324 156.66171764969 2.60742318641 4563.456 4.6496
24789 201189827 169.77090595921 -4.3414342661 4732.3564 4.604
24790 201269363 169.79685069082 -2.91471029758 4808.907 4.5888
24791 228756197 185.01018210297 -8.64815614288 5619.247 4.4082
24792 201184549 171.05682518123 -4.46853720575 3709.1501 4.7704
24793 201185457 169.61512066443 -4.44662107254 99999 99999
24794 202791563 245.5876592485 -28.3502186349 3359.504 4.4619
24795 202797291 246.06881276762 -28.32925162747 99999 99999
24796 202890253 246.3355485484 -27.99340026252 5349.72 2.6867
24797 212356357 201.75740323349 -15.96545500869 4726.4443 4.6499
24798 220214923 19.43574641767 0.52755566344 99999 99999
24799 240281001 264.68795363518 -29.89999934151 4748.335 2.5109
24800 245940036 349.74148093318 -11.22282751131 5747.709 3.591
24801 245964333 355.00369095618 -10.43578590538 4592.496 4.6504
24802 246807449 74.75551232809 15.82103030576 4654.948 4.607
24803 211347390 131.24869069951 10.76697628432 4945.167 3.011
24804 228736872 185.61232507876 -9.52878867785 4422.281 4.6335
24805 246730340 72.13204311852 14.9473586153 4705.368 4.3462
24806 246920611 76.82800902976 16.95332361914 99999 99999
24807 248437026 155.75272470658 0.99664603274 4516.766 4.6694
24808 203014553 245.69583492667 -27.55616483522 4849.837 2.2695
24809 212190575 133.27100858145 24.01725554423 4876.5317 4.5984
24810 212306122 202.77562073513 -17.34651722078 5164.003 3.7205
24811 212375115 200.11495136748 -15.50104173795 5263.864 3.4524
24812 220191892 14.48168497837 -0.31351784571 99999 99999
24813 245975741 354.67672778726 -10.12135094965 99999 99999
24814 201257483 170.0729418284 -3.09463721617 4790.7866 4.59
24815 210402984 55.93253250671 13.53659507263 99999 99999
24816 212169640 134.97837485153 23.47841920701 5089.6055 4.5415
24817 212270525 206.97255605208 -18.47874503165 4506.7744 4.4999
24818 212308520 202.26275194904 -17.27779371252 99999 99999
24819 212313439 200.8344820917 -17.13363951454 4636.738 4.23
24820 245921140 352.5830070103 -12.1836541888 4170.5103 4.5592
24821 211357991 130.16927473143 10.95580847714 4424.2163 4.4685
24822 212328593 204.96686107687 -16.70572517055 5252.6606 3.7957
24823 213365177 290.13169358992 -29.68958573478 5062.914 4.4581
24824 246792265 69.461868748 15.65702802017 4664.8022 2.9091
24825 248424563 159.48750469848 0.52451859941 11886.218 4.1449
24826 251359856 140.21204753387 21.90592858784 99999 99999
24827 251560691 203.2031981723 -2.15392135383 4565.684 4.5542
24828 251603687 200.89252512077 -1.24093373963 4948.817 3.6236
24829 201145202 173.55589709135 -5.40893287418 5023.1196 4.5545
24830 202735367 247.35083730022 -28.55742961585 4997.734 3.0271
24831 211334309 130.28719316612 10.52678689105 5076.1807 4.4234
24832 212872533 203.34375619414 -3.06913368117 5676.5205 4.4048
24833 237693963 259.29133641622 -31.08678462281 4522.1724 4.6003
24834 245951843 353.69381941661 -10.79791634132 4793.875 4.5573
24835 245951899 353.69456134357 -10.79596259226 4165.563 4.5417
24836 245971285 352.36436823127 -10.2449780158 99999 99999
24837 246892262 78.42971460888 16.67866007481 7586.469 4.2506
24838 246892566 78.43123724627 16.68143223142 7761.753 4.1723
24839 251566547 202.33343170613 -2.03118935886 4561.723 1.6386
24840 202663014 247.19211379957 -28.82913331471 99999 99999
24841 211314606 126.30723268541 10.14531452716 5144.7104 4.4422
24842 211353167 131.88172160584 10.87170799179 4268.1763 4.6303
24843 211359090 128.19844615216 10.97303468792 4986.344 4.5831
24844 228727879 185.3482594908 -9.96796426964 4764.469 4.5622
24845 240393953 264.53612311407 -29.51860696437 3920.9446 1.481
24846 245960421 352.98001947124 -10.54583940524 99999 99999
24847 246708685 76.09840163571 14.68223398521 5046.996 3.5951
24848 246845488 78.68628229392 16.2151895148 5312.581 3.1909
24849 201051317 182.04218469655 -8.06323731809 4474.5386 4.4901
24850 202909068 246.10536218163 -27.92638008701 4897.606 2.0507
24851 211362287 129.42765735073 11.02874660759 5179.7153 4.3507
24852 211412247 126.3820304622 11.82521107856 99999 99999
24853 228731451 184.88407209727 -9.79478360098 5265.4624 3.6201
24854 246062251 358.32311016874 -7.97394995903 4970.288 4.5404
24855 248480740 157.85989264391 2.51687119321 4452.429 4.6668
24856 248523778 155.27753159816 3.85072993284 99999 99999
24857 202681242 246.51907731053 -28.75957418638 4820.307 2.7541
24858 212333888 204.16285064776 -16.56188505527 4641.2866 2.5925
24859 231758199 254.09621816151 -28.77577191541 5757.7236 2.9989
24860 240263021 264.41017930271 -29.96070626723 9239.412 3.1087
24861 251380211 136.52791520281 23.46604723795 4858.687 2.8218
24862 251573167 202.56394278778 -1.89643051757 4548.934 4.6534
24863 201186302 171.90005447824 -4.42614842625 5161.7324 4.2865
24864 201199552 173.98036642307 -4.11362108934 5378.125 3.4005
24865 211385600 126.5581797696 11.41331881546 5052.402 4.5003
24866 212301779 199.87422288567 -17.47859396361 5277.501 4.6213
24867 246755914 68.32373810773 15.24719604025 6288.786 3.8752
24868 246790391 75.9006180336 15.63723366602 5360.91 3.1715
24869 246803702 75.29686002608 15.78101397664 99999 99999
24870 251594521 204.36055663994 -1.44478592651 5017.847 4.3605
24871 202639004 247.15966434128 -28.91956614233 5252.2915 3.0328
24872 202772374 245.38174051368 -28.42025361458 7488.131 4.1284
24873 246010636 355.56938193807 -9.21288758175 5488.363 4.5619
24874 246861302 72.30417189592 16.37393962098 3679.9763 4.3279
24875 248440688 160.91694623793 1.13213891182 5054.932 3.4575
24876 201147434 176.35929424489 -5.35590590659 6480.4507 4.2059
24877 201273103 170.72598574295 -2.85825689332 99999 99999
24878 201376942 167.38725563424 -1.30895535174 5819.369 3.2163
24879 202748555 247.65161900724 -28.50884859793 99999 99999
24880 212205731 130.40178174335 24.46588560647 5279.6455 4.5716
24881 212333606 204.63397784554 -16.56925081156 4765.942 4.5312
24882 229152532 190.58862264103 2.06661155358 99999 99999
24883 201913990 178.38587276204 7.62002076652 5173.1704 4.3902
24884 210433760 58.5320830886 14.20391866 99999 99999
24885 212301991 203.67589745369 -17.47257325487 99999 99999
24886 228714378 184.80572716309 -10.63488308086 4864.716 4.5641
24887 228741368 184.71050285426 -9.31764193217 5449.196 4.6226
24888 245926277 352.61564317549 -11.89841895592 4954.765 4.4569
24889 245951942 355.5608181826 -10.79457699007 4851.3867 4.5624
24890 246732266 72.75399105109 14.97055669972 6357.646 4.1436
24891 248430542 159.41245662307 0.75537921023 4827.073 2.942
24892 211318922 133.21882346951 10.23257611545 5306.3345 4.6283
24893 220161828 18.40569294159 -1.48395643048 4360.36 4.6692
24894 228705654 188.59931747058 -11.08452260891 3636.4712 4.631
24895 228714646 186.90301431662 -10.62221531325 5521.5215 3.4194
24896 249120441 230.29015057727 -26.67546341883 3799.8025 4.7016
24897 251402748 136.08988396114 24.94772485016 5207.2227 3.1859
24898 202794386 246.0018544709 -28.33975079984 99999 99999
24899 211478768 123.21834445832 12.83255346794 99999 99999
24900 212176706 133.62854143905 23.6515339629 5090.173 4.3526
24901 212283743 204.40165528845 -18.02695549837 4635.135 4.5715
24902 228740833 182.00066336796 -9.34261706335 5110.795 3.7045
24903 245923200 347.9690785226 -12.06231765575 99999 99999
24904 246720721 72.15989382695 14.8297513642 6004.5244 4.0577
24905 205943030 337.46561893856 -16.60331740322 99999 99999
24906 211352486 128.00251826167 10.85989383064 99999 99999
24907 220164098 18.31595389673 -1.41130403729 5323.693 4.5639
24908 245922760 353.0125486915 -12.0893639254 5527.3896 4.5573
24909 245946582 355.22051939399 -10.96450848027 4969.197 4.5472
24910 245980764 356.06074367512 -9.98894566552 5235.3013 4.1279
24911 246869383 78.83346878039 16.45498043782 5765.337 3.9715
24912 246899781 77.70504919244 16.7516129178 7099.874 4.0755
24913 251591397 203.53196200566 -1.51182131608 99999 99999
24914 201457300 162.61738876945 -0.11419520195 5283.113 4.6105
24915 211414003 131.19281166774 11.85216951374 5475.714 3.3204
24916 212276698 206.26056376122 -18.26208497692 4977.9233 4.5328
24917 213544226 290.41061232189 -29.05624878641 4875.8706 4.5618
24918 246886881 78.09995556297 16.62628671902 7381.9966 3.9928
24919 248479745 156.70879876259 2.48375868214 4787.3003 4.6325
24920 211337590 127.13147160953 10.58791921114 99999 99999
24921 212309013 201.99705110073 -17.26337603755 4481.779 4.4272
24922 246073053 358.34388135909 -7.72994602078 4960.0093 4.6401
24923 246839677 73.73372127362 16.15638816387 99999 99999
24924 201162726 174.74775505434 -4.99140954828 4780.9473 4.5687
24925 211387699 132.40085141141 11.44623019406 6331.245 4.1816
24926 212168336 136.05748928621 23.44725823575 5604.4287 3.4841
24927 220163123 13.22983066988 -1.44274418102 3990.931 4.7448
24928 220168378 18.34365990275 -1.27459436712 5283.7627 4.4472
24929 245947862 350.16683550582 -10.92370523845 6182.2427 3.4812
24930 246629136 72.82381183028 13.62482926113 5416.695 3.5498
24931 248437261 158.63619636781 1.00519069679 3563.0093 4.7538
24932 201133097 176.26054475647 -5.71164938022 4778.36 4.6006
24933 201145596 176.7243442768 -5.40046679334 4393.7915 4.6689
24934 201224323 170.82435240024 -3.5940754766 5249.0977 4.6081
24935 202667676 246.53460417356 -28.81129767221 99999 99999
24936 212151644 136.3513337825 23.06786994596 4554.549 4.581
24937 246808448 74.97390930056 15.83139888231 99999 99999
24938 248480728 157.97652540086 2.51636442093 4749.4897 4.5399
24939 251382037 137.90858605672 23.5987299889 3533.576 4.7361
24940 251395416 137.58154181021 24.50723995722 4972.264 4.536
24941 201245557 170.13892965151 -3.27682874161 99999 99999
24942 202665924 246.34110345971 -28.81794495693 99999 99999
24943 228713759 187.96485884629 -10.66840858154 4947.9263 4.6129
24944 201273986 169.35619021524 -2.84460437013 4603.421 4.5973
24945 212203945 134.25952995475 24.40875073294 99999 99999
24946 220226562 21.86524300771 0.9384516316 5487.607 4.4174
24947 246050250 356.22076019805 -8.25023190153 4577.196 4.5839
24948 246857784 78.59197419457 16.33896929454 99999 99999
24949 246866367 76.55546044214 16.42484141642 4476.88 4.4851
24950 248475205 158.81866551473 2.33453182451 5613.056 3.7048
24951 251380036 136.70714183057 23.45455645906 4867.294 4.5619
24952 251618988 200.30077692171 -0.83342183299 99999 99999
24953 201174931 170.67446914842 -4.69889174358 5227.9775 3.6108
24954 212223805 130.6635424568 25.09861305341 4629.0674 2.552
24955 212294294 206.36109316153 -17.70372599609 99999 99999
24956 220174528 13.5246811923 -1.00855821547 4804.6694 4.467
24957 229163993 189.72505614413 2.37243164399 6475.9946 4.1707
24958 251397112 136.76172589021 24.61161833931 4958.2534 4.5721
24959 202616079 246.53936086809 -29.00614063431 5333.3755 2.2794
24960 202906766 243.80488316871 -27.93455765272 99999 99999
24961 206004801 342.52615523992 -14.68932772085 99999 99999
24962 206018389 342.62702158524 -14.29231533853 3799.7754 4.6958
24963 211307977 126.63449849745 10.01227053641 99999 99999
24964 212183234 133.67027465809 23.82276562951 5573.516 4.585
24965 212230029 129.72350954307 25.39210467066 4761.3003 4.5833
24966 235833629 260.03757034285 -29.21596301662 5174.716 2.5321
24967 245941309 351.51460870338 -11.16323677133 4773.9443 4.3423
24968 210468499 62.05460613958 14.86523448749 99999 99999
24969 211374149 130.92425687795 11.22479756582 99999 99999
24970 248481944 157.85169441755 2.56180757691 99999 99999
24971 212273584 206.56684816376 -18.37073499112 5034.4106 4.5444
24972 249204148 233.25537761007 -25.62255841196 5524.96 4.0966
24973 251357689 140.90556468941 21.71870434158 4683.493 4.5312
24974 213651634 287.15455942372 -28.70266370292 3379.6968 4.8582
24975 246070330 357.18466903832 -7.79310384265 4478.8735 4.5996
24976 248437205 159.19745331969 1.0033337197 5431.378 3.1533
24977 202752875 249.40790572493 -28.49273092233 4927.6064 3.1182
24978 202925776 246.7014167585 -27.86779571128 5119.922 2.6207
24979 211378792 132.95147548052 11.30215839172 5574.217 4.4136
24980 228718996 185.09859275028 -10.40286649288 4019.493 4.4369
24981 240433201 262.12908091395 -29.38076289378 99999 99999
24982 246701470 72.1817560121 14.59099588361 4136.122 4.5671
24983 246906597 78.48106662736 16.81669133531 5117.6006 3.5139
24984 251394680 134.98115351107 24.46080926598 4807.255 4.6081
24985 201208113 170.2447072126 -3.91315456442 4693.82 4.5866
24986 211355320 132.76867872446 10.90983876293 4838.0513 4.5285
24987 245942805 349.53860454351 -11.10139256633 99999 99999
24988 246008607 354.3867231309 -9.26535966855 4554.694 4.5371
24989 202844181 244.62331048466 -28.15796859093 3548.1199 4.8259
24990 211338551 131.93913044553 10.6055527116 4789.7793 2.7627
24991 228729713 187.95150597639 -9.87895620912 5221.848 4.3434
24992 248466477 156.76494567908 2.03858759242 5333.662 4.477
24993 251569073 201.58037018523 -1.97835044316 4767.8784 4.3919
24994 211354251 132.83178854034 10.89131655889 99999 99999
24995 212289661 206.76473387068 -17.84981171338 99999 99999
24996 212323455 201.76760699417 -16.8509533955 6167.2427 4.2567
24997 248434977 158.67985207869 0.91808128678 99999 99999
24998 211341850 132.55817016612 10.66492559297 99999 99999
24999 211396167 131.77739411291 11.58279721627 99999 99999
25000 212431964 197.49505085852 -14.19600816543 5017.833 4.5062
25001 213451117 290.60930026459 -29.37806031787 4814.423 2.9083
25002 213458674 289.61073600188 -29.35126813351 5615.417 3.231
25003 213540314 290.05513379952 -29.06948281717 4937.932 2.744
25004 228745237 183.23497767831 -9.13612549915 5777.4844 4.3096
25005 246083112 358.40231772326 -7.50832518465 5023.053 4.4043
25006 251578493 203.29647031961 -1.78970875466 5560.0786 4.5244
25007 251588395 205.38246283363 -1.57846274835 4813.1885 4.5128
25008 202722931 246.81138263202 -28.6034598767 5526.455 3.1359
25009 212211957 130.47192427975 24.6688773551 4165.1606 4.6087
25010 212327701 203.24267635045 -16.7299295647 4988.636 4.4107
25011 228742336 182.81818337779 -9.27280361676 4949.654 4.4986
25012 231485706 256.87965485738 -29.8752567656 6073.1616 2.3903
25013 246854843 75.71102439468 16.31003682099 4925.605 4.0808
25014 248479878 157.57277974919 2.48794623128 5225.1914 3.4806
25015 251556568 203.86314296486 -2.23668616727 6076.944 4.322
25016 201373509 167.33027325484 -1.36164055445 5149.384 3.5259
25017 202706271 246.08315434703 -28.66563996189 4850.2173 2.2309
25018 211355686 127.96972952237 10.9163769252 5159.2705 4.4857
25019 211519250 123.06283948728 13.41020394847 4642.5273 4.5982
25020 213505980 289.74983220171 -29.18631253051 4695.784 2.3737
25021 213690825 289.38639100495 -28.57637478144 5182.289 3.0373
25022 220180261 16.40667183978 -0.77886797206 3795.1516 4.4781
25023 240328790 265.38614222348 -29.74028980154 99999 99999
25024 240450876 264.95704864807 -29.31702835635 5732.0796 4.3855
25025 246927538 78.69829010262 17.0220837045 6632.4775 3.887
25026 251613007 200.82871770914 -0.99833552366 5332.292 4.648
25027 202758147 247.16144984864 -28.47332104717 99999 99999
25028 205962621 340.83671877352 -15.9604424598 4308.239 4.5364
25029 212212602 131.18983260904 24.691006798 5004.774 4.5113
25030 212284926 206.9029345597 -17.98808231471 5950.1743 3.2235
25031 228703458 189.74015672138 -11.20271611322 99999 99999
25032 246004257 354.27841985955 -9.37719358213 5145.4365 4.479
25033 246645707 71.38370609352 13.85797751246 5599.3545 4.5068
25034 246668028 73.00826349176 14.16125431099 5106.4424 3.4644
25035 246716637 72.63137073657 14.77937417977 99999 99999
25036 246745928 68.79995775459 15.13212684881 6771.0728 3.9163
25037 251574625 202.63943494506 -1.86790643675 99999 99999
25038 202816752 246.47322008926 -28.25797296998 5858.771 2.8959
25039 211340180 132.97732229658 10.63433548196 99999 99999
25040 220178499 13.40942908219 -0.84726055389 5172.0205 4.5461
25041 245994843 354.25228901185 -9.61749015737 99999 99999
25042 246678151 74.52302158759 14.29350348406 5119.759 2.9327
25043 201184523 171.29277317185 -4.46914485968 4855.8335 3.0931
25044 201494588 163.21909919664 0.44140612303 4837.568 4.5807
25045 202650200 246.84970704999 -28.87760691815 5057.569 2.7013
25046 202892036 245.98046389345 -27.98689583832 99999 99999
25047 211311219 127.22754693334 10.07699986227 5036.6113 4.5279
25048 211314281 130.78648870807 10.1391725928 5160.874 3.5566
25049 212869975 204.1446870558 -3.16315332389 5870.8833 4.3241
25050 213769257 289.19395966559 -28.33322887569 99999 99999
25051 246771943 69.40178659111 15.4333161068 5046.276 4.252
25052 251628201 199.87751351651 -0.58006529136 5847.756 4.07
25053 202595250 246.4959599513 -29.08585505935 5534.1973 2.9152
25054 211316484 127.92098838096 10.1831246298 5061.3853 4.4766
25055 213747398 289.95237930649 -28.39967331262 5947.1343 3.043
25056 246712869 74.51272803694 14.73298715164 5662.4707 4.029
25057 246819907 73.86682114068 15.95164816784 99999 99999
25058 205911796 338.85395198036 -17.73306118651 4242.5005 4.6856
25059 211371825 129.4905348945 11.18815349212 5043.329 3.5746
25060 213549332 289.76040309122 -29.03910420135 4380.4224 2.5639
25061 213800164 289.47772841175 -28.23912652429 4936.91 3.1954
25062 246705139 73.96368615385 14.63778910391 3596.2927 4.66
25063 246824527 76.79838137799 15.99991080483 4877.576 3.6221
25064 251594821 201.6706238497 -1.43871181464 5865.452 4.1907
25065 251615298 199.49464880611 -0.93500118447 5382.49 4.4299
25066 202910585 246.94781217893 -27.9209466658 5376.212 3.5328
25067 211373775 128.06336685268 11.21852779682 4738.8633 4.5641
25068 212180875 134.72018869717 23.76029402384 99999 99999
25069 212216663 133.76606583334 24.82721008009 99999 99999
25070 212329291 203.29624563147 -16.68606124522 99999 99999
25071 212873153 203.83741415493 -3.04672829564 5323.865 4.4289
25072 220165818 18.48976935269 -1.35706892076 4316.894 4.6002
25073 220195256 17.295061603 -0.18269258732 99999 99999
25074 228717001 184.84597307297 -10.50070799584 99999 99999
25075 229422572 253.69688848973 -28.76489193896 5551.8984 2.9508
25076 246806145 79.1023037365 15.80716642584 5188.5576 3.4393
25077 251579133 204.48308705528 -1.77614502999 5484.9746 4.3528
25078 212224653 132.97078694408 25.13388847573 4570.022 4.6666
25079 212316122 202.27507386657 -17.05643784824 5794.335 3.2042
25080 201165919 173.06197359394 -4.91663136403 4825.335 4.5134
25081 211317934 132.08375194119 10.21251487114 4751.3047 4.5958
25082 211417807 129.74287026321 11.90879951713 99999 99999
25083 213630325 289.464018212 -28.77134463414 5152.5513 4.5029
25084 229153474 190.29283924463 2.09106690384 4746.7188 4.5136
25085 245933160 353.63481428615 -11.55990634394 4993.7686 4.643
25086 246043515 357.50946977894 -8.40184409695 4703.736 4.5453
25087 201109510 179.41719328701 -6.32577455297 4595.9014 4.6054
25088 211324005 132.40293075347 10.33329463093 5099.0356 3.1623
25089 212300341 206.44418070892 -17.52129028119 5148.4736 3.2594
25090 213750689 289.03681942111 -28.38980386011 5037.7285 3.592
25091 201175986 170.14118583691 -4.67260443091 5005.705 3.5647
25092 202670081 247.06979489242 -28.80216766211 5268.4146 2.7761
25093 212268120 207.6888351456 -18.56566935702 5753.919 4.2731
25094 213695358 290.75068179244 -28.56216842283 5190.3726 4.0929
25095 228726903 184.87763858956 -10.01454025002 5567.281 4.5276
25096 201379946 166.65368933543 -1.26375002205 3699.7893 4.4622
25097 211313085 132.47272203095 10.11538241134 5120.8184 4.5192
25098 211363530 129.27356538979 11.05064396474 4951.6245 4.4246
25099 220239017 20.18592844826 1.32520765546 99999 99999
25100 245949838 354.53408401853 -10.85922367549 4687.346 1.767
25101 246892567 77.75772158271 16.68144658648 6399.881 3.9597
25102 201148231 175.73294538061 -5.33612017584 6000.122 3.3903
25103 201184437 172.70171005862 -4.47111980787 5056.7974 4.5113
25104 201204973 169.30738464427 -3.98659652318 5081.386 4.5656
25105 201252450 169.40378518419 -3.17089645686 99999 99999
25106 212870477 203.41006636839 -3.14523722276 5128.4736 4.2789
25107 213567018 290.06994928678 -28.9798264789 4991.151 3.1321
25108 245939729 351.34319983437 -11.23667251748 5039.676 4.4607
25109 248454310 156.26007271806 1.62017204727 5149.384 4.5992
25110 249180242 233.07921082456 -25.92657164566 4921.07 4.2658
25111 251554297 203.83438498988 -2.28157388029 99999 99999
25112 251559041 205.05539004996 -2.18544841041 4732.549 4.5706
25113 201090668 180.60593555308 -6.85930215335 99999 99999
25114 213804663 290.04143183823 -28.22570689716 99999 99999
25115 228753854 182.31450511516 -8.75319084019 3777.4521 4.6767
25116 246665718 72.27033551558 14.13114231921 99999 99999
25117 246789302 68.66177790209 15.6250161913 6786.815 3.7271
25118 246838489 73.69350965594 16.14490532835 5562.9917 2.8349
25119 246884332 78.22031067139 16.60085021171 6927.0986 4.1734
25120 251394124 138.03098318367 24.42467970099 5055.593 4.5381
25121 251629843 200.6773076957 -0.52235614446 4160.8276 4.2398
25122 201268404 170.7972779618 -2.92945121918 99999 99999
25123 210318134 59.05218181956 11.28508304804 3645.504 4.695
25124 211409871 129.80822323485 11.79057126668 4515.7915 4.5917
25125 213775807 290.13889977718 -28.31318968328 5822.43 2.0574
25126 220216175 19.51938395641 0.57455046893 4932.7544 3.4283
25127 246781785 76.87910939205 15.54310655665 5712.7407 4.5218
25128 249124620 236.59124415939 -26.62501298306 5854.7134 3.2297
25129 201279375 170.78050028262 -2.76298571128 4954.6016 4.4868
25130 211398921 126.15780940315 11.62420835334 5151.663 3.6498
25131 220173946 13.76189119957 -1.03313432123 5265.682 4.1171
25132 220254686 19.62227688105 1.66776106068 5063.1724 4.5624
25133 228717543 186.8787070776 -10.47415951358 4685.3604 4.3388
25134 228748698 182.82696418064 -8.98048008822 5162.183 4.3208
25135 240459529 265.31153780681 -29.28508141419 99999 99999
25136 245992232 354.07676053466 -9.68288477164 4693.222 4.5708
25137 246024771 357.8058075014 -8.85626457207 99999 99999
25138 251387104 137.97217335008 23.94855411927 99999 99999
25139 251595192 200.9053983077 -1.43093973461 5546.5215 4.5933
25140 201896348 178.77394439879 7.24680516404 5054.3936 4.5551
25141 211306857 126.48458879358 9.98929767132 99999 99999
25142 211351037 130.33692672752 10.83316970883 99999 99999
25143 211374949 132.08347895281 11.23894009394 4551.602 4.6603
25144 212228821 129.52067487881 25.32952008329 99999 99999
25145 212297306 203.11738579483 -17.61257181451 4816.4004 4.534
25146 220176238 18.52917759008 -0.93705820318 4923.4316 4.5729
25147 246888223 78.35516410025 16.63945847794 5713.39 4.3903
25148 248434342 162.37374061304 0.89232446286 99999 99999
25149 248446797 160.35215105784 1.36478742448 5122.12 4.5158
25150 251406113 133.66255674215 25.13904021816 4930.7427 4.2607
25151 202798177 249.15277275856 -28.32602520608 99999 99999
25152 211404872 127.49046261426 11.71611226075 99999 99999
25153 212873909 204.90056480359 -3.01689847633 5788.8535 2.009
25154 212211122 131.14216738614 24.64136371504 4910.6284 4.5381
25155 220242235 22.78170688973 1.3997620932 4777.232 4.4873
25156 235636512 258.43135556371 -29.82193686561 4951.399 2.8537
25157 249132381 237.23805836664 -26.52995684711 5167.315 4.2738
25158 212287458 203.20348245143 -17.91320650461 99999 99999
25159 213658491 289.84584533451 -28.68028561654 99999 99999
25160 245966796 352.80771723595 -10.36792187309 4257.638 1.8607
25161 246749119 74.97562416607 15.16946896287 4888.5107 3.5102
25162 251598043 202.99716728232 -1.36938435225 6224.006 3.9568
25163 211303054 134.00716491476 9.9085924287 5064.237 2.1037
25164 220235227 19.42469608461 1.23597063438 4994.8296 4.661
25165 229154042 191.66338504173 2.106241964 5627.731 4.325
25166 246058695 356.84461671216 -8.05493476748 5822.05 3.3378
25167 249177984 236.37420195178 -25.95609799199 4982.4263 3.5194
25168 202707662 246.38046632538 -28.66051666881 99999 99999
25169 202758669 247.62332861753 -28.47155679071 99999 99999
25170 202896771 245.66270749837 -27.97023415395 5529.818 3.3321
25171 212213140 133.04823973795 24.70858464154 4679.8667 4.4873
25172 220257103 19.44509638373 1.7168714221 4537.6904 4.6198
25173 251405428 133.79031761245 25.10104266346 5254.276 3.1052
25174 251575808 202.24850735396 -1.84510427559 99999 99999
25175 201507294 162.85073063756 0.63340044933 5430.275 4.3983
25176 213622835 287.9898132734 -28.79583591972 4486.015 4.6104
25177 213665507 290.95087086428 -28.65754007537 4925.2236 4.5388
25178 246827277 70.44438801784 16.02892397696 5746.2324 3.9486
25179 246884792 77.86673232533 16.60547651245 7317.6323 3.4903
25180 248457556 158.04910962769 1.7423668803 5056.3945 4.3544
25181 205929709 337.06401415714 -17.06381508703 99999 99999
25182 211327933 130.53331960871 10.40622350385 5048.2817 3.5796
25183 212287713 207.83607629029 -17.90575140234 5070.14 4.5108
25184 212292023 203.76612481479 -17.7748594433 6081.7163 3.2133
25185 245938122 353.55017175059 -11.3151721846 99999 99999
25186 248454783 155.98480612803 1.637362975 5173.256 3.8264
25187 251359186 140.74507206507 21.85105351712 4502.7656 4.5554
25188 211310594 133.63019608823 10.06403992275 99999 99999
25189 211336259 127.64247674151 10.56385166837 5062.7695 4.5326
25190 211345931 129.38848875017 10.7393081675 4001.2856 4.7157
25191 220173495 18.49181325492 -1.05156944425 4939.003 4.5049
25192 220281304 21.34346022765 2.23486238783 5219.1226 4.5938
25193 246752773 77.74127358573 15.21207567626 5292.9717 3.7743
25194 251584138 200.1500025458 -1.67076712587 4536.6963 2.0275
25195 201193569 169.34237697805 -4.25303737172 4372.0977 4.1187
25196 201211646 173.29832328233 -3.8291623511 5186.8345 3.5127
25197 210407864 59.40596242396 13.64634255191 6113.0474 3.6864
25198 211434684 127.03076945373 12.16519965554 99999 99999
25199 228750927 182.97014881521 -8.88147099652 99999 99999
25200 248406886 162.41864651293 -0.17409388351 4842.7437 4.5514
25201 248474664 158.98817875646 2.31786321373 4995.4463 4.4858
25202 249140008 236.90764553229 -26.4370170164 5310.5513 2.9447
25203 201467627 162.77103597861 0.03749913961 4511.21 4.6065
25204 220154802 17.38842361433 -1.72005372538 5470.546 3.6119
25205 249144884 236.06559791187 -26.37550830926 5251.5796 4.4859
25206 251379186 138.168182217 23.39465478806 5127.2686 4.6138
25207 251574773 203.47470657886 -1.86461814623 5570.6807 4.2335
25208 211348383 132.67200327925 10.78459666183 4930.6533 4.4012
