,EPIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
140,202068482,3468.324,4.4245,23.0,36.26618498549942,0.1883264371233805,0.612948744717869,0.10215803461323958,1.5022329662157141,3.0036091804504395,0.8363962173461914
141,248890189,4189.9614,4.6645,3.0,79.66392063093372,0.18388889543469608,0.36777839514252264,0.08172751636448083,0.25934378306070965,0.3482818603515625,0.18309354782104492
142,246650193,3524.1377,4.2613,9.0,80.54204070912965,0.1521030951811958,0.34733797099033836,0.0817263731660205,3.627596961127387,6.231939792633057,1.9929170608520508
143,246825214,3802.2983,4.6479,13.0,80.54211053503968,0.15245289062239373,0.3882057324590278,0.10215851040265989,1.013027704679049,3.0945658683776855,0.38602352142333984
144,220212372,4198.868,4.6614,2.0,78.68269370065536,0.13280511062112055,0.143020902738499,0.1225893185037421,0.6226539611816406,0.6697535514831543,0.575554370880127
145,210387836,3191.3518,4.9822,1.0,70.85743789126718,0.32690828673366923,0.32690828673366923,0.32690828673366923,13.19962739944458,13.19962739944458,13.19962739944458
146,213537555,3667.2405,4.2024,26.0,81.3389716788879,0.17131154891719164,0.5312226232417743,0.10215797570708673,3.882508552991427,13.943815231323242,2.0993590354919434
147,203059545,3790.6726,4.4517,2.0,59.844637454196345,0.15323901934243622,0.16345659874059493,0.14302143994427752,0.4858255386352539,0.7930755615234375,0.1785755157470703
148,202879519,3477.1965,4.259,3.0,59.84464331710478,0.3405279799674948,0.7764022379633388,0.10216016746562673,16.766007741292317,26.499485969543457,6.921684741973877
149,251582596,4105.059,4.669,3.0,67.04865757798689,0.09536288693198003,0.10217440459382487,0.08173988956696121,0.5564133326212565,0.8456826210021973,0.39315223693847656
150,249256527,4183.094,4.4875,3.0,87.97947714290058,0.1362137748146779,0.22475091661908664,0.08172938435745891,0.3605842590332031,0.4705667495727539,0.16148090362548828
151,246776923,3477.8303,4.3107,4.0,80.54194929888763,0.12259093009924982,0.1430242639471544,0.10215789200447034,6.947228312492371,12.753856182098389,4.47922945022583
152,211309647,3858.912,4.6373,83.0,176.42921614246006,0.2899839067091767,3.4325435939681483,0.08172664744051872,2.6530435286372542,10.5826735496521,0.30727386474609375
153,211329479,3650.7751,4.5715,40.0,74.80080207164428,0.20942554430621385,1.2259007383545395,0.08172659633419244,0.5732965469360352,1.4028429985046387,0.2511143684387207
154,212376845,3526.0688,4.5383,6.0,78.88725089393847,0.08513247499043548,0.1021587494033156,0.08172663742880104,1.4832834402720134,4.665827751159668,0.631248950958252
155,228727251,3796.9854,4.6717,2.0,68.79378541275219,0.21453258034671308,0.24518007363076322,0.18388508706266293,1.0096609592437744,1.0179519653320312,1.0013699531555176
156,245976928,4190.412,4.3991,8.0,78.86644518292451,0.1608986399432979,0.24517871518037282,0.10215770748618525,0.3005281090736389,0.463712215423584,0.20276308059692383
157,251583182,3739.9146,4.6786,16.0,67.0487181463759,0.1341077505330759,0.18392088049586164,0.08173977315163938,1.3158202171325684,4.650306701660156,0.2826094627380371
158,202704279,3467.315,4.1717,84.0,59.84468198986724,0.28409971562004577,0.8785642891452881,0.10215812431124505,4.875732603527251,9.861910343170166,3.20204496383667
159,248443325,3423.3928,4.7597,2.0,79.66397028963547,0.10215866502403514,0.12259062930388609,0.0817267007441842,2.7212440967559814,4.679322242736816,0.7631659507751465
160,228736440,4235.6377,4.503,8.0,69.12068860771251,0.17367002346327354,0.22475195377046475,0.1021583598194411,1.8569886684417725,4.839324951171875,0.5764245986938477
161,229145427,3695.4878,4.7104,0.0,69.12068167878897,0.0,0.0,0.0,0.0,0.0,0.0
162,211381872,4166.9194,4.6661,0.0,74.80075157067768,0.0,0.0,0.0,0.0,0.0,0.0
