EPIC_ID TIC_ID
212321500 422327842
212323176 357445854
213674258   2377620
213799439 168625649
248456254 374201288
251617989 114982631
202763212 392103584
202934308 175636314
211511737  27682881
212321395 404420710
213422464 168152332
220149635 248345366
220184528 269594324
228761704 176868676
246696296 436666911
202841881 175937706
202895573 175831244
205908169  12861148
211330464 458656329
211340499 366500268
220135402 248348772
228722621  98594159
240354830 191793862
246011624   8940181
211479550  20444844
212303506 294302184
213667214   2674514
240463548 200615597
248441535 374338379
249154620  23374846
251592588 130725689
201169344  49523273
201205704  38085639
211378788 443996626
212298472 422327634
212362707 357494423
213582845 168304074
213693788 168148847
228733564  98629378
246023797   9097870
210451174 435920598
211312861 458685787
211403933 458655847
211409934 366410265
212188229 126234334
251381506 386892619
201134711  82052316
228722285 176943099
235793568  80356761
240381452 201281829
245982142  49737787
246752985 245823280
212225413 117357382
212272599 437335765
212362957 357514064
213439082   2673117
213779215 168305231
220219586 399722684
228763551 152829072
240360607 143343432
251615110 115082075
211372347 458677994
211518558 186816804
212369258 357445536
212375629 357492972
213578581   2673985
213583885 168547316
245934259  49554466
249174402  23196842
251549285 115010337
201283765  38116717
202926624 323111849
212313278 422289950
212331097 404433971
213748518 168822512
245919728 402317899
249198077 185467750
201091211 183640622
202907526 392320699
211414341 443965389
212203000 117380474
220248655 344299466
221339061 202917626
246716498  59090817
246770507 293838393
251359075 414966304
205925194  12723652
211335212 366444650
212305531 335103977
212328152 335011145
213734838 168304942
228730750  98670295
245955064  49710529
246693019 436566054
246780573 293512901
246820717  59089866
248442523 281660401
248449813 374312703
248518778 345033418
249143951  23566067
201162610  49546778
210317526 415369840
211317217 458681675
211395138 366444260
212182483 197249204
212326302 335011129
240400321 200619453
246029337   9099044
246656618 436654733
246880340 311365565
248414919 374337870
248423431 374349984
248443665 277875085
211349263 444037353
212292620 290055521
212414728 347812355
212434226 308150583
228727560  98629313
248407301 318184558
251589565  66766032
251593790 115071873
251609732 157838932
202634644 175695871
211318311 443971035
212298720 392467239
212305599 294318794
212368812 357413794
220177792 269504500
228766397 176879143
246007538   9097778
251395038 138665404
251614909 130714796
201226609  38139416
211309989 366499079
211352546 366444529
211412390 366527778
212341501 100017641
245913860 434099645
245960488   9029334
246004358   8994884
246780381 303593269
201201743 173145939
202779765 392103472
211328769 366444703
211334929 468983986
212220131 117358084
212876590 115081544
213607765 168443801
213618307 168689077
228703298 110975977
228737122  98675889
245971239   8988223
246825648 432614236
202954361 392330877
211332709 458655180
212333194 357446650
212885312 130725456
213496974 168152835
220220954 380943216
228710411 111014980
245989117   9031765
248433303 277811417
211311521 366658367
212218354 117354511
212285262 286961416
212328588 294301679
212885878  61071298
228748826  98591691
246857616 293893646
251389619 117506633
202915351 392170897
212278644 287028219
249133713 225797618
249170781  23375098
251396477 117419646
211391771 366657737
213516623 168547745
245993232   8918429
248449406 374314985
201152065 173145687
201213965  38143451
202867181 392321039
210387632 242995427
211348478 459055805
211348555 396847646
211413993 366527532
212289458 290055555
212306939 290059159
212380837 357445456
248523288 345037506
249117860 225797565
210483632 434228640
211502972 186812802
212147013 243243109
212201195 126234418
212287667 422335641
212333898 357493308
220211258 369493320
240443101 201979156
251571133 130712044
202868020 175636872
211516476 186853187
212180836 197249269
212291468 404420442
212321195 392467010
213648449 168149123
228753840 176941619
246621607 436586572
246789125 293838206
246904606 303596329
248410267 318090583
248900251 149495020
201151637  49429407
211350898 443970777
212291167 290055635
213421252 168301423
213574033 168153340
220223508 399722930
245929396   4579919
245995919   9062404
251390242 284993597
211494251  27636776
212181958 197249259
212229148 117219921
212291817 404434308
212332788 357446647
212870937 157857657
213556423 168440119
220263344 344298911
228747951  98594419
245976774   9062497
246685117 389136130
246717329  59129516
211390971 366576620
249110385  48663436
251403449 284993785
251604958 157843538
251605386 115082018
201095448 152719742
202741354 392322011
202942946 392320412
211358240 366355295
212289004 287331704
212306112 405676578
212353535 335010200
246897486 411692107
246899974 411697950
248421720 281705977
201156258  82049335
212169701 203286309
212275031 349231308
212341813 294318115
228737361  98661683
249125642  23565817
251598110 114982516
201182633 173103904
202616549  98641487
212270708 437331688
212287532 287331740
212304965 277915336
212325739 357493388
220239283 369493508
246756996 293769696
201102257 152701775
205955030 240764995
211316275 443971059
212309415 357513627
248517836 277776506
251578691 130717944
220159172 248348945
228735241 176868912
248446291 374355921
248534896 277769171
211520232  27679276
212215212 117162537
212434105 308179951
212885459 130718099
213700166 168304751
220174206 269572082
228709403  98670560
246736108 293697091
246757601 436616166
246905680 411692223
251567632 115008454
201134999  49464766
210341601 243015620
211313863 366576152
212279422 349132762
212330081 392460677
212421020 347809053
220304985 344243210
240338724 201992620
249260086 464682915
212270430 437335737
212293499 392467292
212314741 335011041
229160336 350546062
245923045   5777277
245988275   8961586
246791154 432610293
248425381 374296688
248439677 277839976
211319634 458656414
212177820 197221231
228719045  98661900
246931404 411692483
251571022 130714056
211378992 458655505
211529464  27654121
212294177 294301951
212323763 405680458
212872380 130718246
213474475 168688303
228704444 111058443
228712972 111058335
228716723  98593430
228731144 176868958
251620728 115011126
201177240  38143652
201209521  38086560
212203164 117278882
213719553 168689611
213792893 168154614
220269942 344225961
240484517 198535645
246613801 436652656
249151969  23761630
211344380 443969943
212286861 405676395
212290517 422335665
213439955 168301305
220231278 399702422
249145746  23374722
212292621 422327576
212317623 297142697
228768041 152869929
249326965  61316610
210369286 434135492
211334125 366623529
211340242 366409882
213641582 168551277
228712988 429301432
228724017  98667505
228725655  98674082
245982885   9067725
249172060  23503718
251382869 386892646
212331962 297142946
212332715 404420798
220232208 399673004
228724276 152828708
249178348 225802024
251396187 117417192
205975760 402313760
212350886 335040339
212366055 297145755
213572310 168685725
213819943 168445049
220207406 399702569
228736722 176943953
246704307  59090942
211377412 443996635
212293262 286230907
212382463 357492916
228715798  98724446
246735349 436566337
246897057 311365782
251569075 130717058
228740347 152868603
240396331 202020050
246735584 436662787
211499694  27636746
228707948 111012792
228718538  98676118
249107619  23131009
251606209 157838505
211374177 396847078
220220295 399673283
228713612  98629146
246820261 293613310
251572658 130714068
202997161  98226480
212287545 203359494
213842841 168438330
228701750 110996938
228716274  98676149
246047274   9756912
246753538 245826283
251395916 138660589
201374087  53207390
212172538 197245909
213421427 109169083
213800086   2675293
213820955 168035802
228732620 368438679
246713545 389166657
249128763  23016122
251398096 117419387
251606364 130725752
202719837 323021793
212154963 203251984
212179311 197249184
220201496 248349247
228744655  98662966
201176672 443616789
212275268 437326965
212316692 297142683
212347707 404433845
213501283 108435773
249114768  23448971
201168081 173163596
202892361 323023339
202951730 392102045
205942682  12784814
211371667 444033561
212191210 332109273
212314876 422335343
213618992 168685457
213809232 168444980
246681102 436662354
246776448 245820082
246877785  59130862
251397170 284993703
202873448 392170573
212293955 294302095
212880659 130691667
246797326 432698462
249131748  23449228
251391132 285004644
251397025 126323246
251406127 126369288
251610767 157843990
211506137  60255881
212881819 157839265
213438113 168303153
213691469 168689456
213816570   2532358
228708463  98753294
228719081  98724398
228727378  98661794
228734215 176877760
240459654 201277331
246008962   8988454
248533209 277747941
251555103 130715067
251608707  66715108
251619619  66768768
202758756 391994192
202911631 457958962
211396426 366443942
211514937  27679245
212279730 437327178
212344527 335041383
220157465 248377542
246668147 436659665
251399225 117417229
251626487  66765776
202932689 175636329
211380687 366444341
211491173 386588955
211532872  27679363
212339312 335040419
213396752 168152145
213744955 168444570
249149907  23761602
251616048 114982615
201089164 183648813
201160212  49523218
211331663 366623542
212289051 346038051
213509472 168550532
228737254  98594317
251568428 157857883
212350449 334994750
220194794 248946535
228726539 152823836
246708332 303676735
201154277 173163180
211315563 366437895
211383091 443965575
213639678 168546971
246037306   9004578
251550491 115072138
251588431  61110137
211395668 437030442
212303378 294318422
212313627 294301782
212318326 392460570
212879267 130716855
213750085   2669303
228716836  98581015
240417819         0
246853412 411691545
248426528 277798734
213667454   2669832
220263367 344299530
228729236  98662793
201254755 173098817
210434360 456887882
211334131 437038566
213724419 168439004
213732610 169682976
228742725 176870011
240356451 201283199
249145577  48538113
201470242  14328496
205908754  12787521
212315032 422327785
213581206 168685687
235595726 150828481
246803749 389121673
246839413 436580913
212292423 287335655
213493986 168440534
220173636 248343144
220180360 248353530
220261860 399673457
228737038 152828822
245978544   8995792
246713048 436702234
249155115  23379978
251374534 386889855
251384683 203289696
211429321 366354917
212273940 437326951
213772193 168148382
220225055 262809268
228713475 380195599
240399507 200619498
246002893   9003271
251581411 157843447
251604785 115008254
201212229  49419515
212218781 117272055
212294947 270419206
212351405 335103599
213776887   2669156
251603675  61098479
251616662 114983036
201093119 183648783
201188733  38144254
202716206 175696706
202968053 392454688
246788040 293830379
246904495 303594316
205965569 240766710
211308026 468987636
211364137 458656077
212229845 117247718
212351508 404433819
212355625 335103570
220225033 336956845
240268063 106483355
246919207 411757836
248462237 277799022
251398599 126369378
201191467  38132341
201224429  38086631
211493189 186853347
220215412 344770629
228750489  98661530
246037912   9633455
248433182 374239316
248886386 286830471
251587499  66717240
251592184  61072170
201099824 183648727
210328077 415369980
211322885 444010629
211343548 458686767
212272644 287028288
212302237 294318764
212327253 405676008
220198566 248385162
220244075 399702372
228730454 380195410
251586506 157858633
202066594 155094691
202067522 387142302
202068482 445937544
202074408 100026264
202081258  59617150
202083040 294218959
202083593 307806466
202083855 307733103
202083861 438292042
202087142 155364408
202088309 372525207
202089426 385755061
202091130 438306595
202091180 438411479
202093723 307130311
202094036 307129474
202135777 438151270
211352878 458655319
212214747 117220577
212302874 422290343
212348301 334994761
213834379 168625488
220226587 380941151
246839886 303593775
246888903 411697785
248436742 277833307
248890189 286817651
251616513 115011160
205929572 335919965
211344666 444009567
212293349 335010849
212295014 405680014
220206018 380907568
228724114 176938833
228726491  98628391
228738528  98594327
246650193 436644833
213297245 468110610
213515922 168821230
213563990   2376897
213789553 168763449
246817529 245899433
251397659 117508926
251585584 130725658
251606835  66731568
211325304 366577320
213402861 168152192
228723107 176877899
245971105   8964124
251567440  61071376
211401392 366444228
211535327 386617915
220257687 344225912
228755943 176868718
245976029   9063203
246617516 436586546
251396067 284993690
202793842 392103365
205970161 145750660
210475442 435880111
211387709 366399345
211489538  60254824
212292635 286230899
212872709 130725330
212882097 157836836
213678275 168551469
213684663 168546713
213769135 168148405
228715563  98673986
246668058 436662262
212162305 203279610
212329226 405673045
212330753 405680520
212867719 175407600
220192254 248389408
228706703 111015415
240358249 192458590
249131718  23629378
201168917 380166323
248424171 374180006
249155347  23015735
249155388  23449571
228733862 152853686
246795987 245902002
248427799 374349789
202795686 323022508
202886643 175937323
211406612 468993053
213481901 168443070
228728845  98593290
228731268  98668477
210414207 456864977
212204888 126239796
212442978 308150706
213469675 168152638
213661041 168299896
228732573 152853698
228742328  98581291
246825214 303677806
246904565 411692203
248406007 318092810
248419381 374312473
251555150 130725501
251608488 114983084
202907202 392320702
205946116  12784837
213825297 168298918
235784069  81135733
251400835 126319838
251611983 157793699
202744595 205238706
211493509  27654335
213715182 168304827
228719155 203248723
228724192  98719753
242213436 105560243
245940548   8990196
251580939 115081886
211343209 396734444
228709065  98753818
228714467 111014919
228724732 176909967
212206424 126314008
212274258 203382423
231676024  23147998
246713324 245820480
248428913 374239058
201195204  38086479
211348415 443970800
211495740   6951777
212303372 405676559
212312546 357446470
212313953 357413301
212875163 130691602
220179209 248347231
220204771 344773903
248451867 277798951
202750066 175589322
211360513 468988752
212274451 287028268
213655061   2669920
220212372 399725041
228717596 183652014
246023970   9004507
251612707 115008208
201191786 173097379
202820090 392455946
210387836 348662701
212868028 157843134
213571816   2376949
220184626 269533177
220228925 388816600
248424554 374270887
248430686 277877155
251359077  86118489
251610837 157843989
211336073 443964831
211339758 366622573
211410853 458682254
213570398 168550859
220254959 380943062
228709795 380195637
228718212 176938775
249179676  23074114
202702443 392328792
202707193  98732487
211349806 437034371
211398899 366354788
212325090 404420738
212341331 357493249
245938492  49783594
245958677 402312999
201091136 152701431
201279061  38138198
211331739 366568881
220158939 269486031
220231825 399733474
228738300  98593195
245930141  49687321
248533780 277713509
251595517 115011285
202774503 392321759
206035700 146799187
211439466   7020238
212205549 117357630
212214815 117275630
212316419 335041172
213537555 169384731
213582639 168439939
213613810 168304264
213806075   2532288
220230917 388814673
246711742 303766579
246768259 432610251
251361805 414969117
251390757 117506618
251555141 157838291
251583941  61110117
251590599 130717878
211355060 366443692
212301909 290059200
213410543 168152255
220196026 248347128
246834758 436580884
251584657  66733625
201167247 173101748
202777866 323022356
211419728 366623072
212316639 422335321
220233806 399733491
228705991 429301513
228729173 380195426
228756872 176910256
246793633 293838156
246844819 436576105
249125738  23509027
249140475  23266806
251596882  66717286
251600772 115010597
251604040  66731598
201169745  38144175
202725201 392169439
202747117 323022063
210348838 242885569
213538117 168443398
220181657 248343095
228704359 111015057
228727659  98594219
228742439 152868627
228757770 176940299
228761020 176911278
251563065 115070947
201265399  38116658
211314858 458682926
211392086 437026472
211401721 366355042
212166858 203286543
220167973 248377658
228721980 152868439
228734613  98674179
228755928 176910242
228757566 203232722
245924568 434103855
246041682   9632497
202766472 204726662
202825878 175937834
205914589  12773060
211317214 458686927
211331032 366568886
211347719 437031001
212363230 297147819
202799997 175697527
202926442 392320555
202970622 392331001
203059545  68164733
228713548  98676180
228719883  98591349
245917090 434101578
245985571   8937936
251553496 130716973
201099625 152740064
201133580  81985988
202649614 175588381
202879519  68126823
212291385 422286619
212292742 290055520
212344432 357493220
213423470 168303065
213776772   2532126
213823554 168154785
251381903  85914078
201103511 183648708
202584467  98641124
212194843 126316837
212291230 294318546
213664068 168153880
228722474  98719736
211392362 437026469
213617820 168685464
220138665 248348791
228732355  98582830
246035265   9099012
248432701 374356040
248518307 345034874
251400030 138660204
201177440 443616784
212221060 117279361
213846908 168305606
201299050  38065658
212281067 203382579
213574661 168443604
235779749  88555686
246010420   9666377
246738234 303766867
249204467 185856633
202937838 175936852
211419034 396743069
212309773 405676178
213700814 168299636
220197602 248391368
228732672 176877779
211306204 366576100
211309274 366632241
211360994 437030914
211402127 366631558
220157445 248351851
228755954  98591779
245953412   9003577
205910844  12822409
205986792 146579279
211325081 396733544
211476805  60285259
211515192 186816826
212298452 290037621
212867265 157839392
213364163 168302655
213640112   2526808
228745112 183650404
248421466 374224522
251405643 117419304
251608217 130714266
202808819 175697603
213771860   2675126
220262026 344301531
220267164 344225948
246920787 311366083
249109663  23266346
251573458 114983265
201088127 152773123
211352819 437038679
213564750 168149612
240431429 198717598
211416305 366576754
212287125 287028125
212290682 392507518
213577406 168550890
213668816 168689334
228737821 152827741
240401724 191796380
246822787 436678672
246871459  59130817
249137236  23266757
249167982 186690878
251582596 130717110
211344174 366400030
212351612 422334975
240438167 199412138
248441706 277798412
251614402 114985435
202802241 205522459
211319437 458682896
211499991 386589025
211501028   6859820
212297173 335104047
213855680 168552391
220217079 380886586
228766403 176876512
246809474  59130320
249127583  23509001
212169431 203279328
228760853 176867668
248448275 277833793
249109030 185462761
212182518 197249205
212226507 332108885
228722180 176938008
246755252 245899070
251581830  61098357
202786291 205371061
202879911 392455411
210389034 243015214
212428965 308150512
228708785  98676774
228756035  98592991
246861917 311365363
249137678 185686649
249256527 225884999
201202188  49429181
202790912 175637574
202953857 175936708
205905024  69817821
211383821 443970567
212875680 130718214
213382552 168301694
220209134 336889446
220243223 344281582
248544184 277698006
251611733 157838532
201079710 152805189
201198915 173097406
210371296 242981652
210404194 434128525
212875903 130725361
220151091 248377439
228743759  98629509
242213853 192820076
248468436 374201373
211308870 366481173
211314892 458682924
240264322 193449680
246057737   9063625
246850478 411749168
251364197  86016640
251583257 130726446
251602638 114958840
212317354 422335316
213641269 168685349
220156165 248351862
220281738 344225204
228720997  98662703
228741462 176878909
229157996 350544719
235677294  79588579
246776923 245902096
248453764 374224736
251585483 115081912
211339015 366409876
212349737 297145641
220225425 388814287
228745731 176942869
201201292 443617638
211422469 333799938
212429102 308181178
213567787 168303985
220299065 344297533
210394706 243011824
213595266   2377109
220182413 248382786
220227968 399694679
220260021 344301523
246856883 293893654
251546938 115008563
201189069 173145890
211309647 444010709
211345463 366567981
211408908 443965293
211487986   6997301
220207356 344773882
248423072 281701224
249115186  23440098
249172860  23566496
251603302 130714229
201220837 173102385
201369936 443583058
211329479 444006158
211359816 458678062
212187488 238605191
212216172 117166224
212313867 335103908
220146804 248343330
228712400  98676826
246784097 411886713
201196729  38141851
212190994 117357761
212282981 203359527
213512892 168547775
213769786   2675113
220205160 344773938
220246001 262809144
220749255 414943614
228713802 111012863
228721497 110976195
248447464 374337379
249132314  23687228
251383417  85914049
251399485 138687957
201218115 173109642
201237750  38131410
202807967 323022613
202990244 392331166
212297355 422290096
213321912 168151316
213489173 168443113
228721524 176867269
248423612 374239254
248434913 374270969
249182471  23201156
202822988  98731805
211334769 444006123
212154302 203251991
213469022 168301107
213763794   2669237
220228084 344279470
228705965 111012771
248463776 374238824
251600100 115071821
202960425  67896210
212301649 335040757
220247673 344299461
245961614 423610610
246716279 436706562
228721077  98674039
245925819 328009614
245961024   9032500
248461898 277833884
251611071 130714285
202553018 175940472
211370145 443970102
220228015 399735638
228749977 152868709
245925222 402317845
245959597   8995129
246784397 411839855
246900521 311365833
249176403  23508259
251587414 130725665
211323614 366409761
211488223  27654370
211512441  60255922
212355803 357446813
213614236   2670167
246054225   9053029
246735273  59090628
211522293  27630176
212286610 422290199
213761121 168299294
220158164 333609132
220166258 269593891
228750913 183650459
246866094 411691686
248450696 374238896
249117636  23374290
210385903 242984914
211485739 408816799
213665734 466048056
213808472 168154704
220160323  38314340
245928635  49735788
251584659  66734502
201204133  38116394
211321371 437038497
212276019 349231319
212430940 308212406
212883248 157843264
213651699 168149106
220229159 399702793
228769087 176877409
211324215 396847762
211328433 366657406
211338375 396846884
228720299 176938796
228729426 176943878
228753297 152828979
205911872 437701216
212220306 117416819
229149041 380674567
248457685 374201300
251398630 117506528
251613274  66765882
202884479 392455367
205929562  12784301
211329249 458677129
212280539 437336013
212324947 405673007
213781674 168299172
213793103 168299109
228732855 176937894
246704552 436662533
202663666 392104370
211365710 366526961
212333464 422327052
212335464 405673100
220266832 399673469
228752794 176908871
251552033 157838280
251580650  61099190
212275607 437335804
212304015 405679935
212321596 294318950
212326690 335010427
212877965 157838179
213396217 168033046
213777861   2525974
228736606  98718779
240267832 105558119
251539667 115070780
251615162  66768812
202893021  98681438
211419451 458655766
213759032 168035421
248545381 277713572
201271106  38159628
202906224 392170833
202920423  98731266
220156588 333608016
220161256 269612505
228761959 176940262
246045566   9004617
246718206 436706544
246858055 411691587
251584232 130726438
251584767 115071933
249131927  23629373
202622214 399124150
211353926 366623396
212297534 290037612
212304322 357513250
220150508 248351112
228728359  98628367
251548115 114985083
201174849  49464547
202982245 392258771
210356056 242961133
213508221 168547811
213719403 168035183
228731685 152827812
228771092 152868916
235750730  79581036
245959189  49735500
246595676 436584976
212300442 335040770
246789528  59090143
251573361 114982388
202872212 175831024
211327700 468987801
212186740 126237190
212343475 335007799
246065597   9098866
248452689 277870893
251408625 332109547
211310112 366484374
212290716 422327549
212302959 422327675
213409402   2672919
213806089   2668986
251601956 130717200
211516068  60284245
228753598 176877567
246691967 436566045
201446637  47377471
210401023 456889318
211359770 366355287
211434243  21221932
248433221 277877143
249170507  23682020
251611742 130714815
211436145   6992114
212309145 290055373
212364444 335040247
220175338 248351730
245928102  49687294
245948239  49710573
246058194   9726799
246746072 436587535
246805773  59089989
251591092 157858603
210425204 243012083
211341836 396733632
211374865 366631424
213537528 168034034
240342453 192500954
240428350 200617726
202596299 399123993
210358865 311150722
212219868 126237431
220183040 248343085
228710831 110997045
228746321 183650415
240417658 202612246
240481910 197126108
251564720 157843369
201364105 443609287
213827600 168305494
228705364  32423362
228761841 152870003
240335618 202616974
245941809   8919022
248465309 277833090
202883564 392330308
205915490 206283339
212356580 404420997
228756935 152853479
245932420   4579949
202779178 392321723
212344337 357493222
212876666 115072278
220312894 344297608
228706011 429301511
246855836 411749095
246866856 293610011
251622750  66733878
205912120         0
212325321 335103804
212884583 130713937
228726247 176943838
228729252 152828746
245933435 423611917
245940399 402313115
201216349  38158189
205903300 206553854
205938119  12858387
212430967 308181159
213515665 168300801
213667960 168685234
246861205 411697474
248450017 374272821
202603202 392327932
211483677   6951700
228733409  98629376
228744504 152828890
246650416 436591653
246792648 432614148
246832278 436566943
210432080 434239028
211334232 443996939
212175096 203279367
212873420 175407555
212883995 175407438
212885484 157836782
251601072 114958832
210503185 456892627
212273602 287050156
212298512 294318710
220202800 380886495
240313455 192461080
246717345 436612625
246909167 411692263
249158701  23267083
202695224 392457061
205964871 402313695
213756094 168551888
228765420 176910328
246734775 303766825
251601109 157793748
212278834 437336033
220250512 399732972
240354342 192501667
245941443 402313105
246746125 436580331
246763670 436724043
202771458 392456346
202793713  98731973
202963927  68328415
205997673 146799078
211320887 366528832
211427578   7024712
212165624 203279303
212318414 392467033
212347134 357512870
245976458  49785467
202818856 175937915
213546785 168303853
213756197 168438827
213833808 168305537
228712772 380198147
228750848 152828955
228757977 152853471
249106438 226023938
249172581  23267290
251376722  85979356
251408534 126313842
251594700  61099118
201216788  38141949
202638661 175588270
211428962 333799986
212189574 332109221
212206346 126314011
213426198 168033267
220210870 399694785
228720099 176938792
245955255  49735985
246800244 411749679
251577630  66768074
201508891 281726235
202744372 391994297
202936371  98731193
211314961 366632212
212300467 422335750
228723228 380195486
228754803 176868726
248425782 374270902
249132159  23449236
202915395 392102357
210365286 242985065
211320260 458655097
228712852 380198144
242220705 106482586
246679278  59091185
246750531 245826303
251598774 157858562
211305152 396846654
211327461 366567856
220153589 248380417
240276240 104491452
246819924 245869594
248435482 374312254
248447406 374312685
248451226 374268341
201187009 173104520
202913494 392330552
205911030  12858058
211403950 366622938
211404973 458655693
213410332 168033143
213437162   2671287
213498963 168300914
251607063 157858533
202586991 399123943
211324677 444013619
213653960   2531418
220237717 399733024
228705324 111012390
228725599 176869840
228747069 176941568
249163366 388735231
202066358 155359271
202066540 155359530
202066702 155016178
202066939 155453554
202067579 387716463
202068455 337262009
202083451 151513759
202086077 434328285
202086943 434298975
202087436 438319483
202088830 438106594
202090571 437897945
202090606 336878406
202091299 438112635
202091777 438399081
202091905 437897536
202091961 294058420
202135061 336993123
202135067 336993221
202135918 307374535
202136000 438068241
202136019 385989851
210495378 456892687
211329399 437039934
228749298 152851051
245947255  49591877
246753021 436612864
251578945 130725614
201093476 152701454
202687370 392457133
202689097 175829318
206026136 146799150
211311024 366577430
212194470 126314087
246921525 293836693
202919426 323013467
202964201 392101945
211405878 366631578
220194531 248349296
246832587 245940837
248456424 374312746
249260612 225889510
213388347 168152069
220237484 380943124
228708720 110976034
246759614 245838088
211492668   7025156
212305373 422335428
213616115 168547122
220200718 269557642
240452655 198518739
246729103 311240242
251595313 114985317
251598949 115078873
251601738 157843521
201096684 152740084
202702334 175754589
211316936 396742556
212300748 357513293
212435600 308179960
213576474 168300385
213700493   2377782
220197352 248946618
248418408 374296645
251558468 114983316
251607194  66715115
202591825 399123968
202910861 323023489
212222693 117275017
212286973 357531867
212879460 130716858
220165111 248356105
228702005 111012431
228728872 176909095
228742341 152827696
251614293  66779933
205923156  12861013
210371998 242985556
212316997 392490321
212875047 130716795
213763356 168035456
249173984  23015470
203025828  98297098
246880858 411691870
249146080  23374725
249273356  48539429
202592839 392457978
202943150 392171108
212175908 197293294
212281441 203363381
212321964 405672977
212878835 157838189
228746101  98628151
245988738  49783904
248421747 374312496
248534204 345033350
251611028 157858074
211406790 366576885
213596716 108912521
213791825 168546043
213819243   2532378
220174468  38314245
245987134   9003347
248468352 277914340
249166488 292264752
251553424 130726580
201370135 443583059
202895965  68407254
212311906 422289964
212876050 130716811
213456815 168152558
228718425  98591333
248414210 374270792
248466053 374296988
248535987 277747956
251574528 157857906
201150433 173163508
211488315   6951730
240315279 200031645
245967245  49674937
246897707 411692111
248451458 374180184
251395084 117506777
210401454 434134836
246702668 436706677
246848724 293890334
246886747 411691944
249101989  23195825
249143601  23629189
249164082  23628880
249178706  23129967
203060393  98296843
212867843 130725291
213665792   2669848
220217220 380909725
220231267 262809222
237696649 150735910
246028767   9710058
211372805 437034510
212308614 335007110
213510882 168303634
220184131 248346946
228755939 176910243
240433505 202611367
251562068 115008488
251578157 130712003
251580219 130717937
212299923 335007197
220237973 399673364
249128348  23565858
251382688 203286492
201511789 281726228
202898641 175751025
211309965 468992416
212299718 422327366
212882066 175407465
213357943   2031401
220188760 248345114
228719403 176938786
228735715 176868904
228741744  98591616
229164049 350546048
245951602  49783711
246875684 303678247
249148579  23687002
251387484 138660423
211442215   7020252
213579312 168688871
213635280   2531312
228744681 152853592
242181621 162767508
245996450   9005861
246717481  59206097
246724415 245826456
201406878  62902718
202694459 175754779
213747996 168438879
213814950   2525755
228717587  98582989
240345300 202616423
240353751 192458844
248413852 281724180
251405578 138688036
251562791 157844210
202648579 392457482
210422986 389015615
211402476 366399680
212208634 117166142
212880718 115083112
213401591 168033081
220140752 248347486
228724175 176867292
246673944 432610012
251551587 115079844
211346632 366409910
211368414 437030873
212885942 157844252
228740904 176877695
248450903 277811131
248467192 374268234
249146250  23344204
249159201  23374913
251560572 130725534
202598077  98641274
202944749 175936786
211320538 443966041
212332504 357446645
213552294 168149701
228751169 152851033
245921372 434101620
246668746 436669771
202769630 175697234
202914688 399151990
202975028 392038306
211379251 366623269
211380907 437038817
212301382 335104011
212326669 335040519
213642328 168551282
228718948  98594108
246682129 432613878
211343542 443996857
212293892 422290136
212884031 157858814
213538594 168300637
213593031 168685620
220255653 262809107
228703093 111012422
240409437 202020820
245928245  49735784
245952015   9029389
246720272 303766672
249151926  23380022
249153757  23681784
251396533 138660259
251405100 284993256
251406106 117417308
201233217 173102421
211306731 468992393
211408276 443970328
213443783 168548249
213516578 168885146
213652006 168551337
228746038 176941558
246845364 293944916
251406488 126317204
201091363 152740115
211402318 396734126
245971930   8995752
246716433 436612615
202891774 392037702
211313156 366526310
212206085 117278844
212321856 335696852
212885050 157838255
213333634 108915434
213841822 168625438
228757376 176868706
251621603 115018213
201103201 183648498
201172765  38143672
202788760 175938189
211340542 366354428
212206712 126316754
228714973 110999159
246720622 432613986
251615216  66779926
201197015  49417095
202886340 323181651
212317910 357446510
213601382 168304181
220170527 269532796
228708188 429301872
246010185   9632362
246851250 436569100
251547025 115008562
251608582  66782340
201131882  82054857
202962369  98084765
212294297 422350713
212319829 357445883
213541539 168034059
213819543 168445045
220246488 344225356
228752600 176877580
228753554 176942815
248443107 374338423
251570327 157836684
201164108  38160101
202920095 175831477
229165713 397059842
251586733 157838418
251601137 130714860
212286563 405676407
213532320 168033994
212877577 157844350
242220067 106482548
251579455 130714108
201252869  38115394
212214846 117248068
212283973  32180812
220154997 248377495
246828010 293703125
249131251  23565898
251386506 243245709
251567311 157858707
201184068  49417031
202957706 175750564
210419348 243031383
212322192 335010460
240308559 200624966
251611357 157843566
202892971 175590597
211308355 366631011
211384430 458677916
212345564 335660559
212379246 357494544
213487891   2670968
220288002 399732814
228724740 152852050
246749448 436590939
201187840  38085734
201206759 173163833
213489554 168033711
213636568 168551246
228707564 380255807
249141524  23508811
251611368 114983068
251614900  66779478
201090897 152720164
201204929  38131516
202756353 323182894
211336071 366443577
212297394 287331845
228728517  98724275
248425818 277877416
251604810 157858542
202718637 392103901
212301576 294318754
213495564   2670919
213776382 169634960
246804866 436732359
249119213  23344643
202552973 175940473
213289949  30504658
245909629 434097042
245964296   8990671
246756297 293889466
248428340 277798488
248436196 374270982
201269236  38158381
211527025 186849318
213551526 168034121
228730491  98581181
248425566 281660074
251556039 130716988
201137600  49523094
211327397 437034230
211380599 366443863
213811846   2668962
220272078 344297434
228723331 429344446
245922104   5777254
248472826 374268194
249152970 459348169
251572622 130717071
