Column0,EPIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec,MatchID,MatchRa,MatchDEC,dstArcSec,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,objType,typeSrc,POSflag,pmRA,e_pmRA,pmDEC,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,Tmag,e_Tmag,TESSflag,SPFlag,Teff_,e_Teff,logg_,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,eneg_EBV,epos_EBV,EBVflag,eneg_Mass,epos_Mass,eneg_Rad,epos_Rad,eneg_rho,epos_rho,eneg_logg,epos_logg,eneg_lum,epos_lum,eneg_dist,epos_dist,distflag,eneg_Teff,epos_Teff,TeffFlag,gaiabp,e_gaiabp,gaiarp,e_gaiarp,gaiaqflag,starchareFlag,VmagFlag,BmagFlag,splists,e_RA,e_Dec,RA_orig,Dec_orig,e_RA_orig,e_Dec_orig,raddflag,wdflag,_selected_
553,220286319,3571.532,4.6883,26,78.6827013574075,0.172884407029274,0.490358358831145,0.0817264292782056,1.48381407444294,4.95284795761108,0.371098518371582,0.013768380020564,0.330441120493536,21.26315362625,2.34641606875,399732816,21.2631140662219,2.34641850427913,0.142566563494823,20190415,,,462-001930,01250314+0220470,1237680100236198006,J012503.15+022047.0,2559401149472436224,36526143,,STAR,tmgaia2,tmgaia2,8.90101,0.165902,-0.551156,0.0902041,gaia2,8.24755,0.08755,gaia2,139.618131726436,-59.4319287867766,20.5319748360983,-6.11766405148865,17.3,0.239,15.903,0.037,19.4119,0.0281403,16.6912,0.00453032,15.3337,0.00480784,14.3626,0.00704289,13.593,0.0047424,12.267,0.022,11.649,0.023,11.408,0.021,AAA-222-111-000-0-0,NaN,11.274,0.023,11.189,0.02,11.227,0.139,8.843,NaN,14.8954,0.000515,13.7245,0.00743793,cdwrf,cdwrf,3489,157,4.78617,0.00640385,NaN,NaN,0.444775,0.0136878,0.440946,0.0206315,5.01146,0.228324,DWARF,0.02641066,0.006413219,120.846,1.288,0.0105822,0.005510215,29,3.422394E-05,,,0.0004740018,0.00344805,0.00757238,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.275,1.301,bj2018,NaN,NaN,cdwrf,16.1722,0.005893,13.7732,0.001867,1,,apassdr9,apassdr9,cooldwarfs_v8,2.57341280389439,1.3988705991632,21.2631524221747,2.34641613124686,0.0846501603753177,0.0444706718479179,1,0,False
2922,246882058,4147.097,4.7601,1,80.5421812495479,0.0817295404776814,0.0817295404776814,0.0817295404776814,1.48961544036865,1.48961544036865,1.48961544036865,0.000517327269019,0.0124158544564574,77.80014432487,16.57832883994,293893420,77.8001340034768,16.5783672056607,0.14263392947468,20190415,,,,05111203+1634420,1237673474718368493,J051112.03+163441.9,3394748026273832320,,,STAR,tmgaia2,tmgaia2,2.22025,0.203574,-8.63512,0.131603,gaia2,0.742211,0.114129,gaia2,186.106811404403,-13.3669103796608,78.2411007871876,-6.36430420456084,19.084,0.077,17.7467,0.0469,21.0899,0.0870799,18.4224,0.007196,17.2749,0.00528694,16.8323,0.00542264,16.5694,0.00910387,15.371,0.048,14.798,0.077,14.685,0.079,AAA-222-111-000-0-0,NaN,14.558,0.031,14.827,0.071,12.013,NaN,8.458,NaN,17.32,0.001389,16.5582,0.0074,rered,gaia2,4615,126,4.47314,NaN,NaN,NaN,0.820589,NaN,0.73,NaN,1.32113,NaN,DWARF,0.2751901,NaN,1299.38,207.31,0.164118,0.007211695,0,NaN,,,NaN,0.00925852,0.00516487,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,176.37,238.25,bj2018,NaN,NaN,dered,17.9949,0.014327,16.4776,0.011103,1,,gaia2,bpbj,,3.19028023515278,2.04133923351034,77.800143977503,16.5783300266724,0.100105904046072,0.078052051262719,1,0,False
2861,248471535,4166.151,4.6363,0,79.6638309377013,0,0,0,0,0,0,0,0,158.02886492252,2.21806201598,374200609,158.028901769884,2.21807706033762,0.143188938297017,20190415,,,,10320695+0213051,1237653664725467293,J103206.93+021305.0,3855951956799939840,,,STAR,tmgaia2,tmgaia2,-8.27916,0.172003,-3.38864,0.151525,gaia2,1.01388,0.106857,gaia2,243.683493104794,48.3865710344635,158.855429895331,-6.4999786790846,19.256,0.175,17.7303,0.0477,21.4278,0.103179,18.5562,0.00753153,17.2893,0.00509263,16.6632,0.00485081,16.3112,0.00819456,15.075,0.055,14.439,0.058,14.26,0.088,AAA-222-111-000-0-0,NaN,14.157,0.028,14.191,0.048,12.523,0.515,9.074,NaN,17.1617,0.001219,16.3177,0.0065,rered,gaia2,4037,123,4.39481,NaN,NaN,NaN,0.834256,NaN,0.63,NaN,1.08503,NaN,DWARF,0.1665439,NaN,953.961,100.634,0.0392899,0.00438436,0,NaN,,,NaN,0.00506823,0.00370049,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.5,110.769,bj2018,NaN,NaN,dered,18.0128,0.020688,16.2488,0.005227,1,,gaia2,bpbj,,2.66848913537074,2.35004674978558,158.028866096773,2.21806247036015,0.10181657631548,0.0813733357527563,1,0,False
595,211307660,4057.239,4.6733,94,74.8007567553504,0.278002382927336,1.43021740277618,0.0817265501682413,160.305139359007,431.990051269531,2.4097204208374,0.0523613240903008,1.25667177816722,127.76374131588,10.00544336518,366569064,127.763746337162,10.0054037708723,0.143646829259327,20190415,,,501-049942,08310329+1000194,1237671261733060918,J083103.30+100020.2,599990099275807232,41134661,,STAR,tmgaia2,tmgaia2,-1.11346,0.0823494,8.90434,0.057038,gaia2,3.21118,0.0485103,gaia2,215.141825607427,26.6346822406186,127.590961962201,-8.64273678141204,16.438,-0.066,16.053,0.16,19.8685,0.0362611,17.1575,0.00517069,15.651,0.00440766,16.5851,0.013889,14.6028,0.00525085,13.379,0.029,12.743,0.033,12.517,0.031,AAA-222-111-cc0-0-0,NaN,12.054,0.025,12.012,0.027,11.535,0.319,8.541,NaN,15.5468,0.000714,14.5771,0.00754572,cdwrf,cdwrf,3873,157,4.65218,0.0121757,NaN,NaN,0.598845,0.0191491,0.587146,0.0210927,2.73403,0.16435,DWARF,0.07269651,0.01651409,308.715,4.6595,0.039965,NaN,68,42.2692,,,7.493635E-05,NaN,NaN,schlegel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,16.4757,0.003468,14.5856,0.002348,1,,ucac4,apassdr9,cooldwarfs_v8,1.28183914165098,0.884492822408322,127.763741469061,10.0054421090032,0.0372864913520496,0.0267243890639238,1,0,False
1337,202136008,3799.0808,4.4582,1,36.2662203113796,0.12259076499322,0.12259076499322,0.12259076499322,1.4360785484314,1.4360785484314,1.4360785484314,0.0011489111991522,0.0275738687796539,95.86967111587,16.25391225825,438106569,95.8697118851774,16.2539208572359,0.144263707752695,20190415,,,532-025008,06232873+1615141,,J062328.73+161513.8,3369168201790315392,,,STAR,tmgaia2,tmgaia2,-8.80838,0.0786495,-1.93769,0.0691213,gaia2,2.50557,0.0450995,gaia2,195.32655132782,1.35527664043376,95.6776380723687,-7.06974999951418,17.547,0.064,16.599,1.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.427,0.029,12.765,0.03,12.572,0.026,AAA-222-111-000-0-0,NaN,12.417,0.024,12.379,0.025,12.031,0.332,8.128,NaN,15.877,0.000786,14.8129,0.00769431,cdwrf,cdwrf,3661,157,4.57776,0.0137394,NaN,NaN,0.689689,0.0219799,0.656138,0.0210706,2.00002,0.127248,DWARF,0.07698396,0.01820439,394.751,7.084,0.0417407,NaN,537,0.509954,,,9.381818E-05,NaN,NaN,schlegel,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,16.9768,0.00735,14.8404,0.002813,1,,ucac4,bpbj,cooldwarfs_v8,1.23210786593019,1.07204816841117,95.869672381264,16.2539125144075,0.040737295365423,0.0378397883150771,1,0,False
3207,211434324,4047.895,4.6712,1,125.614695569333,0.0817264608849654,0.0817264608849654,0.0817264608849654,9.90972518920898,9.90972518920898,9.90972518920898,0.0003317021665165,0.0079608519963975,127.92922889147,12.15997502695,20486585,127.929250298542,12.1600092700645,0.144472643851639,20190415,,,,08314302+1209360,1237667730196791597,J083143.03+120936.1,602783649084471936,,,STAR,tmgaia2,tmgaia2,-4.72194,0.334045,-7.68978,0.188954,gaia2,1.56799,0.20312,gaia2,213.022891350902,27.6905281899774,127.214552455337,-6.51447504610604,19.132,0.083,18.4307,0.0475,19.1316,0.0229742,18.8201,0.00862471,18.1296,0.00713124,17.4905,0.00630144,17.1123,0.0111044,15.739,0.074,15.142,0.091,14.91,0.118,AAB-222-111-000-0-0,NaN,14.923,0.038,14.837,0.112,11.362,NaN,8.293,NaN,18.0162,0.001721,17.2793,0.007,rered,gaia2,4390,126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,DWARF,NaN,NaN,631.561,86.4025,0.0288314,0.00598963,0,NaN,,,NaN,0.00617376,0.0058055,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,75.133,97.672,bj2018,NaN,NaN,dered,18.6624,0.020198,17.1683,0.011738,1,,gaia2,bpbj,,5.20916682232293,2.93049770620909,127.929229501343,12.15997616129,0.15068687670757,0.100117504601889,1,0,False
3216,246753323,3555.6191,4.4271,6,80.5421237448027,0.139616165515084,0.183884300677164,0.102158014880843,7.33115077018738,11.0354423522949,4.77021932601929,0.0031039658302545,0.0744951799261088,75.75191136839,15.2177958679,303681920,75.7519221590689,15.2178346829173,0.144674393711047,20190415,,,,05030045+1513042,1237673474717319651,J050300.45+151304.1,3392987089683004544,,,STAR,tmgaia2,tmgaia2,-2.35409,0.423115,-8.73967,0.262399,gaia2,1.78961,0.216017,gaia2,186.120231892598,-15.7608620052045,76.139367488164,-7.53851004638626,19.928,0.171,19.0236,0.0567,30,50,20.1111,0.0163954,18.3308,0.00789178,17.2554,0.00627757,16.6494,0.00949962,15.236,0.045,14.497,0.042,14.102,0.061,AAA-222-111-000-0-0,NaN,14.054,0.027,14.119,0.042,12.301,NaN,8.972,NaN,17.9862,0.00179,16.7842,0.0127582,cdwrf,cdwrf,3484,158,4.69715,0.0433645,NaN,NaN,0.546286,0.051919,0.541902,0.0490726,3.324,0.659126,DWARF,0.03961388,0.01488856,558.546,72.4245,0.253218,0.01447695,0,NaN,,,NaN,0.014726,0.0142279,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.37,81.479,bj2018,NaN,NaN,cdwrf,19.2385,0.037982,16.8317,0.010988,1,,gaia2,bpbj,cooldwarfs_v8,6.61957413217608,4.06948103054917,75.7519116550795,15.2177970537826,0.200349174383658,0.136697113939206,1,0,False
2913,245995241,3931.776,4.7696,6,78.8664838443365,0.200913361551405,0.36777107110538,0.102157552777498,2.59546041488647,4.4435977935791,1.31886005401611,0.0031699143643,0.0760779447432012,354.28165212456,-9.60730265824,8938794,354.281692300255,-9.60729504028335,0.145217119605162,20190415,,,,23370759-0936264,1237653441912701048,J233707.59-093626.2,2437197785029504896,,,STAR,tmgaia2,tmgaia2,-8.91291,0.356239,-1.72874,0.303724,gaia2,1.05469,0.160113,gaia2,74.402697868033,-65.2142575323152,350.935382850814,-6.54853999883088,19.305,0.064,18.0579,0.0472,21.117,0.100074,18.8176,0.00888546,17.4967,0.00536699,16.9501,0.00492798,16.5762,0.0099302,15.461,0.053,14.754,0.053,14.731,0.103,AAA-222-111-000-0-0,NaN,14.557,0.031,14.606,0.061,12.062,NaN,8.624,NaN,17.4868,0.00153,16.6433,0.0067,rered,gaia2,4022,123,4.55567,NaN,NaN,NaN,0.693219,NaN,0.63,NaN,1.89117,NaN,DWARF,0.1132931,NaN,921.76,145.865,0.0283894,0.00550633,0,NaN,,,NaN,0.00474571,0.00626695,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,124.32,167.41,bj2018,NaN,NaN,dered,18.3357,0.01455,16.5678,0.010544,1,,gaia2,bpbj,,5.54283460677764,4.70978936576016,354.281653379352,-9.6073024834717,0.135920253972853,0.139532937127725,1,0,False
2146,201910225,4193.0864,4.6293,2,79.9701879669446,0.102158617431996,0.102158881883952,0.102158352980041,1.98374390602112,2.81418561935425,1.15330219268799,0.0010420549888888,0.0250093197333322,177.75661257604,7.53863717112,291066969,177.75662705654,7.53859943289194,0.145354860311597,20190415,,,488-054819,11510159+0732190,1237661971719258357,J115101.58+073219.0,3899403217516032768,,,STAR,tmgaia2,tmgaia2,-3.23007,0.125348,8.48777,0.0898737,gaia2,1.6433,0.0714419,gaia2,263.992740005068,65.7334309802322,174.935506605851,6.02326229733493,18.346,0.064,16.7612,0.046,20.1328,0.0423602,17.5719,0.00541238,16.2223,0.00492951,15.6476,0.0050637,15.3498,0.00581487,14.232,0.03,13.522,0.031,13.331,0.046,AAA-222-111-000-0-0,NaN,13.277,0.025,13.257,0.029,12.045,NaN,9.045,NaN,16.2001,0.000928,15.3652,0.0063,rered,gaia2,4019,122,4.4305,NaN,NaN,NaN,0.800674,NaN,0.63,NaN,1.22736,NaN,DWARF,0.1506878,NaN,598.656,25.8235,0.0130179,0.003165465,0,NaN,,,NaN,0.00321248,0.00311845,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,24.732,26.915,bj2018,NaN,NaN,dered,17.0561,0.005543,15.3044,0.002753,1,,gaia2,bpbj,,1.948065746604,1.39370689010156,177.756613028042,7.53863597745774,0.0611437751143328,0.0430337846702948,1,0,False
1361,205962814,3644.1372,4.4322,1,69.1411159987838,0.102158752320975,0.102158752320975,0.102158752320975,1.13996267318726,1.13996267318726,1.13996267318726,0.0006026322552762,0.0144631741266309,341.27257023199,-15.95467217979,145750648,341.272609312113,-15.954657181174,0.145647445834236,20190415,,,371-185377,22450541-1557167,,J224505.41-155716.7,2596479086742869248,10058390,,STAR,tmgaia2,tmgaia2,-8.60134,2.16553,-3.35931,2.16552,hsoy,NaN,NaN,,47.2810072690408,-58.6790990166586,336.678311210394,-7.43500167261796,17.639,0,16.407,0.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.416,0.024,12.761,0.023,12.572,0.027,AAA-222-111-000-0-0,NaN,12.494,0.024,12.461,0.025,12.255,0.382,8.976,NaN,15.6852,0.00226,14.6695,0.00821724,cdwrf,cdwrf,3807,157,4.69097,0.0198144,NaN,NaN,0.553445,0.0264919,0.548343,0.0274946,3.23466,0.303636,DWARF,0.05796624,0.01520629,NaN,NaN,NaN,NaN,44,0.01053306,,,0.0001509261,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,cdwrf,16.6428,0.005516,14.6833,0.004218,0,,ucac4,apassdr9,cooldwarfs_v8,33.8941949923507,33.5658882815947,341.272570794863,-15.9546716448734,0.159063345139455,0.148452076084557,1,0,False
291,245948398,4133.0874,4.4857,5,78.8663783060474,0.171625526323623,0.26561146081076,0.102158036017499,0.736150741577148,1.42625570297241,0.261569023132324,0.0026415988385428,0.0633983721250276,349.79296155881,-10.90449470867,49557258,349.792937223541,-10.904462031129,0.145737065279541,20190415,,,396-135361,23191029-1054161,1237656536981700688,J231910.30-105416.1,2413549454579188352,7405282,,STAR,tmgaia2,tmgaia2,5.36062,0.080821,-7.35673,0.0653408,gaia2,4.64012,0.0450131,gaia2,65.2722303341743,-62.9120233696984,346.338496609419,-5.98949946179133,16.423,0.115,14.897,0.206,18.4291,0.0165187,15.7151,0.00334344,14.2875,0.00384287,13.883,0.00201905,13.1013,0.00341676,11.859,0.024,11.183,0.022,10.977,0.021,AAA-222-111-000-0-0,NaN,10.901,0.023,10.919,0.02,10.769,0.129,8.643,NaN,14.1395,0.000615,13.2139,0.0062,rered,gaia2,3880,122,4.36902,NaN,NaN,NaN,0.838682,NaN,0.6,NaN,1.01709,NaN,DWARF,0.1436203,NaN,214.204,2.081,0.0192654,0.003529675,0,NaN,,,NaN,0.00255043,0.00450892,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.061,2.101,bj2018,NaN,NaN,dered,15.1534,0.003302,13.1509,0.001797,1,,ucac4,apassdr9,,1.25896354262438,1.01338412181172,349.792960728392,-10.9044937059399,0.0370272579149186,0.0349168811659034,1,0,False
2928,220211402,4191.8965,4.4588,1,78.682677211822,0.1021587059804,0.1021587059804,0.1021587059804,11.1781239509583,11.1781239509583,11.1781239509583,0.0005295532402195,0.0127092777652683,20.52845806245,0.40692147416,399702531,20.5284850960933,0.406951762994096,0.14615266131411,20190415,,,,01220682+0024251,,J012206.82+002424.8,2534242154470461952,,,STAR,tmgaia2,tmgaia2,-6.10179,0.482424,-6.81024,0.213885,gaia2,1.01286,0.195845,gaia2,139.169158000828,-61.4939453357938,19.1147534057605,-7.64123601404742,19.749,0.089,18.2823,0.0494,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.618,0.068,14.97,0.093,14.923,0.14,AAB-222-111-000-0-0,NaN,14.882,0.033,14.846,0.066,12.259,NaN,8.645,NaN,17.7476,0.00188,16.9247,0.0066,rered,gaia2,4097,128,4.69231,NaN,NaN,NaN,0.596993,NaN,0.64,NaN,3.00796,NaN,DWARF,0.0904685,NaN,937.889,183.12,0.0397376,0.00404769,0,NaN,,,NaN,0.00559657,0.00249881,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,151.168,215.071,bj2018,NaN,NaN,dered,18.5613,0.029083,16.8531,0.008714,1,,gaia2,bpbj,,7.47949446095014,3.31730669413592,20.5284588238346,0.406922441127232,0.167479212013336,0.117714190532517,1,0,False
1086,220224927,3480.9438,4.5817,6,78.6826778941322,0.125995748653319,0.183884468606266,0.0817262200216646,1.59997940063477,2.32303142547607,1.08314752578735,0.0031773194137644,0.0762556659303464,20.58446173581,0.8810292809,399702451,20.5844780790302,0.880991820381297,0.147130734242113,20190415,,,,01222028+0052515,1237663785280143535,J012220.27+005251.6,2535116751545882496,,,STAR,tmgaia2,tmgaia2,-3.67398,0.171615,8.42233,0.121706,gaia2,3.74525,0.097794,gaia2,139.037590127732,-61.0208214491708,19.346643869605,-7.2229352231775,19.536,0.163,17.7215,0.048,20.9681,0.0690893,18.4625,0.00718957,17.1053,0.00518012,15.8624,0.00421969,15.2091,0.00476305,13.836,0.022,13.249,0.029,13,0.026,AAA-222-111-000-0-0,NaN,12.848,0.024,12.77,0.026,12.426,0.499,8.538,NaN,16.5915,0.001287,15.3721,0.00945113,cdwrf,cdwrf,3424,157,4.77066,0.00976267,NaN,NaN,0.462229,0.0164731,0.459519,0.0224194,4.65299,0.270837,DWARF,0.02645721,0.006778511,265.175,6.9335,0.0313165,0.00895724,28,0.02630141,,,0.0001048677,0.00908847,0.00882601,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.756,7.111,bj2018,NaN,NaN,cdwrf,17.9434,0.014597,15.4288,0.006496,1,,gaia2,bpbj,cooldwarfs_v8,2.66138717428034,1.88751116543652,20.5844622586349,0.881028083191349,0.0824045610298767,0.0634917900089674,1,0,False
3195,220288047,4244.0215,4.6619,24,78.6827716117259,0.129400127556437,0.347338582985685,0.0817261159972986,26.0910496115685,272.166848182678,8.06310176849365,0.0127092625172722,0.305022300414534,23.08294795614,2.38184800273,344300868,23.082980123867,2.38187338992422,0.147445605275826,20190415,,,,01321991+0222547,1237678619038515344,J013219.89+022254.8,2558971682807228800,,,STAR,tmgaia2,tmgaia2,-7.22805,0.332042,-5.71959,0.187761,gaia2,1.16683,0.167964,gaia2,143.003231191593,-58.8870619739384,22.2447066191938,-6.75875771328142,19.445,0.108,18.3783,0.0477,21.9463,0.161246,19.1105,0.00961487,17.8281,0.00671752,17.3223,0.00652088,17.0203,0.0115824,15.97,0.088,15.17,0.09,15.159,0.144,AAB-222-111-000-0-0,NaN,14.928,0.032,14.989,0.073,12.208,NaN,8.969,NaN,17.8554,0.00174,17.0431,0.0067,rered,gaia2,4091,125,4.85824,NaN,NaN,NaN,0.49318,NaN,0.64,NaN,5.33535,NaN,DWARF,0.06137957,NaN,829.911,121.261,0.0206993,0.00483676,0,NaN,,,NaN,0.00623386,0.00343966,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,104.722,137.801,bj2018,NaN,NaN,dered,18.6427,0.017765,16.9543,0.012922,1,,gaia2,bpbj,,5.14999451311472,2.91215563169091,23.0829489761852,2.38184876391187,0.151590835268205,0.104069812476088,1,0,False
3126,220194937,4075.9023,4.6287,10,78.6826597973704,0.116460305586952,0.245179894118337,0.0817263525823364,3.14685344696045,3.77266407012939,2.57198810577393,0.0052955335742296,0.127092805781512,19.95500431415,-0.19447475247,248942674,19.9549892088152,-0.194436181559912,0.149123612041151,20190415,,,,01194920-0011398,,J011949.20-001139.9,2534194085196047616,,,STAR,tmgaia2,tmgaia2,3.39926,0.203007,-8.67474,0.11683,gaia2,1.45418,0.105701,gaia2,138.29858575075,-62.2164099883469,18.3498627505912,-7.98228352455959,19.811,0.184,17.842,0.0472,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.249,0.045,14.529,0.063,14.315,0.066,AAA-222-111-000-0-0,NaN,14.247,0.027,14.22,0.046,12.059,0.353,9.018,NaN,17.2409,0.00116,16.3797,0.0071,rered,gaia2,3992,122,4.69945,NaN,NaN,NaN,0.582781,NaN,0.62,NaN,3.13239,NaN,DWARF,0.07770838,NaN,674.504,49.259,0.0287305,0.007366005,0,NaN,,,NaN,0.00598406,0.00874795,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.765,52.753,bj2018,NaN,NaN,dered,18.1347,0.015872,16.319,0.006957,1,,gaia2,bpbj,,3.14805935281014,1.81200823157567,19.9550038446024,-0.194473531135224,0.0954155104476739,0.0643566863114372,1,0,False
2708,211530241,3637.0361,4.4951,5,74.800674497681,0.106245301116724,0.122591971521615,0.0817270111219841,4.41275835037231,6.17498159408569,2.38406658172607,0.0027851798761492,0.0668443170275825,123.84755415696,13.56615651747,27682779,123.847530245469,13.5661908058418,0.149128336700058,20190415,,,,08152341+1333583,1237667429549277653,J081523.40+133358.1,650644290731360384,,,STAR,tmgaia2,tmgaia2,5.24033,0.21552,-7.71976,0.11693,gaia2,2.57735,0.13387,gaia2,209.778769048804,24.6349646908802,122.991083574036,-6.08092757349211,20.203,0.165,18.3526,0.0477,21.8183,0.14816,19.1335,0.0103929,17.7192,0.00634259,16.7157,0.00548454,16.146,0.00764431,14.872,0.04,14.301,0.054,14.074,0.059,AAA-222-111-000-0-0,NaN,13.927,0.027,13.837,0.039,12.579,NaN,8.393,NaN,17.4074,0.00095,16.2717,0.0085774,cdwrf,cdwrf,3552,157,4.80619,0.0160008,NaN,NaN,0.422476,0.0224055,0.416605,0.0288345,5.52482,0.498408,DWARF,0.02559709,0.007294064,384.851,20.3645,0.015502,NaN,0,NaN,,,NaN,NaN,NaN,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,bj2018,NaN,NaN,cdwrf,18.6053,0.015624,16.3108,0.004856,1,,gaia2,bpbj,cooldwarfs_v8,3.3656169009782,1.81334073681218,123.847553455573,13.5661575679871,0.100792225724507,0.0579352704105068,1,0,False
2249,210411271,3242.687,4.9507,4,70.8572869603158,0.173671007922167,0.204318419891933,0.143022954041953,4.87338304519653,8.14911127090454,2.54371166229248,0.0023521457540423,0.0564514980970161,57.67650915786,13.7222151073,388978248,57.676491417878,13.722252812672,0.149245647519909,20190415,,,,03504235+1343202,,J035042.35+134320.2,39436565808236032,,,STAR,tmgaia2,tmgaia2,3.883,0.400234,-8.49195,0.233914,gaia2,6.30331,0.176739,gaia2,175.435364249347,-30.3404479897361,58.4968725426188,-6.25209381534708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.342,0.029,13.691,0.042,13.439,0.025,AAA-222-111-000-0-0,NaN,13.242,0.025,13.028,0.028,11.469,NaN,8.532,NaN,17.5084,0.000998,16.1172,0.00813747,cdwrf,cdwrf,3150,157,4.97043,0.0060703,NaN,NaN,0.262142,0.0101376,0.234116,0.0213296,12.9963,0.320609,DWARF,0.006095511,0.001698556,158.117,4.457,0.12767,0.04978995,0,NaN,,,NaN,0.0740048,0.0255751,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.333,4.581,bj2018,NaN,NaN,cdwrf,19.2863,0.025048,16.2168,0.003557,1,,,,cooldwarfs_v8,6.25069829380022,3.62644061660543,57.6765086275654,13.7222162501098,0.170448331367021,0.0749022755098785,1,0,False
3100,248438508,4184.033,4.7186,12,79.6639180764323,0.154943603308008,0.265612069066265,0.122590054364991,4.85450228055318,12.3976111412048,2.37054824829102,0.0062763671693913,0.150632812065392,159.96484880077,1.05125648958,374312223,159.964885669883,1.0512373633524,0.149505643144854,20190415,,,,10395157+0103044,1237648722832589034,J103951.60+010305.5,3807553791406980096,,,STAR,tmgaia2,tmgaia2,-8.30562,0.250127,4.29981,0.263431,gaia2,0.859337,0.160366,gaia2,246.948103997501,49.0723333636082,161.101755824823,-6.85869727945744,19.492,0.102,18.0775,0.0483,21.5021,0.0994183,18.7623,0.00792489,17.6175,0.00553967,17.1661,0.00552656,16.938,0.0103663,15.727,0.082,15.053,0.089,14.922,0.152,AAB-222-111-000-0-0,NaN,14.656,0.031,14.661,0.064,12.081,NaN,8.706,NaN,17.646,0.001942,16.8947,0.0072,rered,gaia2,4365,128,4.71486,NaN,NaN,NaN,0.599597,NaN,0.68,NaN,3.15449,NaN,DWARF,0.1175848,NaN,1096.44,204.381,0.0396889,0.006419015,0,NaN,,,NaN,0.00508864,0.00774939,panstarrs,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,170.212,238.55,bj2018,NaN,NaN,dered,18.335,0.027051,16.8088,0.008017,1,,gaia2,bpbj,,3.87964176844398,4.0857340728766,159.964849903554,1.05125587642359,0.139536401628692,0.144429632294022,1,0,False
