,TIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase
1605, TIC 126277905,4124.34,4.68,0,0,0.0,0,0,0.0,0,0
1606, TIC 380943251,3279.34,4.95,0,102.1676737813932,0.0,0,0,0.0,0,0
1607, TIC 399673449,4196.02,4.37,3,102.16784069471123,0.20833670447253402,0.45834056120315836,0.08333465876057744,2305.705478108223,6152.462276207777,7.296955585479736
1608, TIC 443617819,3513.3,4.85,7,74.75195667283901,0.35614992019077363,1.208329706374343,0.027779845735949493,872.4855303764343,2550.3068923950195,5.97226619720459
1609, TIC 269530577,3608.64,4.55,0,40.45835640631253,0.0,0,0,0.0,0,0
1610, TIC 98676034,3768.07,4.58,6,98.77992316601603,0.23611337605003277,0.37499344756110986,0.11805721120481394,207.76934226353964,739.9857521057129,16.5224552154541
1611, TIC 269571916,4132.47,4.67,6,102.16724439615768,0.3506951987122496,0.8958416478708386,0.08333588065579534,-6167.6070439369605,2652.2838468663485,-19134.82390299133
1612, TIC 436659243,3934.79,4.5,4,104.08439360778289,0.19791540657536189,0.31249635555673194,0.08333445761718394,101.61363482475281,196.6043472290039,6.622958183288574
1613, TIC 366485446,3981.63,4.67,3,98.03300517962589,0.10417649439993208,0.20835299536156526,0.0486156963643225,273.34314187367755,394.53673362731934,80.10585308074951
1614, TIC 248344723,3837.25,4.66,21,152.34250483215897,0.2083346628791809,1.520846706815064,0.02777821611471154,-15616.436740181476,26322.917512141838,-215849.19138584222
1615, TIC 4579893,3635.64,4.78,0,109.41691793262066,0.0,0,0,0.0,0,0
1616, TIC 30915249,3817.62,4.66,0,0,0.0,0,0,0.0,0,0
1617, TIC 98628557,3640.03,4.39,6,50.07645425202827,0.1284726495778159,0.1666675125616166,0.08333170746823271,36.38336261113485,125.48863887786865,0.6742000579833984
1618, TIC 243031371,3545.69,4.6,6,301.9605679003803,0.1666762953887352,0.4166989991495029,0.027778542721989652,1440.689241886139,8401.937103271484,8.661389350891113
1619, TIC 344279801,3477.05,4.55,21,152.34394418299507,0.3082081184616505,1.9514424466087803,0.02777957422131294,5035.377449116629,138730.49687293882,-103240.00976281274
1620, TIC 152830056,3453.44,4.59,0,0,0.0,0,0,0.0,0,0
1621, TIC 98582671,3491.16,4.98,1,24.999562070551065,0.25000060493084675,0.25000060493084675,0.25000060493084675,11.843276023864746,11.843276023864746,11.843276023864746
1622, TIC 12723905,3675.92,4.3,15,134.8794718590907,0.07731363884630203,0.20832657397932053,0.027777530791809113,158.55398098627725,1101.621437072754,12.317478656768799
1623, TIC 111752193,3743.78,4.59,15,134.88084194095927,0.06064816024515191,0.1666678168649014,0.027777833629443194,193.27908833821616,1020.8571434020996,13.680994510650635
1624, TIC 415335457,3661.21,4.69,6,152.44869440294406,0.21412315844554541,0.41667040382776577,0.03472540274333369,101.01603070894878,372.21598625183105,24.045217037200928
1625, TIC 468987845,4231.88,4.61,4,97.72752354995123,0.2951634397450107,0.4861573869293352,0.03472571907013844,178.7288874387741,574.0369319915771,11.288440227508545
1626, TIC 225884597,3708.21,4.46,0,0,0.0,0,0,0.0,0,0
1627, TIC 111716624,4201.05,4.65,19,134.8808086559352,0.18201558377574512,0.6458167838864028,0.027777945647358138,1202.7472169407956,11567.919158935547,-5153.117502892654
1628, TIC 269486092,3390.0,4.89,1,20.229155579548888,0.08333250433588546,0.08333250433588546,0.08333250433588546,4.8004865646362305,4.8004865646362305,4.8004865646362305
1629, TIC 8938888,4116.11,4.5,1,109.41780728002823,0.08333476958796382,0.08333476958796382,0.08333476958796382,-63045.95263547692,-63045.95263547692,-63045.95263547692
1630, TIC 436727754,3621.98,4.89,2,52.04225623468733,0.2291686484775255,0.35417076493195054,0.10416653202310044,2.1398961544036865,2.79695987701416,1.482832431793213
1631, TIC 456865281,3836.52,4.4,0,52.04095556603306,0.0,0,0,0.0,0,0
1632, TIC 117419467,3475.4,4.79,0,0,0.0,0,0,0.0,0,0
1633, TIC 66768252,3513.72,4.89,0,0,0.0,0,0,0.0,0,0
1634, TIC 392103823,3401.96,4.89,0,0,0.0,0,0,0.0,0,0
1635, TIC 185681980,3761.23,4.8,0,0,0.0,0,0,0.0,0,0
1636, TIC 38085834,3492.85,4.94,0,0,0.0,0,0,0.0,0,0
1637, TIC 38140769,3583.75,4.74,7,148.3189941159137,0.10416884100316436,0.17360846058318202,0.04166684385882036,6818.4013213430135,33830.859375,7.546126842498779
1638, TIC 344297537,3865.48,4.24,0,74.854986774807,0.0,0,0,0.0,0,0
1639, TIC 176876401,4187.63,4.58,0,0,0.0,0,0,0.0,0,0
1640, TIC 303682403,4053.85,4.48,3,153.00535806693551,0.2291755871709332,0.35416423899641813,0.03472527836720474,1080.3443392117817,2745.9325790405273,24.551141262054443
1641, TIC 245823155,3506.86,4.77,2,104.0421335977544,0.2395796514565518,0.37499251758413266,0.10416678532897095,166.6802942752838,324.6325492858887,8.728039264678955
1642, TIC 81986390,4224.64,4.57,0,49.63915142458177,0.0,0,0,0.0,0,0
1643, TIC 6950824,3564.18,4.75,10,98.00515893369834,0.11528584521886387,0.3472559204483332,0.02778037685993695,105.25465130805969,454.4187545776367,9.939062595367432
1644, TIC 392490487,3884.47,4.67,2,50.32709494207688,0.1493082576133702,0.16666932858265682,0.13194718664408356,11.704415082931519,16.774094104766846,6.634736061096191
1645, TIC 130714129,3535.06,4.58,0,0,0.0,0,0,0.0,0,0
1646, TIC 176943904,4029.97,4.7,4,50.07632415710259,0.18229581719197085,0.416679512869905,0.027778018117260217,43.9974308013916,84.05324220657349,14.474093914031982
1647, TIC 115008130,3510.91,4.82,0,0,0.0,0,0,0.0,0,0
1648, TIC 434260443,3642.78,4.44,3,101.0029150240498,0.19676207955520417,0.3541575295630537,0.048613608280902554,1000.1941323280334,2788.283348083496,56.396520137786865
1649, TIC 344297459,4246.28,4.66,11,152.34396060734093,0.2298021988626715,0.7083479752764106,0.027778590907928447,451.90503364017917,9256.582166334241,-4929.44453583878
1650, TIC 203282553,3767.39,4.57,0,0,0.0,0,0,0.0,0,0
1651, TIC 98661858,4124.46,4.36,0,24.99961033194404,0.0,0,0,0.0,0,0
1652, TIC 402313096,3776.38,4.63,0,109.41759121484483,0.0,0,0,0.0,0,0
1653, TIC 277798764,4182.41,4.4,0,24.563000129525562,0.0,0,0,0.0,0,0
1654, TIC 414966287,3336.96,4.85,0,0,0.0,0,0,0.0,0,0
1655, TIC 386889822,3879.78,4.63,0,0,0.0,0,0,0.0,0,0
1656, TIC 176876423,4160.01,4.46,0,0,0.0,0,0,0.0,0,0
1657, TIC 176941689,3664.65,4.74,3,24.999509179770484,0.11110951571648305,0.1249971658821778,0.1041646844000752,-1161.156431833903,365.2191162109375,-4130.776596069336
1658, TIC 49735473,3869.85,4.61,0,54.70877623030128,0.0,0,0,0.0,0,0
1659, TIC 152701858,4073.14,4.34,0,49.639517146606295,0.0,0,0,0.0,0,0
1660, TIC 436727803,3600.56,4.17,2,52.042254467764224,0.2604155502216372,0.39582962572376346,0.12500147471951095,312.57582902908325,617.4792766571045,7.672381401062012
1661, TIC 176867607,3563.03,4.78,0,0,0.0,0,0,0.0,0,0
1662, TIC 117414145,3678.43,4.66,0,0,0.0,0,0,0.0,0,0
1663, TIC 357616983,3581.34,4.62,0,50.32704405574532,0.0,0,0,0.0,0,0
1664, TIC 248944579,4209.7,4.62,7,102.16774571867654,0.4196459438119616,0.770845468621701,0.2083313730545342,14134.77924250596,232598.6166761788,-82878.15799218878
1665, TIC 12857784,4173.1,4.54,19,134.87973453348445,0.1564304590116607,0.9999881428666413,0.02777759067066654,302.66921155712,3639.605213703126,-3130.285298049274
1666, TIC 388978329,3418.97,4.9,7,126.46991267755698,1.3899989177651995,3.736435043878373,0.027780245046415075,16353.107076031822,112501.1962890625,9.24685001373291
1667, TIC 117416916,3503.04,4.85,0,48.87966589338521,0.0,0,0,0.0,0,0
1668, TIC 49783772,3986.12,4.67,0,54.708791793555065,0.0,0,0,0.0,0,0
1669, TIC 86102415,3893.8,4.67,0,0,0.0,0,0,0.0,0,0
1670, TIC 437698038,3532.38,4.7,0,0,0.0,0,0,0.0,0,0
1671, TIC 293702522,3824.94,4.28,3,52.042386238877725,0.25000505742104906,0.3333467623906472,0.16666947537282795,95.13258536656697,233.933424949646,24.097418785095215
1672, TIC 176867691,4226.05,4.56,0,48.544363558522946,0.0,0,0,0.0,0,0
1673, TIC 411691342,4161.67,4.56,0,0,0.0,0,0,0.0,0,0
1674, TIC 248942687,4049.74,4.73,0,20.229379676958388,0.0,0,0,0.0,0,0
1675, TIC 98677024,3425.32,4.2,4,50.07652016761949,0.07118241656496593,0.09027912308192754,0.03472268292125591,64.97943997383118,171.12033367156982,13.343381881713867
1676, TIC 176944100,4139.17,4.64,2,24.99952380804666,0.10416449845831721,0.12499723976202404,0.08333175715461039,45.88811993598938,48.778390884399414,42.997848987579346
1677, TIC 176908789,4233.86,4.6,2,25.076728942995487,0.041667378523925436,0.04166787536496486,0.041666881682886014,25.83940625190735,40.89484214782715,10.783970355987549
1678, TIC 163645066,4130.67,4.66,0,0,0.0,0,0,0.0,0,0
1679, TIC 8919267,3872.96,4.45,0,109.41773491068352,0.0,0,0,0.0,0,0
1680, TIC 205454551,3705.85,4.67,0,0,0.0,0,0,0.0,0,0
1681, TIC 82049276,3414.48,4.55,3,49.63916395140154,0.12037197109793851,0.1666683836087941,0.08333447359245838,13.518714904785156,22.932636737823486,3.5507798194885254
1682, TIC 389135510,3650.4,4.86,6,153.00527047145874,0.1782481744379917,0.40281294977603466,0.04167032411123728,-6956.324234912218,3619.222640991211,-45096.07020190515
1683, TIC 48538712,3461.39,4.77,0,0,0.0,0,0,0.0,0,0
1684, TIC 117508819,3647.33,4.63,7,76.9209190096758,0.05654702699809734,0.06944481027130678,0.04166593989430112,669.1441638129098,1994.9920654296875,54.64527606964111
1685, TIC 8962578,3719.56,4.53,0,54.708878535495614,0.0,0,0,0.0,0,0
1686, TIC 436576058,3745.08,4.74,1,78.02152592452626,0.10416514938697219,0.10416514938697219,0.10416514938697219,-491356.25832929154,-491356.25832929154,-491356.25832929154
1687, TIC 243008078,3684.26,4.68,6,78.02009982722188,0.16319243765906322,0.3124900129623711,0.10416569747030735,-3502695.2534309044,2628.611407690938,-20972508.145055816
1688, TIC 388814538,4229.17,4.55,3,141.72469062785558,0.1550935651052896,0.24999927042745185,0.09028177616983157,3263.0444963773093,9463.990783691406,46.74476385116577
1689, TIC 291089864,3899.48,4.71,6,51.94686973198441,0.09259352913833634,0.31944556310827465,0.027777861920640134,1408.1758638223012,8254.939270019531,11.38676404953003
1690, TIC 293638553,3621.69,4.74,4,52.04238146472039,0.2812552720704389,0.416683404111609,0.12500256352677752,2828.9264380931854,8396.01058959961,93.22412014007568
1691, TIC 176942811,3525.08,4.9,6,50.076281634022735,0.09837865556426095,0.16666635830506493,0.02777805730829641,80.01887599627177,242.52386093139648,6.184637546539307
1692, TIC 176879133,3591.0,4.72,0,0,0.0,0,0,0.0,0,0
1693, TIC 411691526,3820.57,4.45,0,0,0.0,0,0,0.0,0,0
1694, TIC 392036618,3228.47,4.92,0,0,0.0,0,0,0.0,0,0
1695, TIC 240810542,3615.24,4.74,13,107.52645950577585,0.08279866118172882,0.13194423271352207,0.02777776945822552,-286.41946534044695,557.9285621643066,-3272.303219824313
1696, TIC 27683074,3271.47,4.96,0,48.83375017242406,0.0,0,0,0.0,0,0
1697, TIC 200672747,4042.81,4.65,0,0,0.0,0,0,0.0,0,0
1698, TIC 49591946,3534.38,4.84,13,134.88262794559887,0.058226946912607394,0.1874981965193001,0.027778332094840152,137.17168202767004,870.012092590332,9.687304496765137
1699, TIC 21339583,3893.86,4.4,1,48.83401216842526,0.08333438410386407,0.08333438410386407,0.08333438410386407,23.017334938049316,23.017334938049316,23.017334938049316
1700, TIC 286961189,3802.11,4.74,0,25.319743174990435,0.0,0,0,0.0,0,0
1701, TIC 269591772,3511.47,4.93,19,151.6757527796069,0.09905339147931763,0.40280136839237457,0.027778205341746798,1248.5300283682973,13317.819213867188,12.427961826324463
1702, TIC 380943161,3902.29,4.65,6,95.0843338079917,0.3229181070346385,0.8541795555502176,0.08333457913249731,80779.35384379016,509052.20270131185,-26134.985022242126
1703, TIC 392457862,4087.59,4.65,0,0,0.0,0,0,0.0,0,0
1704, TIC 434131860,3521.65,4.43,19,152.44823078642935,0.35893804612773667,1.8751735169830681,0.04861520880149328,1485.1371274485298,32017.978406219238,-18166.098432952953
1705, TIC 9756870,3483.51,4.76,0,0,0.0,0,0,0.0,0,0
1706, TIC 98724443,3701.47,4.66,0,24.99965978681621,0.0,0,0,0.0,0,0
1707, TIC 23157629,3978.11,4.55,0,27.756931283655376,0.0,0,0,0.0,0,0
1708, TIC 49687242,3363.67,4.9,0,109.41732717815762,0.0,0,0,0.0,0,0
1709, TIC 248380480,3979.67,4.7,3,127.62719031507027,2.502442146678883,4.778057372341664,0.12500169640406966,469.52829475638947,8736.968994140625,-15529.9572910238
1710, TIC 23761122,3619.82,4.21,1,26.333764388663894,0.0347224582542367,0.0347224582542367,0.0347224582542367,4.963469505310059,4.963469505310059,4.963469505310059
1711, TIC 203219993,3460.08,4.83,0,0,0.0,0,0,0.0,0,0
1712, TIC 49678015,4170.92,4.56,0,54.708716288226015,0.0,0,0,0.0,0,0
1713, TIC 117417185,3985.24,4.7,0,0,0.0,0,0,0.0,0,0
1714, TIC 471012424,3636.74,4.4,0,49.125594195955955,0.0,0,0,0.0,0,0
1715, TIC 380909768,3639.84,4.39,20,152.3431438471323,0.07430864494745038,0.3819679874209214,0.027778367755217914,487.6840740442276,3838.367462158203,11.539900302886963
1716, TIC 176877524,3638.8,4.13,0,0,0.0,0,0,0.0,0,0
1717, TIC 86016614,4169.3,4.48,0,0,0.0,0,0,0.0,0,0
1718, TIC 126314357,3435.74,4.05,0,0,0.0,0,0,0.0,0,0
1719, TIC 293944148,3481.88,4.78,0,0,0.0,0,0,0.0,0,0
1720, TIC 98594084,4117.38,4.7,1,24.999598215537162,0.14583060007771564,0.14583060007771564,0.14583060007771564,5.530941486358643,5.530941486358643,5.530941486358643
1721, TIC 8937880,3562.87,4.64,5,109.41776530625816,0.5583380130383375,1.1666864738799632,0.1250033216938391,6371.26629449169,33608.05178560473,-2947.993922543669
1722, TIC 98581347,4218.37,4.64,5,50.076352818960004,0.8013978467367451,1.4514042621412955,0.10416487086808957,263.698308467865,537.5434398651123,51.53435468673706
1723, TIC 9062203,3510.81,4.66,1,109.41809748863716,0.08333313651382923,0.08333313651382923,0.08333313651382923,-46385.37945749452,-46385.37945749452,-46385.37945749452
1724, TIC 173109284,3374.28,4.47,14,74.75221545179579,0.1641881000284684,0.7500021158789423,0.02777748853804951,79.53208259173802,287.27548122406006,9.677982330322266
1725, TIC 38131691,3423.54,4.86,7,74.75204977161957,0.29365249450341124,0.8750065882732088,0.027780244531641074,2429.8951506614685,10225.446319580078,32.40731954574585
1726, TIC 366354505,3815.88,4.75,1,48.83385316720546,0.27083547106531114,0.27083547106531114,0.27083547106531114,14.544522762298584,14.544522762298584,14.544522762298584
1727, TIC 443996665,3970.97,4.38,2,48.83406621713448,0.28125763733407894,0.29167153164894444,0.27084374301921343,31.373965740203857,35.536348819732666,27.21158266067505
1728, TIC 344279173,3414.76,4.59,22,152.26735365297486,0.10416919455038127,0.39583118353039026,0.02777849947779032,-67.21242792577132,1086.0434017949613,-2284.8920300774244
1729, TIC 443610065,4120.37,4.39,2,25.11341120533598,0.14237319892936284,0.15278998523263,0.1319564126260957,117423.54927062988,223910.107421875,10936.991119384766
1730, TIC 389052558,3434.95,4.8,7,153.00242790773427,0.05258351214959995,0.09028488897183706,0.027779974973327626,88.89955282211304,324.70388412475586,10.261714458465576
1731, TIC 49464456,3373.67,4.91,0,24.562718122819888,0.0,0,0,0.0,0,0
1732, TIC 117357598,3722.02,4.56,3,49.247750308407376,0.07871115067155188,0.10417653835065721,0.03472551075219599,12658.676207065582,37885.0341796875,8.451199531555176
1733, TIC 23016599,3636.83,4.41,0,0,0.0,0,0,0.0,0,0
1734, TIC 130713900,3839.29,4.68,13,26.22936160652489,0.13247964638213278,0.48611148299960405,0.027777785287980805,11494.867590757516,73798.4130859375,13.813650608062744
1735, TIC 437035505,4177.04,4.62,2,48.893580059924716,0.027780556272091417,0.0277805595751488,0.027780552969034034,79.40431833267212,125.76618194580078,33.04245471954346
1736, TIC 100024411,3513.43,4.79,2,124.3883784145919,0.26041668471691537,0.27083550529232525,0.2499978641415055,10.703188180923462,18.523013591766357,2.8833627700805664
1737, TIC 374296504,3574.88,4.8,2,49.124103492399854,0.16666335178763347,0.1666633518063918,0.16666335176887515,142.1497106552124,142.1497106552124,142.1497106552124
1738, TIC 269486683,3661.71,4.76,0,20.229156742348778,0.0,0,0,0.0,0,0
1739, TIC 380640263,3850.96,4.39,7,26.833576231588722,0.10516017125506291,0.25000107004279926,0.02777852547069415,1707.9197219439916,3454.9686431884766,14.688694477081299
1740, TIC 248344735,3888.84,4.71,0,102.16726026164088,0.0,0,0,0.0,0,0
1741, TIC 399732883,3742.98,4.8,0,95.0843843366722,0.0,0,0,0.0,0,0
1742, TIC 100018884,3695.8,4.53,2,48.83292027681682,0.48958202893015823,0.6874949649190967,0.2916690929412198,90.67432880401611,109.37910079956055,71.96955680847168
1743, TIC 438318543,4168.52,4.45,8,130.50055495481251,0.13801907538436353,0.35416184086352587,0.08333194628357887,-6760.9430754670475,-3704.249892903593,-10114.19059032349
1744, TIC 434392844,4169.8,4.62,6,161.07538575962235,0.060187898568301534,0.14583418471738696,0.027779469066899765,-600.5423109501588,23.19164276123047,-3676.8122319996282
1745, TIC 438321852,3516.07,4.86,1,40.72932124849967,0.520835318689933,0.520835318689933,0.520835318689933,0.5708932876586914,0.5708932876586914,0.5708932876586914
1746, TIC 307584925,3635.35,4.52,4,87.00056869297941,0.16145803849212825,0.2291628196835518,0.12500091223046184,-8290.240672171603,-7522.341312804476,-9220.195013550265
1747, TIC 432610469,3547.44,4.85,0,52.04226835500299,0.0,0,0,0.0,0,0
1748, TIC 115082661,3868.79,4.71,13,26.229320879703664,0.485046348216691,2.7222166569290493,0.027777665622124914,26300.60675602693,150607.87353515625,13.138020038604736
1749, TIC 98591476,3592.41,4.81,0,24.999576427082957,0.0,0,0,0.0,0,0
1750, TIC 423611933,3583.92,4.71,24,134.88319096701753,0.11487409542384815,0.7569579580213031,0.027778315785326413,-1034.5362344074738,10065.401546898747,-49488.61705223287
1751, TIC 98662732,3373.35,4.63,3,50.07646903989075,0.4074161912916073,0.5764078246120334,0.2777812677568363,84.51560338338216,138.19663524627686,34.754395484924316
1752, TIC 366399807,3658.27,4.18,3,48.833861079970575,0.13889190662083215,0.16667173654832368,0.10416946929444748,7.273308436075847,7.539820671081543,7.016777992248535
1753, TIC 98591450,3523.16,4.72,3,50.07640901678974,0.4305637365561476,0.6527844511160765,0.08333359570906396,174.1054892539978,300.47945976257324,20.027196407318115
1754, TIC 437331387,3553.77,4.5,0,0,0.0,0,0,0.0,0,0
1755, TIC 2373739,4231.86,4.64,0,0,0.0,0,0,0.0,0,0
1756, TIC 176942724,3381.38,4.85,8,50.07626201969333,0.20051794094865727,0.4583229200634378,0.08333188397932645,-75.85324943065643,736.9954109191895,-2145.1704025268555
1757, TIC 423611547,3472.38,4.59,4,109.41771261023905,0.8125029393704608,1.5833210553973913,0.08333331858739257,-42533.06267267648,8741.254449194317,-181792.7543330972
1758, TIC 117272089,3546.51,4.41,3,49.226899647161645,0.7107157974566386,1.2987329414709166,0.18057248782042734,771.2386647860209,1799.0861892700195,18.189632892608643
1759, TIC 190844726,3608.3,4.18,0,0,0.0,0,0,0.0,0,0
1760, TIC 9066056,3315.33,4.91,0,54.708949130366136,0.0,0,0,0.0,0,0
1761, TIC 9030279,4197.3,4.57,0,109.41801359601345,0.0,0,0,0.0,0,0
1762, TIC 389120589,3323.54,4.99,6,101.00446267684265,0.2419071193748247,0.40281284585080357,0.04861536539874578,11541.896053155264,67637.33520507812,5.489838123321533
1763, TIC 2670216,3850.41,4.72,0,0,0.0,0,0,0.0,0,0
1764, TIC 436703189,3790.25,4.69,1,52.04224456296288,0.22916442973860285,0.22916442973860285,0.22916442973860285,330.13219833374023,330.13219833374023,330.13219833374023
1765, TIC 248348950,4188.92,4.47,23,152.07178648881995,0.059784006272148756,0.16666819714009762,0.027778233117260243,-7436.750277381878,869.1356658935547,-141474.2507749298
1766, TIC 9632380,3550.28,4.43,0,54.70917703447458,0.0,0,0,0.0,0,0
1767, TIC 293512054,4143.64,4.6,5,52.0423652246659,0.1750019276367766,0.45833104291477866,0.08333665123291212,123.59375,514.6687984466553,17.95346736907959
1768, TIC 49710680,4031.28,4.61,0,109.41740811258364,0.0,0,0,0.0,0,0
1769, TIC 248356005,3503.33,4.51,0,72.80732691406138,0.0,0,0,0.0,0,0
1770, TIC 185462773,4082.56,4.64,0,0,0.0,0,0,0.0,0,0
1771, TIC 269533244,4185.12,4.69,1,74.85428135693132,0.08333184104412794,0.08333184104412794,0.08333184104412794,-22452.152847996043,-22452.152847996043,-22452.152847996043
1772, TIC 328009666,3340.98,4.42,4,82.0629995449899,0.145831661648117,0.24999719113111496,0.08333240123465657,-9547.402479399232,-1221.180024917667,-21658.60576615015
1773, TIC 429301981,3667.13,4.79,0,24.99971474432232,0.0,0,0,0.0,0,0
1774, TIC 53207364,3601.02,4.39,1,24.562351949052072,0.08333184760954282,0.08333184760954282,0.08333184760954282,16.388368606567383,16.388368606567383,16.388368606567383
1775, TIC 293945523,4132.2,4.69,0,0,0.0,0,0,0.0,0,0
1776, TIC 437336084,3473.13,4.4,0,25.326738789385217,0.0,0,0,0.0,0,0
1777, TIC 66765437,3984.97,4.66,9,26.222259375358135,0.6010805898127829,3.2916444436541497,0.0277776340735727,5712.98310359319,29735.372924804688,52.473270893096924
1778, TIC 173145717,3610.04,4.91,0,24.562658426444386,0.0,0,0,0.0,0,0
1779, TIC 399670943,4092.55,4.67,6,102.16774322863239,0.48958801982613903,1.2708528796210885,0.08333422103896737,4268.529574294766,57486.82702797665,-22933.90470665691
1780, TIC 436563119,3552.09,4.66,7,126.98341228934623,0.32541551639691796,1.11815050344876,0.06250535463368578,-8411.3624246878,472.04227447509766,-52413.3357648133
1781, TIC 115071861,3519.95,4.44,0,0,0.0,0,0,0.0,0,0
1782, TIC 117506628,3441.42,4.8,0,0,0.0,0,0,0.0,0,0
1783, TIC 348722172,3441.35,4.83,2,104.04086535222154,0.2812436543633794,0.39582198428934134,0.16666532443741744,1111.758029460907,2161.2852096557617,62.230849266052246
1784, TIC 4610915,3506.18,4.73,1,109.4170210672005,0.08333305083215237,0.08333305083215237,0.08333305083215237,-12680.755919723995,-12680.755919723995,-12680.755919723995
1785, TIC 344279121,3613.53,4.6,10,152.14238297480915,0.6937630374921355,2.4861766773001364,0.0694488744602495,556.7355430430101,10296.14196726657,-7962.010680621445
1786, TIC 344242287,3486.66,4.51,2,47.542221376351335,0.27083878895325597,0.458341902744678,0.08333567516183393,13.693487644195557,14.002799987792969,13.384175300598145
1787, TIC 49785790,3395.6,4.41,26,162.23748363278264,0.10096316507105467,0.6527889814456103,0.027778331316767435,665.2873309758993,8092.039489746094,14.700067043304443
1788, TIC 293696300,3586.53,4.79,4,52.04238271875374,0.43229943320824304,0.7500126343231841,0.16667007937303424,147.87917137145996,499.97076988220215,13.653314113616943
1789, TIC 185856330,3452.0,4.79,0,0,0.0,0,0,0.0,0,0
1790, TIC 402317913,3515.3,4.81,1,109.41750829870193,0.125001756940037,0.125001756940037,0.125001756940037,10524.322551858413,10524.322551858413,10524.322551858413
1791, TIC 5795954,4230.5,4.54,0,109.41696390284437,0.0,0,0,0.0,0,0
1792, TIC 49708550,4246.26,4.65,4,109.41744642464505,0.8229171950370073,1.5624828906729817,0.10416650213301182,7537.830615016027,20364.856704103833,-4747.119127309187
1793, TIC 389167747,3540.35,4.77,1,101.00449887071568,0.034725274144875584,0.034725274144875584,0.034725274144875584,776.8431663513184,776.8431663513184,776.8431663513184
1794, TIC 434097212,3759.8,4.84,5,109.41742265068592,0.10833206576189695,0.12499856064096093,0.08333225030855829,362205.14216591994,1227833.0656448184,-12919.00451050843
1795, TIC 205522619,3384.87,4.42,0,0,0.0,0,0,0.0,0,0
1796, TIC 175407567,3706.35,4.39,8,26.229450479364004,0.6814310812797544,3.250008259981314,0.034723156026302604,47020.049929618835,194806.60400390625,9.868502616882324
1797, TIC 293837459,3388.7,4.79,0,0,0.0,0,0,0.0,0,0
1798, TIC 49785775,3641.46,4.39,0,54.70877102716622,0.0,0,0,0.0,0,0
1799, TIC 437030707,4079.11,4.69,0,48.89358630248444,0.0,0,0,0.0,0,0
1800, TIC 43678344,3462.0,4.79,0,0,0.0,0,0,0.0,0,0
1801, TIC 8918300,3426.5,4.56,1,54.708852614216084,0.08333493969871597,0.08333493969871597,0.08333493969871597,78.86230945587158,78.86230945587158,78.86230945587158
1802, TIC 366658420,3539.46,4.76,2,48.89358217172503,0.03819822356399527,0.048615895721468405,0.027780551406522136,36.12837791442871,45.29881477355957,26.95794105529785
1803, TIC 38132199,4173.65,4.67,0,24.562552966235216,0.0,0,0,0.0,0,0
1804, TIC 49738206,4177.59,4.68,0,54.70876568336848,0.0,0,0,0.0,0,0
1805, TIC 9756939,4093.28,4.7,0,0,0.0,0,0,0.0,0,0
1806, TIC 293837408,3505.71,4.86,0,0,0.0,0,0,0.0,0,0
1807, TIC 389081663,3527.8,4.42,9,153.0024350115948,0.08719146203503038,0.39582207730018126,0.027779117321188096,628.6916547351414,4364.1998291015625,9.358453750610352
1808, TIC 344283108,4151.49,4.66,18,70.40529469456851,0.3152108644199466,2.1181135944884772,0.027779565949913376,1294.0275953875648,11752.06298828125,9.385180473327637
1809, TIC 176944154,3836.34,4.56,5,24.999520211261597,0.1833306047492897,0.35416709129140145,0.08333184046205133,55.058088302612305,236.39888763427734,0.8881688117980957
1810, TIC 405679690,3706.57,4.59,1,50.3339584996761,0.08333643117725842,0.08333643117725842,0.08333643117725842,19.923198223114014,19.923198223114014,19.923198223114014
1811, TIC 423609085,4086.1,4.52,0,54.70880601517865,0.0,0,0,0.0,0,0
1812, TIC 68164796,4093.69,4.66,0,0,0.0,0,0,0.0,0,0
1813, TIC 240716106,3664.62,4.71,15,107.52625738623897,0.13194270960411814,0.41666458267536655,0.02777767610587034,200.9508654366373,3220.2808380126953,-2447.083183485375
1814, TIC 465988358,3666.78,4.06,0,0,0.0,0,0,0.0,0,0
1815, TIC 468987621,4140.77,4.49,1,48.833984378618425,0.18750660055115986,0.18750660055115986,0.18750660055115986,1.3094902038574219,1.3094902038574219,1.3094902038574219
1816, TIC 466053942,3494.53,4.77,0,0,0.0,0,0,0.0,0,0
1817, TIC 436652148,4196.09,4.58,2,153.0048088249839,0.3750148363116068,0.39586729578104496,0.35416237684216867,7800.277519226074,15198.214721679688,402.34031677246094
1818, TIC 201336292,3544.75,4.43,0,0,0.0,0,0,0.0,0,0
1819, TIC 436640573,4052.84,4.69,1,52.042178327803185,0.37499536635618824,0.37499536635618824,0.37499536635618824,294.29755210876465,294.29755210876465,294.29755210876465
1820, TIC 0,3957.27,4.64,0,0,0.0,0,0,0.0,0,0
1821, TIC 176910044,3685.55,4.76,2,24.99950934557569,0.23958179717931216,0.33333355569834566,0.14583003866027866,111.31859421730042,126.71098709106445,95.92620134353638
1822, TIC 411749152,3750.32,4.31,0,0,0.0,0,0,0.0,0,0
1823, TIC 277833056,4147.62,4.37,0,24.56299348231596,0.0,0,0,0.0,0,0
