level_0,index,TIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec
1028,1028,98677102,3501.6,4.9,1,24.99963329278148,0.1458341089680743,0.1458341089680743,0.1458341089680743,11.048448085784912,11.048448085784912,11.048448085784912,0.0016666911141731,0.0400005867401561,131.2599784,11.53104051
1029,1029,98591530,4074.45,4.66,1,24.99957414264213,0.4999899265073964,0.4999899265073964,0.4999899265073964,25.22881031036377,25.22881031036377,25.22881031036377,0.0016666950576408,0.0400006813833794,352.27592,-12.66447905
1030,1030,8988285,3261.32,4.95,3,109.41781804299715,1.2777835479937494,2.06248642783612,0.2291706120595336,4963.996442281085,27270.783592284253,-8994.305908234104,0.0011424099130808,0.0274178379139411,203.4112931,-18.05029701
1031,1031,335103638,3527.06,4.74,5,50.32678171313796,0.3875026293679638,0.9930519757567708,0.0625012480913937,19.60582971572876,36.34114265441895,7.886898517608643,0.0041396116787445,0.0993506802898691,175.9409545,-5.340201682
1032,1032,374350085,3517.11,4.44,4,73.76623539793172,0.7569779524967544,0.7986820705114042,0.6875026883640203,43909.94731783867,169340.58837890625,243.1060552597046,0.0022593896213841,0.0542253509132194,75.79986636,16.09419623
1033,1033,49426832,3963.03,4.67,3,49.63898685571621,0.1759268749799503,0.416669337135545,0.0555550306089571,57.970074812571205,68.42992305755615,44.3942666053772,0.0025181819355687,0.0604363664536503,130.2192845,12.13084482
1034,1034,405679889,3465.73,4.81,0,50.33397971077943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.5055798,-12.17941872
1035,1035,248351114,3602.57,4.8,0,47.54201570402074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.28978922,-0.921005104
1036,1036,98718808,3578.79,4.73,5,24.999635458676263,0.1916649213967503,0.3124960191241825,0.0833313154018924,2.23707914352417,4.264283180236816,1.5129804611206057,0.0083334548488798,0.2000029163731154,186.4944072,-10.93268417
1037,1037,173103705,3527.0,4.58,0,24.562604699166968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.8116002,24.67403098
1038,1038,176941658,3883.91,4.38,9,50.07626522391274,0.3240774349170958,1.2222326893961508,0.0833318068985136,707.4600471390618,5729.315948486328,8.466875553131104,0.0074885776389914,0.1797258633357956,22.29375093,1.923367624
1039,1039,38114007,3477.61,4.47,8,50.18948831905709,0.1562509985918154,0.5694477665410886,0.0277772579720476,649.3715405464172,1495.071506500244,6.388616561889648,0.0066414969448247,0.1593959266757931,167.0668767,-1.107293297
1040,1040,434103797,4002.78,4.69,0,109.41750089872698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.4633026,-10.79471221
1041,1041,173163770,3573.82,4.66,8,74.7522267209888,0.1284758016291789,0.2638917674039476,0.0277781225508988,5115.048366785049,21906.52313232422,9.42096710205078,0.0044591759731451,0.1070202233554839,208.1810828,-18.04239928
1042,1042,344300847,3725.25,4.68,0,47.54225569047912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98661441,0.695315771
1043,1043,380198775,3463.94,4.83,0,24.99970209761068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.2239866,-11.72242719
1044,1044,85991333,4214.67,4.51,6,76.92096858325385,0.1238413931190886,0.1944412511675182,0.0625005707415766,7144.399034976959,23542.57049560547,57.16235637664795,0.003250089079799,0.0780021379151774,72.21382822,16.36795497
1045,1045,336889460,3207.82,4.9,0,20.22931517585539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.9692382,-4.011817024
1046,1046,366623273,4113.63,4.68,1,48.83394288222485,0.2500084014920958,0.2500084014920958,0.2500084014920958,9.278571605682371,9.278571605682371,9.278571605682371,0.0008532316705852,0.0204775600940466,22.84914007,1.47718331
1047,1047,281660314,3530.76,4.82,17,24.56212260579128,0.1654375995989646,0.249995785646206,0.0833322304299599,42.30637339984669,130.83133697509766,21.78936004638672,0.0288384413961976,0.6921225935087436,184.5871101,-10.25291786
1048,1048,248347347,3332.16,4.98,35,152.3425966467239,0.1111133865232529,0.7291560955345631,0.0277776355192145,178.12941641348772,11476.04958881357,-12728.819176167342,0.0095727220451358,0.2297453290832604,237.112495,-26.34196069
1049,1049,248353827,3617.34,4.69,8,127.62716231257129,1.139800580238557,4.555821537354404,0.0347235510444079,52181.30186380168,228936.9165603336,-36560.75219777931,0.0026117742280986,0.0626825814743669,21.2353753,1.895023069
1050,1050,38139521,4066.05,4.64,10,50.18950301434097,0.0875018091177025,0.2222236739471554,0.02777994237249,8069.150227308273,59988.4033203125,15.683436393737791,0.0083018687502765,0.1992448500066365,342.9698787,-14.25569174
1051,1051,332109176,3282.59,4.5,3,48.879672904526615,0.034725700802331,0.0416708607835971,0.0277805326140878,15.27117888132731,21.665847301483154,8.564257621765137,0.0025573002553465,0.0613752061283163,63.1043355,12.97460485
1052,1052,380195549,3471.27,4.54,0,24.99968504945741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.8643321,-10.6705791
1053,1053,98667477,3613.92,4.86,2,122.63446460248974,1.4236436557487195,1.5555759997569112,1.291711311740528,714.1959428787231,790.1908874511719,638.2009983062744,0.0006795262131526,0.0163086291156637,184.0342077,-8.714077368
1054,1054,205760699,3745.39,4.2,0,27.937188235017857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.81308261,16.25738579
1055,1055,349132497,4157.03,4.66,2,50.32708619406981,0.1666721777646671,0.2500095744790087,0.0833347810503255,18.10144186019897,27.632474899291992,8.570408821105957,0.0016558346535697,0.0397400316856743,181.4850035,-7.24649981
1056,1056,176909122,3475.77,4.5,1,24.99951485326256,0.1249971947383983,0.1249971947383983,0.1249971947383983,29.015183448791504,29.015183448791504,29.015183448791504,0.0016666990104101,0.0400007762498437,54.75490587,12.67597648
1057,1057,357492907,3477.42,4.65,1,50.36833002980893,0.604185198159712,0.604185198159712,0.604185198159712,130.8565378189087,130.8565378189087,130.8565378189087,0.0008272393911413,0.0198537453873928,13.81354862,-0.795968179
1058,1058,9005649,4190.46,4.63,0,109.41799927611125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3629199,-8.147289471
1059,1059,425465933,3564.48,4.69,2,134.87983385363282,0.0312498992514065,0.0347221595757218,0.0277776389270911,41.81678891181946,66.56854152679443,17.065036296844482,0.0006178338966799,0.0148280135203186,203.5008961,-2.285234239
1060,1060,176937899,3467.55,4.55,1,24.99951566371533,0.1041667193044304,0.1041667193044304,0.1041667193044304,31.865572929382324,31.865572929382324,31.865572929382324,0.0016666989563778,0.0400007749530689,125.9942799,10.93490887
1061,1061,176938816,4135.63,4.69,2,50.07630096346884,1.6041988126344222,1.7083502357381803,1.500047389530664,765.210485458374,916.8047904968262,613.6161804199219,0.0016641271765285,0.0399390522366861,353.6542665,-11.9180086
1062,1062,82055010,4000.26,4.69,1,24.56281273547848,0.7500084004491328,0.7500084004491328,0.7500084004491328,81.80012702941895,81.80012702941895,81.80012702941895,0.001696331243306,0.040711949839344,206.7670755,-18.32910424
1063,1063,176940423,4244.99,4.49,3,50.07627377495487,0.2314807783769386,0.3402813039092507,0.1041667143024369,21.18393977483113,42.724764347076416,10.16526222229004,0.0024961921200797,0.0599086108819146,189.3808069,-10.8944916
1064,1064,81028534,3456.93,4.82,0,27.77090936346349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.3394927,-10.79850259
1065,1065,9031777,4130.75,4.67,1,109.4179615356943,0.0833329181186854,0.0833329181186854,0.0833329181186854,11945.87049920122,11945.87049920122,11945.87049920122,0.0003808028049679,0.0091392673192305,185.3689424,-9.459277362
1066,1066,429301926,4212.06,4.66,0,24.99971925297109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.1353645,-4.541021715
1067,1067,468992985,4067.1,4.45,6,97.72753124867064,0.2893780474463483,1.048717035156642,0.0277805497175904,202.5937815507253,1098.4423637390137,6.345713138580322,0.0025581327677649,0.0613951864263594,172.2934441,-4.971385603
1068,1068,348662823,3550.39,4.51,12,178.46990757061712,0.0868133878381058,0.4236509606084837,0.0277799375985523,101.8527994553248,484.1930389404297,8.310151100158691,0.0028015927548018,0.0672382261152448,176.9486609,7.828558972
1069,1069,117220176,3553.34,4.52,3,24.9814603507748,0.7593315645279594,1.4862502803925963,0.0555607529886401,463.0910078684489,1111.3122940063477,14.18299674987793,0.0050037106816344,0.1200890563592274,340.2680484,-16.57603601
1070,1070,21285656,4057.15,4.46,2,24.41705912159909,0.1875018551870653,0.291670689774719,0.0833330205994116,58.80412459373474,81.9583535194397,35.649895668029785,0.0034129144266852,0.081909946240447,352.2896149,-10.99936806
1071,1071,9003212,4127.76,4.52,0,109.41794225882244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35844617,-0.809083778
1072,1072,138708881,4170.54,4.56,9,76.92088392351343,0.0393524009631518,0.0555605974600439,0.0277772206763984,187.11645470725165,1253.1062126159668,6.99836015701294,0.0048751389853096,0.117003335647432,20.74454555,0.800431267
1073,1073,248348852,3936.16,4.71,1,45.56278523813944,0.1041678171709463,0.1041678171709463,0.1041678171709463,0.1956582069396972,0.1956582069396972,0.1956582069396972,0.000914489016615,0.02194773639876,182.4723937,-10.13414117
1074,1074,333605248,3549.08,4.55,3,102.16681885576212,0.2500033234438585,0.3750089583918452,0.1041671414859592,7853.487895422877,15750.759540449795,4.049181938171387,0.0012234892052034,0.0293637409248825,261.1465284,-30.75687243
1075,1075,277769984,3490.17,4.74,4,24.562934272766142,0.1145861509821202,0.1666730178430953,0.0833340747710735,49.146050214767456,167.59700775146484,4.592728614807129,0.0067852913994667,0.1628469935872015,126.6687174,10.71350508
1076,1076,287301648,4200.38,4.66,2,25.319739408181704,0.0486115031283134,0.0694444575315174,0.0277785487251094,11.61835789680481,14.808261394500732,8.428454399108887,0.0032912397710698,0.0789897545056774,353.6006849,-11.11657584
1077,1077,357513099,3679.06,4.63,0,25.00029527340621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.1400941,4.223384971
1078,1078,176868991,4002.72,4.66,7,25.0767355647763,0.0753985348220079,0.2430626841664889,0.0277786180581642,17.48610053743635,61.72938346862793,6.6512227058410645,0.0116309663159008,0.279143191581621,169.9826795,-4.632388589
1079,1079,435310283,3558.01,4.76,8,104.03958489312708,0.2760362862104557,0.4166677449272811,0.0833341344259679,1439623.6651002169,11269694.41888821,142.80574321746826,0.0032039087206638,0.0768938092959315,96.50017659,17.26445494
1080,1080,434097089,4057.23,4.69,3,109.4173866825397,0.083335423686852,0.0833354359492659,0.0833353991620242,-23195.875382727056,-3257.460786508271,-36667.76306298652,0.0011424144168483,0.0274179460043595,100.3334538,16.61141457
1081,1081,399670708,3413.77,4.42,20,152.34340167482517,0.1006970742108137,0.2708382876589894,0.0277778132031016,-1150.319770787835,904.4989124455695,-13975.1149428854,0.0054700979771481,0.1312823514515562,97.02603705,15.41464351
1082,1082,38132350,4197.57,4.39,2,24.56253875783841,0.2604176685670154,0.4375001313339908,0.08333520580004,14.268338680267334,25.840473175048828,2.69620418548584,0.0033927003293476,0.0814248079043441,352.2081426,-11.08549227
1083,1083,176938806,3555.04,4.66,0,24.999532836706976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.88907471,13.03633995
1084,1084,9698894,4179.7,4.68,0,54.70924835121605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.2554429,-8.540129133
1085,1085,8918762,3901.62,4.64,5,109.41762756403772,0.4291660506278276,1.4374874029308558,0.083333876915276,-1559.336715713388,4832.814854786802,-6600.610515549688,0.0019040198363961,0.0456964760735074,176.5978905,-5.814898035
1086,1086,38141156,3657.41,4.55,7,74.75207869018777,0.4067464921055099,1.0694293959090828,0.0416698547314808,579.107711996351,1800.1794815063477,45.31369209289551,0.0039017867031562,0.0936428808757507,333.2963091,-17.98554734
1087,1087,399702508,4146.8,4.7,8,152.34342808031715,1.207516104978481,4.243319198115387,0.0347236997117761,5175.034050643444,30026.803588867188,12.114274501800535,0.0021880388116092,0.0525129314786215,340.7072353,-15.68798562
1088,1088,240851662,3760.42,4.7,10,134.88029061219368,0.0715276686720699,0.1180558648229634,0.0277776955012996,95.20531415939332,337.0001792907715,14.739513397216797,0.0030891590222374,0.0741398165336986,172.1880924,-3.20809609
1089,1089,9632521,3811.4,4.57,5,109.41821533846678,0.158334810193628,0.2083328943699598,0.1041689445264637,118695.12710555732,283137.16345931304,-15191.01551778034,0.0019040096083535,0.045696230600484,21.67545383,1.025180948
1090,1090,203363277,3688.53,4.47,2,50.00092569839035,0.3750142378812597,0.3750142378812597,0.3750142378812597,62.80210018157959,62.80210018157959,62.80210018157959,0.0016666358106249,0.0399992594549981,352.9356491,-11.95876434
1091,1091,438519595,3807.09,4.68,3,140.4419512895622,0.1111207798023012,0.222240671045256,0.0277804163442851,12.970558802286783,22.59516716003418,5.118536949157715,0.0008900474455974,0.0213611386943394,186.3924036,-9.543328642
1092,1092,155017986,3641.41,4.63,8,92.85854133516408,0.0807359800186873,0.2639112128304077,0.0277804407805888,24.870237708091736,44.85552310943604,14.272058010101318,0.0035896895271076,0.0861525486505841,64.63614893,14.0725707
1093,1093,111058439,3978.05,4.72,1,25.041433345028963,0.1666685662066811,0.1666685662066811,0.1666685662066811,4.534447193145752,4.534447193145752,4.534447193145752,0.0016639090140156,0.0399338163363764,354.3751107,-10.73990942
1094,1094,277870683,3646.64,4.67,1,24.56300626651728,0.1458393504231026,0.1458393504231026,0.1458393504231026,127.55975723266602,127.55975723266602,127.55975723266602,0.0016963178779734,0.0407116290713623,188.1922282,-10.69337159
1095,1095,436645006,3626.04,4.8,3,104.04269367935171,0.1944442579075863,0.3749952329555981,0.1041675437629692,186.7447296778361,550.1240253448486,2.8679728507995605,0.0012014298705609,0.0288343168934637,176.3906791,-5.76461385
1096,1096,443970622,3694.54,4.46,2,97.72762576165064,0.2743112663738429,0.5208419804007463,0.0277805523469396,61.6332471370697,89.0221118927002,34.24438238143921,0.0008527100979264,0.020465042350234,341.1670387,-15.62104934
1097,1097,277810791,3482.08,4.64,4,74.66284801255347,0.1145890322014793,0.2500028164713512,0.0277803436342765,130.6766390800476,298.17473888397217,9.441065788269045,0.0022322570207694,0.0535741684984673,128.3191499,10.3478878
1098,1098,344283150,3732.86,4.77,5,102.16813582847568,0.1583363815210759,0.2083378280512988,0.1041662031784653,249.0307199422361,4561.46000136333,-7019.779765292698,0.0020391223902048,0.0489389373649159,184.818863,-10.44819501
1099,1099,311086024,3512.96,4.69,3,109.4173718393272,0.0833328713943804,0.0833329204381243,0.0833328468725085,9983.307045593749,29216.095046905026,5.272674560546875,0.0011424145718246,0.0274179497237908,127.4459855,10.93935201
1100,1100,98591669,3724.72,4.58,2,24.999565203885368,0.1145819644611947,0.1458303888184673,0.0833335401039221,14.477747678756714,14.59369659423828,14.361798763275146,0.0033333913071568,0.0800013913717653,186.598974,-10.75306214
1101,1101,344226039,3813.18,4.55,23,124.96857242073224,0.0697487712677486,0.2083379188552498,0.0277784909517322,13662.819209218382,190522.09915704856,11.646437644958496,0.0076685947096115,0.1840462730306768,183.570258,-8.546118431
1102,1102,98674214,4180.66,4.46,7,50.07647880312766,0.1011920105678265,0.3125014787742657,0.0277780565616012,480.7238016809736,1525.541877746582,7.085621356964111,0.0058244244331422,0.1397861863954139,354.8481706,-10.97674874
1103,1103,248346587,4201.26,4.62,21,125.0297557331487,0.1504655918289635,0.8750079609453678,0.0277782066978033,156.67872195145887,3318.717801995357,-1715.137805382397,0.0069983340755101,0.1679600178122426,184.1042589,-8.477372604
1104,1104,368438569,4184.99,4.22,12,50.07655881782671,0.1886601863157769,0.5625072585585258,0.034723360654425,941.4887458086014,3138.8442993164062,0.5616664886474609,0.0099847116456014,0.2396330794944346,352.8207799,-10.51999746
1105,1105,183650413,3515.84,4.78,1,24.99953301693381,0.1249973038479765,0.1249973038479765,0.1249973038479765,19.662320613861084,19.662320613861084,19.662320613861084,0.0016666977994526,0.0400007471868628,138.3953889,24.46601805
1106,1106,130713953,4035.85,4.67,12,26.22936001558901,0.078125826875483,0.2152828646294438,0.0277777756923569,7039.971307913463,31779.98046875,8.291769027709961,0.0190626076924039,0.4575025846176951,156.0203846,0.893523117
1107,1107,152805203,3500.76,4.09,0,24.56300839650908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.8640097,0.386019096
1108,1108,146799067,3529.83,4.85,0,109.41547523240456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.6042374,-6.731129781
1109,1109,277810838,3766.04,4.61,8,74.66284505162753,0.3385682466386868,1.0556536772601248,0.0277779299644862,2022.8827387094493,7822.98583984375,6.484580039978027,0.0044645142185894,0.1071483412461472,176.2429174,-5.423963405
1110,1110,9030291,3656.09,4.59,0,109.41800941205338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.9370466,-10.32863087
1111,1111,176869912,4044.1,4.44,1,25.06979311709847,0.1111143582943441,0.1111143582943441,0.1111143582943441,170.64855098724365,170.64855098724365,170.64855098724365,0.0016620267455756,0.0398886418938162,16.62360625,-1.108952331
1112,1112,203282528,3531.42,4.69,6,76.92087240827868,0.0914333527193018,0.1805518512715025,0.0347215389851953,1505.9303124745686,8371.639251708984,40.87263345718384,0.0032500931434195,0.0780022354420702,16.55280905,-0.869353732
1113,1113,49592293,4112.76,4.7,0,54.70865615965704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.3364873,24.63839386
1114,1114,8918781,4219.66,4.52,4,109.41762126115827,0.1666667675599455,0.2083332096226513,0.1250003254972398,-11522.268051329169,-764.056801931393,-29624.32842144609,0.00152321595686,0.0365571829646414,17.71641523,-0.186338794
1115,1115,303596911,3406.37,4.91,0,52.04231829627429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.7674122,10.44178459
1116,1116,277869113,3435.6,4.59,1,24.56300752516131,0.2916785561437791,0.2916785561437791,0.2916785561437791,205.15177249908447,205.15177249908447,205.15177249908447,0.0016963177910516,0.0407116269852395,129.5624403,10.51656318
1117,1117,110997008,4193.62,4.44,3,25.04140872633593,0.0972215536015331,0.1249982465071752,0.0833322780847538,62.35682566960653,89.87963199615479,8.986401557922363,0.0049917319495104,0.1198015667882499,183.4665076,-9.550323047
1118,1118,146366079,4136.68,4.69,14,134.88054301601346,0.1671602077070864,0.7916446351446211,0.0277778019490142,567.9613158645574,3038.2406816363527,-1091.2951602188084,0.0043248145380322,0.1037955489127729,289.4410892,-28.73400602
1119,1119,436706642,3799.08,4.67,3,153.0050431637526,0.2014023280256272,0.3958676073234528,0.0833406098922751,2892.554823557536,8640.333557128906,14.01907205581665,0.0008169665353201,0.0196071968476834,60.65913913,13.50060102
1120,1120,49417108,3390.15,4.48,0,24.562660223140256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.6979819,-11.10281058
1121,1121,248344882,3912.35,4.75,10,152.34258500882106,0.1090291966183485,0.2499962374567985,0.0277782489397395,-293798.1065407577,81432.61071606245,-1392140.6878571068,0.002735063650407,0.0656415276097682,230.5929156,-25.97464363
1122,1122,98591656,3601.1,4.52,7,50.07637898376174,0.1617085072415907,0.4375134611427711,0.027778084230249,85.08608170918056,253.16996574401853,11.952567100524902,0.005824436043214,0.1397864650371363,123.2489631,13.78990416
1123,1123,49737863,4081.37,4.77,0,54.70878854602961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.412216,-10.87460683
1124,1124,344279157,4202.69,4.65,4,122.39748993010062,0.1770849910099059,0.2916650995612144,0.1041686190292239,-2899.78181131894,960.248789691238,-7894.174542727944,0.0013616836976137,0.032680408742731,337.921007,-16.91595812
1125,1125,126367144,3582.76,4.71,2,74.97639336019893,0.0798594784762372,0.1319417857566804,0.0277771711957939,1935.980033874512,3224.218368530273,647.74169921875,0.0011114609492215,0.0266750627813166,353.5309127,-12.07354923
1126,1126,242944869,3508.77,4.87,19,126.46999577788029,0.1231781509463871,0.4583678783724281,0.027780342429196,275.5510556070428,4652.535629272461,5.241274833679199,0.0062597192464295,0.1502332619143102,123.9641016,13.409923
1127,1127,152800427,3621.02,4.76,2,24.56299335110043,0.0833350042649954,0.0833351286185006,0.0833348799114901,25.370776653289795,27.12945938110352,23.61209392547608,0.0033926375398216,0.08142330095572,18.30699229,-1.535922678
1128,1128,152701867,4227.26,4.64,0,49.63952624111835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.664465,-1.14013101
1129,1129,176869804,3880.39,4.53,2,24.99950260223045,0.2916643177562719,0.3750000183731572,0.2083286171393865,34.59342122077942,44.1799521446228,25.006890296936035,0.0033333996543554,0.0800015917045309,174.5286516,-5.508463883
1130,1130,98628420,3625.57,4.67,0,24.99959739764722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0028051,-14.09841179
1131,1131,6992389,3372.49,4.91,3,73.78751847957642,0.090281502784137,0.1666679283619032,0.041670722098388,41.965297857920326,108.68847370147704,1.731252670288086,0.0016940534466489,0.0406572827195749,169.9824914,-3.788436149
1132,1132,389140134,3514.96,4.75,8,101.00448853333728,0.1866395154343649,0.4166722020513589,0.0416703008468175,434.9517092108727,2872.0054626464844,1.269996166229248,0.0033001833698045,0.079204400875309,184.9633898,-9.277701674
1133,1133,2527981,3450.37,4.92,1,24.28434383988406,0.0624996235062553,0.0624996235062553,0.0624996235062553,23.248231410980225,23.248231410980225,23.248231410980225,0.0017157830963599,0.0411787943126395,16.13771702,-0.896763809
1134,1134,269557712,3696.74,4.58,0,95.083964428419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.4376447,0.026240638
1135,1135,49733597,4209.09,4.36,0,109.4174882783609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.0445807,-17.53047031
1136,1136,281701279,3837.48,4.68,3,24.56212991595248,0.5833271749603833,1.229145192521628,0.0833337212557125,169.97514565785727,399.5441436767578,3.1997203826904297,0.0050891352023513,0.1221392448564314,129.0867397,12.1057449
1137,1137,173097386,4097.77,4.69,7,74.75215565603594,0.4712327988233937,1.743035585938742,0.0277797568764981,1019.6504831314088,5099.782562255859,15.497899055480955,0.0039017826858229,0.0936427844597519,188.4896439,-10.86028824
1138,1138,9031843,3402.39,4.99,0,109.41794081629337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93383117,-1.14381192
1139,1139,98753293,3675.33,4.83,0,24.999686041967152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.1355202,-10.21371429
1140,1140,277876825,3610.13,4.79,1,24.56301896452169,0.2708367477155207,0.2708367477155207,0.2708367477155207,7.9062581062316895,7.9062581062316895,7.9062581062316895,0.0016963170010514,0.0407116080252341,69.26858942,15.66003324
1141,1141,344279511,4122.13,4.26,6,124.80882479392312,0.2048632767982781,0.2916723294183612,0.1041686697863042,-2057.138337434171,973.9035706640154,-6799.588968217783,0.0020030634886017,0.0480735237264419,126.5796287,10.66760391
1142,1142,248944632,3567.04,4.01,35,151.72525315306052,0.1134942848467679,0.4791744761168957,0.027777770274497,4182.162220526257,109186.14253446422,-23528.08656521656,0.0096116717753119,0.2306801226074869,17.46892861,0.205562018
1143,1143,374269004,4000.88,4.68,5,50.09996798875818,0.1180635437944147,0.2291871878624078,0.0277780609762885,4932.117691040039,20701.123046875,15.376126766204834,0.0041583526236998,0.0998004629687974,13.86219131,-0.990416229
1144,1144,117506575,4249.45,4.63,12,76.92092713929424,0.0972213646874706,0.2361069895305263,0.0277772347340032,958.576355377833,4836.482238769531,10.17608642578125,0.0065001816618065,0.1560043598833577,21.05420163,0.296600924
1145,1145,38086750,3824.26,4.67,9,74.75197377031282,0.1288614361589629,0.5208441230281551,0.0277772798899604,241.0095638699001,1179.0575981140137,7.51185417175293,0.0050165899451999,0.1203981586847982,20.69897577,0.632926739
1146,1146,98670317,3465.18,4.53,1,24.999619397429345,0.3750018350297068,0.3750018350297068,0.3750018350297068,28.58636379241944,28.58636379241944,28.58636379241944,0.0016666920405576,0.0400006089733841,129.1859818,10.34324479
1147,1147,176877423,3897.11,4.75,6,25.07671413144044,0.0613434390016512,0.1319481903315136,0.0277779233551882,18.396153052647907,41.38146638870239,9.835350513458252,0.0099694082202961,0.2392657972871086,357.6370776,-8.627354853
1148,1148,443614443,3667.35,4.27,1,24.5624966989335,0.4166753747094844,0.4166753747094844,0.4166753747094844,4.511904716491699,4.511904716491699,4.511904716491699,0.0016963530693716,0.0407124736649194,126.650718,11.38483143
1149,1149,38116485,3793.06,4.61,7,50.1894952711782,0.2053600891704263,0.3333283635156476,0.0902844441575325,17145.08180618286,118446.337890625,105.98130226135254,0.0058113090217537,0.1394714165220907,135.8737496,23.67819662
1150,1150,111015052,4192.88,4.66,0,25.04142633909169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.93776031,0.234495404
1151,1151,173147467,3599.24,4.61,4,74.75220926603356,0.1111147905625102,0.1388903959054914,0.083339531022375,5674.212330579758,13342.80242919922,129.87043857574463,0.0022295885071907,0.0535101241725781,203.0875725,-16.94781642
1152,1152,388995538,4214.44,4.67,14,275.3767568737589,0.1369084388605058,0.4097529496748393,0.0277789455276433,-50967.787638216745,23553.759765625,-628553.7284620103,0.0021183099835864,0.050839439606074,285.6254047,-29.6697307
1153,1153,49677655,4149.82,4.48,3,134.8828707732805,0.0578711236724605,0.1180573944143361,0.0277775718959674,31.45294984181722,72.05383777618408,10.82223653793335,0.000926729979006,0.0222415194961455,347.9452442,-11.91067702
1154,1154,203248702,3903.87,4.72,5,50.07638293733703,0.1319470099145746,0.3402888264872672,0.0555562014505994,38.59240531921387,109.42411422729492,11.086642742156982,0.0041603111309782,0.0998474671434783,343.6719371,-14.33427978
1155,1155,9700017,3655.63,4.63,2,109.41825860771404,0.302083171904087,0.4166664252988994,0.1874999185092747,19861.449094473355,41557.50774623903,-1834.6095572923173,0.0007616035421665,0.0182784850119977,355.0898576,-9.974534424
1156,1156,9698910,3553.57,4.69,20,134.00908952853865,0.0895852285281193,0.1944496960331889,0.0277785719558778,856.3703711448597,33551.76925304274,-17926.622939055622,0.006218483658572,0.1492436078057286,71.26113308,13.3056318
1157,1157,337608201,3520.83,4.76,0,24.41708305043062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.4937926,-10.62794725
1158,1158,248387393,3892.42,4.65,25,246.41463441818087,0.0691680749694933,0.1805593490867068,0.0277783251499386,55.49114274978638,223.77455234527588,11.39981746673584,0.0042272922187685,0.1014550132504445,187.8491798,-9.944183935
1159,1159,21285450,3669.85,4.73,1,48.83399141175824,0.2500088895840235,0.2500088895840235,0.2500088895840235,29.172790050506592,29.172790050506592,29.172790050506592,0.0008532308226731,0.0204775397441549,351.9672932,-11.36877273
1160,1160,411691321,3713.2,4.5,0,48.962326790283896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.5011201,-13.63571022
1161,1161,311086012,3924.2,4.64,3,109.41736282053624,0.1180581562618954,0.1458365130238235,0.0833352325746545,-433015.3145126968,10334.14826707952,-1309384.029097269,0.0011424146659888,0.0274179519837315,76.98530638,15.57804416
1162,1162,9633545,3562.75,4.76,4,109.4181763551744,0.1458365203579887,0.2083400906994938,0.0833332915790379,9324.631673617736,80806.81708915657,-20232.06447250826,0.0015232082293682,0.0365569975048376,102.1664356,16.92939244
1163,1163,126240074,4100.18,4.65,0,48.87967064485474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.79127854,16.56409773
