TICID Teff logg
23201641 3791.105500 4.532200
374296497 4014.390100 4.698300
176937951 4026.164800 4.434100
284993549 3733.514200 4.521300
66779178 3514.188000 4.405600
117254420 4186.324000 4.660200
423608880 3705.210200 4.612000
411691831 3708.093500 4.431200
243242909 3317.759800 4.862000
396847247 3922.023200 4.758100
380198906 3694.291000 4.700500
245829616 4118.942000 4.691500
111015544 4080.823500 4.666400
436579383 3520.950700 4.573300
357413219 3834.207500 4.659500
436724389 3476.166000 4.760200
173145711 3879.228500 4.639200
49733378 3343.434300 4.906200
248349111 4021.408700 4.640100
49733520 3755.421000 4.697500
374270831 4000.044700 4.648800
392037666 4240.626000 4.500000
399702563 3583.413800 4.683500
277914275 3780.084700 4.702300
81986420 3686.337400 4.697500
248389194 3920.639000 4.619900
176877724 4235.079600 4.383400
147745527 3721.886500 4.569200
49426898 3582.363500 4.127200
422328010 4242.151000 4.683000
86106284 3282.976600 4.452400
459055931 3573.803200 4.800800
355125744 4079.251200 4.653900
240812235 4189.448700 4.655200
9666322 3875.233200 4.517100
23761413 3480.523400 4.741800
192500265 3626.971000 4.599200
8938403 3702.859600 4.330800
374312588 3416.001700 4.838700
173109274 4231.045400 4.648900
308182983 4199.746600 4.570700
277767527 4109.428700 4.634700
366354754 4058.406200 4.661000
9707591 4096.367000 4.661900
245873107 4241.962400 4.134200
323022327 3741.013200 4.770800
47380303 3556.286900 4.874700
145962434 3652.792000 4.835200
98581285 3509.786400 4.527600
203386574 3763.769500 4.719900
183650578 3482.729200 4.657900
303596334 3522.683000 4.756700
8963806 3731.002200 4.775300
281724216 3571.151600 4.649100
82052338 3680.639000 4.717800
391994722 3677.387200 4.408700
323014874 3688.070000 4.854300
117166158 3545.376500 4.769400
243245838 3592.251700 4.353400
357493017 3768.448500 4.701600
459055733 3496.342000 4.935000
437026604 2860.441400 4.639300
117296290 4112.766600 4.640400
59129609 3321.100000 4.873400
366568378 3416.243700 4.856900
2528210 3595.090600 4.840000
173104446 3970.559300 4.271700
38064383 3951.957300 4.629000
281708055 3381.952000 4.839300
9097859 4071.818600 4.574000
311365750 3773.153800 4.680500
152822336 4001.303200 4.648600
437697980 4164.605000 4.581800
411697916 3979.834000 4.755400
380943132 3756.899400 4.731000
185467495 3357.660200 4.975800
443583042 3724.559800 4.530400
12784778 3312.345700 4.737800
176868970 3661.195800 4.572500
443588692 3381.159200 4.925200
437030402 3682.086000 4.627300
422290197 3491.410600 4.770800
423610856 3566.165500 4.813000
85911026 3539.182900 4.068700
8919377 3555.053200 4.439500
38144331 4112.335400 4.653100
49646654 3903.168700 4.485700
48537780 3818.222700 4.640400
245947178 3483.597400 4.517300
386883735 4157.626500 4.288200
293837403 3431.512000 4.230200
175940476 3774.945800 4.727000
38159702 3554.883300 4.756500
98591319 3556.513200 4.702400
38143522 3372.920200 4.716900
411692020 4192.660600 4.652300
98674306 3813.264400 4.722000
8990696 3549.503200 4.644700
49419321 4149.737000 4.658700
399670831 3714.754200 4.678900
98676919 4221.532700 4.660900
387612453 4197.029000 4.647700
307016557 3679.309600 4.706800
307583161 4190.378000 4.655100
386883893 3612.407200 4.746000
284993744 4037.535000 4.673600
98593273 3762.784200 4.691300
173163505 4012.658200 4.655300
277895018 4126.222700 4.678000
205522759 3815.614000 4.626000
311128775 3512.134000 4.210100
9707662 3489.511700 4.752600
366484881 3985.995600 4.382100
98629299 3474.273400 4.556000
436658778 4100.860400 4.400100
169725692 3521.731700 4.917200
369481446 3474.441200 4.579500
357494433 3612.048300 4.708000
293612763 4231.324000 4.414300
98668268 4187.241000 4.665900
23790755 4213.385300 4.556300
245908265 3726.425000 4.396000
126319357 4235.553700 4.448300
323181121 3697.326400 4.479600
188543818 3744.960400 4.615400
366409776 3763.935000 4.561700
443996160 3572.257600 4.871300
434237610 4150.183000 4.651700
204790178 3478.519800 4.529700
435918916 3314.741200 4.908900
157858004 3682.219500 4.418200
443616664 4206.588000 4.662100
66769023 3489.354700 4.627500
49735955 4051.047400 4.653700
436666554 3611.925500 4.019000
357493637 4213.755400 4.674900
269571851 3818.834700 4.674800
245826013 4061.642600 4.347200
311365889 3406.901600 4.888200
366631770 4170.343300 4.524800
404434551 4130.991000 4.498500
436636303 3873.531700 4.693600
186067504 3860.514000 4.713700
60285319 3606.403300 4.759600
8989790 3739.467000 4.839100
369839741 3596.887000 4.523500
98719022 4115.723000 4.678600
281660428 3710.983400 4.754700
152719683 3651.805400 4.755000
434101759 3993.723100 4.671000
49710676 3655.995800 4.783500
152830035 3823.015400 4.486700
396847256 3889.387200 4.527000
183650560 4130.406200 4.701200
161006052 3424.753700 4.982700
98593271 3592.470500 4.597400
98732729 3613.992200 4.858500
248343099 3394.300300 4.874700
9726746 4248.760700 4.561400
434239032 3665.890000 4.743600
203289480 3689.637500 4.603000
248348808 3480.943800 4.581700
423612065 3509.859600 4.495300
9063199 3714.593000 4.677100
27654167 3284.310500 4.928100
152868661 3598.941200 4.203800
66734350 3741.633300 4.565800
27630130 3969.748500 4.366700
366569064 3847.299300 4.466500
399735570 4132.321000 4.670300
9003074 3604.301500 4.782300
405675906 2873.093000 4.880400
77651032 3331.801300 4.857600
8919002 3661.213900 4.431600
436674569 3439.986300 4.953800
344299604 3807.183800 4.695600
9698942 3716.051300 4.609100
186695607 3360.439200 4.965600
98581274 4036.236300 4.710000
277736289 3626.740000 4.790200
47380373 3628.550300 4.759500
286362117 4063.112300 4.519000
434097202 3619.263700 4.847400
9053032 3605.136500 4.346200
23375066 3564.288600 4.592500
138687488 4148.871000 4.482900
126237249 3239.923600 4.939900
81986181 3539.013700 4.591000
468989139 3473.846200 4.874700
293696102 3842.444600 4.773700
8990123 3505.292200 4.788700
350565184 3692.559600 4.207000
5741395 3577.238300 4.872400
86103265 3454.681600 4.579600
293769107 3637.108200 4.728000
98594233 3781.213900 4.800700
290055623 2810.114500 4.770400
98677093 4183.319300 4.507700
345061449 4074.352000 4.511100
248387269 3310.295200 4.940200
291066966 3520.059800 4.827500
157839375 3657.439200 4.789800
9633446 3487.204000 4.455500
277833795 3488.757000 4.758100
345072935 3424.439700 4.795500
414967238 3685.173800 4.552900
368438609 3428.017300 4.894200
277914342 4249.363000 4.414900
9698907 3662.221000 4.677700
436674646 3577.018300 4.814600
168688631 3572.451700 4.696900
293613369 3319.432100 4.916400
293945272 3526.417500 4.565100
9062172 3602.191000 4.874600
117353903 4113.807600 4.471800
8996113 3475.898700 4.521500
411697800 3409.257300 4.525100
185851639 3691.744600 4.670800
61121028 3288.088100 4.863600
98582648 3749.243200 4.739000
332109541 3320.081000 4.864200
82055104 3289.727500 4.867700
21273608 3402.193600 4.465200
98594401 3426.410400 4.113200
176910272 3426.337200 4.884800
286830497 3723.631800 4.605400
411757242 3386.775000 4.503400
277894867 3477.979200 4.830600
436590160 3639.868700 4.319100
366622715 4175.199700 4.571200
436584579 3567.240500 4.595800
436573120 4163.549000 4.540900
126321903 3380.476000 4.886300
12784558 3414.076200 4.817100
197242818 3465.684000 4.852100
49677459 3728.250500 4.208400
293944999 3693.747600 4.744000
38160985 3621.925000 4.781000
238608560 3548.209500 4.821300
443996229 3552.439000 4.791300
374270753 3468.023000 4.265000
311150993 4246.252000 4.579700
436583646 3363.046900 4.905100
242964454 3898.763400 4.704000
281726314 3551.290500 4.707500
438068130 3845.462200 4.723900
307475217 3482.193800 4.717000
438226033 3861.569600 4.395800
337258475 3408.761200 4.892500
294361950 3790.620600 4.682600
294223375 4002.232400 4.697000
306813918 4221.620600 4.528000
438400422 3413.840000 4.830500
306607547 3678.687500 4.653700
308483188 3518.564500 4.778100
337608130 3551.035200 4.863300
176941323 3660.044200 4.491900
49554473 3778.501700 4.732600
126321945 3481.767600 4.830800
98670400 3509.281700 4.736500
176878881 3964.534700 4.691900
49711073 3563.046400 4.449500
366658144 3503.468500 4.814200
98662871 3560.547400 4.649800
423608838 4211.031200 4.580700
245873264 3780.782000 4.690400
49710705 3673.914600 4.781900
159126169 4139.920400 4.655000
32146313 3483.345000 4.426700
0 3364.167700 4.648000
248351623 4224.096700 4.635200
152868604 3471.777600 4.579800
242961457 3757.054200 4.673800
389167233 3784.293500 4.711500
389167236 3536.108400 4.751300
291066965 3697.127400 4.806100
399735147 4056.940400 4.396400
423608879 3613.301800 4.746600
152830089 4201.483000 4.490400
366484635 3825.534700 4.686400
444001056 3374.287000 4.986400
380195411 4171.746600 4.658000
49733572 3593.748800 4.643600
369493344 4144.864300 4.664100
399733621 3520.514000 4.763600
437039859 3825.179700 4.649200
126319640 3599.992400 4.141300
293769342 3846.969700 4.189200
49417036 3827.335000 4.387300
392103664 3655.670700 4.756300
402313680 3536.710200 4.806400
49464686 3705.647500 4.803700
436576179 3432.687500 4.649200
281726503 4247.546000 4.562200
98732577 3486.394500 4.951700
366410896 3866.974900 4.659300
60255814 3530.188700 4.708700
9097938 3445.055000 4.581600
4579851 3900.484600 4.618500
146579308 3752.731400 4.731600
205371056 3531.194600 4.668400
380672506 3473.789000 4.567400
411749223 4223.834500 4.617900
9003346 3716.447300 4.683400
293945370 3311.796400 4.916500
2211282 3587.248000 4.742600
138708802 4159.452600 4.689200
293765840 3504.853500 4.862000
374314800 3555.703100 4.613600
380907521 3483.827000 4.801200
186472310 3490.569300 4.324700
8962304 3771.687500 4.759400
344771774 3669.119400 4.752900
176941774 3614.452600 4.792900
9070252 3579.845200 4.783900
176910227 3954.626700 4.643500
458677152 3343.351800 4.926600
203282518 3578.868700 4.843700
8994764 3551.772000 4.739500
292261441 3422.310500 4.567500
388977865 3322.334500 4.949800
199350956 3472.782200 4.665300
293470507 3541.886500 4.761900
117162729 3619.291500 4.332800
396846797 4244.359400 4.551700
293889457 3409.863800 4.851000
366623229 3791.582000 4.750500
86851558 4099.730500 4.675200
27679154 4160.796000 4.378500
117279350 4192.545400 4.531400
98582875 3691.633300 4.393900
38085733 3464.845000 4.558200
183650441 4236.786600 4.684400
183651944 4200.396500 4.455100
192461440 3374.346400 4.931100
374239353 3837.416700 4.697200
186853440 3331.876200 4.900800
49523298 3872.617400 4.473800
117162504 4164.322000 4.549600
347754824 3276.881300 4.888300
98724378 3561.853300 4.700100
374338031 3136.940000 4.937600
269531058 4117.533700 4.548100
374224758 3477.876200 4.592200
114959349 4110.674300 4.647900
130725440 3790.791300 4.501300
380907410 3386.570600 4.948800
248389380 3818.677500 4.575700
79723864 3502.312700 4.772100
8990172 3677.027800 4.717200
38086772 3378.364700 4.928300
197249273 4235.589000 4.665200
152853704 3472.404800 4.840300
204819382 3689.086700 4.564200
399673102 3435.074200 4.815400
374238752 3403.865700 4.795900
23508466 3484.661000 4.321100
38139580 3783.836400 4.581500
8988391 3575.051300 4.726400
4611033 3316.193800 4.962300
173108981 3795.799600 4.691100
38205086 3677.062300 4.579900
77470601 3362.131300 4.581300
366622980 4124.594000 4.612100
117353817 3456.032200 4.843200
176940288 3413.508500 4.506800
168035442 3485.005100 4.742600
435332935 3734.526900 4.662700
287050009 3837.212400 4.759800
402313838 3849.910600 4.422700
146801060 3625.370600 4.685100
415331755 3375.906500 4.934500
443970291 3902.630900 4.475200
173097540 3521.463000 4.717100
308181123 3544.475300 4.408300
49678278 3704.348000 4.706500
49546837 4178.512700 4.519800
357493602 3690.387000 4.339600
176944126 3420.792700 4.931800
248351141 3660.084500 4.746800
281777539 3631.593500 4.715800
396733567 3524.331000 4.558500
48538473 3625.223100 4.399000
434226226 4194.988300 4.394500
277914069 4232.172000 4.647700
405679784 4144.689000 4.287000
98719548 3566.353500 4.927000
293838671 3412.240000 4.584200
277893078 3613.244400 4.561800
242885551 4204 4.652800
444034299 3555.884800 4.573400
8919290 4033.312500 4.694700
396743086 3486.350300 4.566000
434097332 4174.807600 4.662200
8990032 3653.502000 4.272800
66768073 4231.595700 4.654500
98593016 3503.308800 4.643800
436579482 3411.243700 4.875100
293768389 3854.455300 4.522100
345457584 4192.874500 4.580100
248353887 3563.298600 4.734300
176940515 3723.300500 4.657500
293511761 4228.542000 4.562300
138687837 3453.129000 4.866300
117506821 3567.673300 4.785000
443609234 3453.384800 4.892000
323015924 3291.172600 4.879800
126277741 4104.455000 4.657400
344278988 3473.076000 4.950000
434101682 3721.273400 4.757800
248349274 3288.766800 4.970700
240720965 3633.170700 4.387200
9666293 3799.080800 4.458200
126319584 4096.502000 4.668000
9070223 3498.600000 4.592300
438106341 4038.532500 4.663500
385909209 4183.934600 4.655200
307127614 3593.413300 4.359200
308170456 4241.163600 4.451800
307130567 3593.180700 4.834000
366444229 4014.533400 4.667600
49733240 3669.653300 4.704700
366577193 3397.850000 4.681300
9707831 3984.440200 4.685600
380195526 4088.272500 4.667700
411691898 3734.256000 4.706400
311365436 3791.132600 4.386100
130713864 4154.058000 4.383200
434233124 3945.584000 4.652400
411691947 3444.669200 4.679600
240812294 3817.680000 4.196900
458682013 4148.080600 4.489800
423358422 3662.074200 4.357400
66715215 3822.352300 4.652400
290055799 4187.388000 4.482700
12822887 4242.870600 4.656700
380674573 3951.677500 4.661900
203289525 3644.137200 4.432200
8962243 3590.305700 4.739800
53210071 3532.773000 4.745500
98305663 3356.009000 4.955700
152851081 3595.643300 4.862800
152830052 3565.576400 4.721900
82049731 4126.084500 4.546000
269594335 3565.736800 4.694800
176938798 3635.754600 4.546200
126369390 3629.484600 4.800000
62905396 3805.725000 4.723600
111015107 3763.776000 4.602000
49733563 3527.308000 4.745900
82052093 3536.153000 4.631300
468988150 3549.939700 4.301100
9697843 3776.857200 4.255500
126313856 3458.554700 4.645600
130726564 3581.079600 4.461400
188543925 3464.422900 4.583800
248354037 3968.996600 4.699700
49689843 3387.808800 4.926600
9698750 3421.673600 4.560100
240812209 4186.452600 4.440100
115083217 4134.315000 4.663400
111012734 3579.363800 4.781700
152852040 3441.444600 4.557900
374350115 3795.874500 4.691100
205239179 3797.873500 4.534400
176910107 4091.622600 4.695300
277798803 3572.877200 4.775500
98667633 3510.806000 4.661800
59039389 4145.838400 4.650700
374270409 4244.275400 4.659300
318119973 3568.925000 4.598700
240720816 3733.434300 4.667300
98677102 3501.599400 4.899100
98591530 4074.452600 4.656600
8988285 3261.321800 4.954400
335103638 3527.062300 4.737400
374350085 3517.110000 4.437800
49426832 3963.033200 4.673500
405679889 3465.731400 4.806300
248351114 3602.566700 4.799000
98718808 3578.786100 4.734000
173103705 3527.002200 4.576700
176941658 3883.910000 4.377000
38114007 3477.605200 4.471300
434103797 4002.775100 4.689700
82049606 3639.409000 4.744800
176869936 4097.178700 4.391600
173163770 3573.822800 4.659600
344300847 3725.247000 4.679300
380198775 3463.939700 4.828300
85991333 4214.674000 4.507400
336889460 3207.815400 4.900000
185682132 4113.132300 4.661100
366623273 4113.627000 4.675800
281660314 3530.758500 4.821900
248347347 3332.158000 4.979800
262809061 3385.096400 4.921200
203279561 3504.634000 4.813400
248353827 3617.342800 4.691400
152870120 3843.626000 4.571100
38139521 4066.046600 4.638200
332109176 3282.592800 4.500500
380195549 3471.274400 4.536600
98667477 3613.918700 4.855000
205760699 3745.390100 4.201200
203226289 4244.830000 4.582500
176910305 3830.929400 4.357600
349132497 4157.035000 4.661200
176909122 3475.773000 4.502200
411692092 3296.317100 4.411700
357492907 3477.423800 4.650400
9005649 4190.463000 4.631800
425465933 3564.482400 4.691200
126237056 3794.233000 4.740200
43680513 3326.985000 4.558900
311365766 4231.491000 4.588300
98296990 3436.871800 4.841700
176937899 3467.551000 4.550700
176938816 4135.632000 4.686800
374238904 4220.534000 4.641000
82055010 4000.257800 4.691600
176940423 4244.986300 4.492700
81028534 3456.930000 4.822800
9031777 4130.749000 4.668000
437030348 3416.224900 4.872100
429301926 4212.062500 4.658000
468992985 4067.104700 4.450700
117249399 3542.129400 4.878000
348662823 3550.388000 4.513800
108913191 3564.018600 4.556900
117220176 3553.336200 4.521300
176878845 3596.551300 4.764900
156650615 3311.973000 4.617100
423608851 3692.636500 4.748500
21285656 4057.152000 4.455000
9003212 4127.759000 4.520200
138708881 4170.537600 4.564200
48663676 3514.444600 4.435500
248348852 3936.160000 4.705200
333605248 3549.076400 4.547900
277769984 3490.167000 4.740100
287301648 4200.380400 4.664100
357513099 3679.063200 4.634500
176868991 4002.718000 4.659100
311365439 3485.898700 4.828800
435310283 3558.009300 4.756000
434097089 4057.232400 4.693800
399670708 3413.772700 4.416200
38132350 4197.572800 4.393400
176938806 3555.043500 4.662000
9698894 4179.699000 4.676400
8918762 3901.617700 4.644000
204820551 4199.513700 4.661800
38141156 3657.411100 4.548600
399702508 4146.799000 4.703900
411691451 3615.625500 4.654400
240851662 3760.421900 4.695800
117354367 3880.353000 4.619400
226028523 3541.892300 4.596500
9632521 3811.403800 4.565600
203363277 3688.529800 4.467700
186282342 4120.016000 4.357700
100009583 4001.224000 4.702700
438519595 3807.091800 4.684800
155017986 3641.407500 4.627300
111058439 3978.051500 4.717900
323181287 3756.584000 4.645600
277870683 3646.642800 4.671000
2675188 3699.127200 4.372800
436645006 3626.035400 4.800600
443970622 3694.538600 4.457200
399672846 3505.663600 4.445100
190829856 3720.662600 4.398300
293893550 3479.440200 4.726800
277810791 3482.083000 4.638300
344283150 3732.862500 4.771200
293945546 3682.417500 4.448400
293945439 3659.300800 4.733100
311086024 3512.957500 4.693100
98591669 3724.721400 4.584200
344226039 3813.184800 4.550300
98674214 4180.663000 4.459100
248346587 4201.257000 4.622900
368438569 4184.993700 4.222800
414967292 3836.749000 4.396600
183650413 3515.836000 4.783800
225889229 3342.410400 4.934500
130713953 4035.853000 4.666800
85913840 3519.172900 4.638900
152805203 3500.761500 4.094700
146799067 3529.830000 4.849500
277810838 3766.041000 4.605700
152829036 4153.655000 4.677700
225953217 4221.706500 4.495900
117380198 3582.139400 4.779500
98680512 3423.757300 4.861700
115081508 4098.330600 4.641200
9030291 3656.094200 4.588100
176869912 4044.101000 4.440300
176908940 4211.727000 4.486500
293945052 4099.780000 4.684200
38116676 3555.861300 4.597000
203282528 3531.415800 4.689000
49592293 4112.764600 4.695000
8918781 4219.665000 4.515200
176940213 3676.822000 4.620100
303596911 3406.374300 4.908300
277869113 3435.596700 4.590600
110997008 4193.625000 4.435800
146366079 4136.680700 4.687200
176908801 3872.783200 4.640700
436706642 3799.080800 4.672600
49417108 3390.151400 4.484000
248344882 3912.354700 4.753300
98591656 3601.099400 4.517600
49737863 4081.374800 4.770700
344279157 4202.689500 4.653800
293890822 3551.807100 4.312400
126367144 3582.760700 4.710600
242944869 3508.771200 4.867100
98582560 3810.309600 4.599600
152800427 3621.020500 4.755500
152701867 4227.256300 4.639200
176869804 3880.391400 4.530000
98628420 3625.571500 4.670900
6992389 3372.485000 4.911400
389140134 3514.962000 4.754200
2527981 3450.373500 4.917000
269557712 3696.741700 4.584200
49733597 4209.092300 4.363200
281701279 3837.484100 4.683600
147783599 3368.438500 4.418500
173097386 4097.768000 4.692700
293890763 3466.349900 4.580000
9031843 3402.388000 4.994200
323014388 4108.970700 4.507000
108917476 4141.255000 4.503600
98753293 3675.326700 4.834400
277876825 3610.125500 4.791400
344279511 4122.134000 4.259100
293893258 3993.714400 4.703300
248944632 3567.044700 4.011900
374269004 4000.879400 4.676900
117506575 4249.448700 4.631800
38086750 3824.258000 4.672900
98670317 3465.180000 4.525400
176877423 3897.109400 4.745400
443614443 3667.349400 4.267600
117380533 3553.416000 4.407600
68056797 3453.817000 4.583000
38116485 3793.064500 4.613200
111015052 4192.877000 4.664000
292202355 4052.913600 4.689700
173147467 3599.237500 4.614500
388995538 4214.442400 4.667300
49677655 4149.816400 4.476900
66782319 3434.361300 4.852200
203248702 3903.869400 4.723500
9700017 3655.630600 4.634100
9698910 3553.574200 4.693700
152772680 3433.011700 4.900900
337608201 3520.827000 4.764600
248387393 3892.424600 4.647300
398206858 3380.309000 4.850300
21285450 3669.848600 4.732400
411691321 3713.200400 4.496400
311086012 3924.200400 4.642700
9633545 3562.751000 4.755300
126240074 4100.180700 4.649700
380197968 3826.919000 4.439100
294302476 3891.330800 4.607000
80354842 4156.307000 4.319000
225954090 3774.197800 4.672700
243016006 3284.211400 4.971000
248944625 3550.189000 4.882200
152868585 4197.448000 4.646700
9051724 3974.681200 4.665500
9726043 3889.699000 4.671200
9004224 3513.312300 4.762300
293945398 3518.284200 4.911300
225884585 3454.198200 4.762900
176877713 4246.515000 4.612400
176911376 3503.668500 4.829600
49687088 3556.111000 4.722500
117416715 3786.583500 4.695500
8919278 3914.412800 4.716300
38140745 3432.723400 4.790000
98591797 3789.522000 4.721000
49733737 3856.402600 4.641000
20419683 4221.574000 4.586800
332108990 3659.881600 4.721200
277870803 3620.617000 4.642000
48538247 4240.663000 4.647200
292202578 3356.373800 4.957900
402317854 3853.899000 4.474600
308254407 3555.361600 4.679600
438427799 3510.582300 4.668800
336994061 3385.639200 4.885700
308258738 4123.193000 4.553900
438165862 4002.597200 4.683300
438427924 4176.618700 4.539700
438153993 4036.384800 4.663800
468988668 3704.197300 4.695000
126314049 3621.036400 4.425200
281660393 4143.954000 4.335300
85979436 4105.480500 4.668100
68560644 3516.195000 4.793700
333607972 4130.068400 4.690700
303676790 3625.768600 4.551300
411697603 3436.613300 4.702300
374179626 3353.209700 4.340700
12858353 3519.835700 4.904300
277833647 3879.356200 4.462700
389052691 4249.448700 4.479900
98583035 3761.336400 4.719200
49687291 3223.238500 4.973800
374179985 3433.021200 4.730000
348667862 4246.468800 4.662700
38132721 4136.826000 4.677600
126277905 4124.341000 4.683000
380943251 3279.336200 4.954300
399673449 4196.015000 4.367400
443617819 3513.296900 4.848100
269530577 3608.635500 4.554400
98676034 3768.065700 4.579700
269571916 4132.472700 4.665700
436659243 3934.794700 4.498100
366485446 3981.634800 4.674100
248344723 3837.252400 4.656500
4579893 3635.639000 4.781300
30915249 3817.621000 4.662100
98628557 3640.026400 4.389700
243031371 3545.689700 4.597100
344279801 3477.049600 4.548500
152830056 3453.439700 4.589000
98582671 3491.155800 4.984000
12723905 3675.915800 4.303000
111752193 3743.776400 4.591800
415335457 3661.205800 4.686400
468987845 4231.877000 4.614900
225884597 3708.207500 4.461400
111716624 4201.049300 4.652800
269486092 3390.002400 4.893800
8938888 4116.112000 4.499200
436727754 3621.984600 4.887200
456865281 3836.521500 4.395800
117419467 3475.397000 4.791800
66768252 3513.717500 4.885600
392103823 3401.962000 4.890100
185681980 3761.233200 4.800600
38085834 3492.846700 4.939700
38140769 3583.754200 4.738200
344297537 3865.478500 4.242900
176876401 4187.630000 4.575600
303682403 4053.854700 4.480400
245823155 3506.862800 4.769600
81986390 4224.635000 4.569300
6950824 3564.179000 4.754500
392490487 3884.468800 4.674200
130714129 3535.062300 4.579000
176943904 4029.972700 4.696400
115008130 3510.910000 4.816800
434260443 3642.777000 4.443200
344297459 4246.282000 4.659000
203282553 3767.385300 4.565400
98661858 4124.456000 4.358000
402313096 3776.380400 4.625300
277798764 4182.409700 4.398300
414966287 3336.956000 4.845800
386889822 3879.784400 4.627200
176876423 4160.008000 4.465000
176941689 3664.646500 4.737800
49735473 3869.854500 4.611100
152701858 4073.140000 4.339800
436727803 3600.557900 4.174000
176867607 3563.034700 4.781500
117414145 3678.429000 4.663700
357616983 3581.337200 4.623500
248944579 4209.699700 4.618500
12857784 4173.105000 4.544100
388978329 3418.971700 4.901900
117416916 3503.041500 4.847000
49783772 3986.118200 4.667400
86102415 3893.801000 4.673000
437698038 3532.383300 4.702600
293702522 3824.936300 4.278200
176867691 4226.054000 4.558000
411691342 4161.673000 4.555200
248942687 4049.744100 4.733400
98677024 3425.317900 4.195600
176944100 4139.170400 4.644400
176908789 4233.864000 4.595600
163645066 4130.667000 4.657700
8919267 3872.955300 4.451400
205454551 3705.847000 4.670100
311365772 4088.791000 4.406200
82049276 3414.481200 4.547800
411692260 3276.007300 4.646800
389135510 3650.404300 4.861300
48538712 3461.394500 4.771900
117508819 3647.329600 4.632900
8962578 3719.557900 4.534100
436576058 3745.075400 4.739100
243008078 3684.257600 4.681600
388814538 4229.174000 4.554100
291089864 3899.480500 4.713000
293638553 3621.690400 4.738500
176942811 3525.076200 4.899500
176879133 3590.995600 4.724200
411691526 3820.569000 4.448900
392036618 3228.471400 4.920100
240810542 3615.238300 4.735100
27683074 3271.471200 4.962000
200672747 4042.807100 4.654200
49591946 3534.381000 4.844800
411692023 3813.168200 4.687100
21339583 3893.860800 4.397000
286961189 3802.110400 4.741000
269591772 3511.465000 4.931300
380943161 3902.286000 4.648800
392457862 4087.590300 4.651700
434131860 3521.648700 4.433500
9756870 3483.511200 4.761000
98724443 3701.465300 4.660800
23157629 3978.112800 4.545900
49687242 3363.672900 4.901900
248380480 3979.670200 4.700500
23761122 3619.824000 4.208300
203219993 3460.079600 4.830800
49678015 4170.920000 4.561000
117417185 3985.238500 4.695200
471012424 3636.738800 4.404900
380909768 3639.842500 4.394000
176877524 3638.799600 4.132900
411691496 3811.728300 4.667200
86016614 4169.303700 4.476400
126314357 3435.736000 4.051100
293944148 3481.876500 4.783200
98594084 4117.382000 4.696000
8937880 3562.868400 4.644500
98581347 4218.365700 4.638700
9062203 3510.807900 4.660400
173109284 3374.276000 4.470300
38131691 3423.539300 4.863600
366354505 3815.878000 4.753800
443996665 3970.969000 4.375100
344279173 3414.762200 4.593700
443610065 4120.371000 4.392600
389052558 3434.947800 4.798400
49464456 3373.668500 4.905300
117357598 3722.021200 4.561500
23016599 3636.826700 4.405700
130713900 3839.294200 4.684200
437035505 4177.035600 4.615400
100024411 3513.428000 4.786000
374296504 3574.882300 4.799000
269486683 3661.714400 4.759100
380640263 3850.957000 4.394400
248344735 3888.842800 4.712100
399732883 3742.979000 4.802900
100018884 3695.796100 4.534900
438318543 4168.516600 4.447800
434392844 4169.802700 4.623900
438321852 3516.069600 4.857800
307584925 3635.351300 4.518300
432610469 3547.444000 4.851200
115082661 3868.794700 4.711900
98591476 3592.413300 4.813400
423611933 3583.919400 4.705400
98662732 3373.346200 4.631700
366399807 3658.266400 4.184900
98591450 3523.157000 4.721700
437331387 3553.773200 4.495200
2373739 4231.865000 4.641800
176942724 3381.378200 4.853800
423611547 3472.376200 4.590400
117272089 3546.509300 4.408800
190844726 3608.300500 4.176800
9066056 3315.334500 4.913900
9030279 4197.296400 4.565400
389120589 3323.542200 4.993900
2670216 3850.405300 4.717700
436703189 3790.254400 4.689800
248348950 4188.917500 4.474000
9632380 3550.280800 4.428600
293512054 4143.640000 4.597800
49710680 4031.284700 4.612400
248356005 3503.326200 4.513800
185462773 4082.557900 4.638400
269533244 4185.124500 4.685400
328009666 3340.975800 4.416900
429301981 3667.125700 4.793500
53207364 3601.020300 4.392900
293945523 4132.200000 4.690300
437336084 3473.127200 4.402700
66765437 3984.969500 4.660200
173145717 3610.042200 4.907700
399670943 4092.550300 4.672400
436563119 3552.086000 4.663700
115071861 3519.953400 4.437300
117506628 3441.418200 4.801100
348722172 3441.350000 4.826400
4610915 3506.183300 4.725600
344279121 3613.528000 4.595800
344242287 3486.664300 4.511800
49785790 3395.597700 4.408800
293696300 3586.533200 4.794300
185856330 3451.999000 4.790400
402317913 3515.295700 4.814100
5795954 4230.502000 4.538600
49708550 4246.261000 4.654200
389167747 3540.350600 4.771000
434097212 3759.796400 4.843000
205522619 3384.871600 4.419500
175407567 3706.349400 4.386000
293837459 3388.700000 4.790700
49785775 3641.455600 4.393900
437030707 4079.112300 4.694300
43678344 3461.996800 4.794000
8918300 3426.497000 4.560200
186693183 3676.095500 4.523900
366658420 3539.458700 4.759700
38132199 4173.655000 4.668000
49738206 4177.593300 4.678100
9756939 4093.280500 4.702000
293837408 3505.713600 4.858800
389081663 3527.800000 4.420700
344283108 4151.487000 4.659200
176944154 3836.340300 4.555800
405679690 3706.565200 4.593000
423609085 4086.100600 4.520900
68164796 4093.689500 4.656100
240716106 3664.620400 4.705300
