TIC ID,Teff,logg,Flare #,Observation time,Average flare duration,Longest flare duration,Shortest flare duration,Average percentage increase,Highest percentage increase,Lowest percentage increase,Flares per hour,Flares per day,RA,Dec
173163511,4142.84,4.63,2,101.69043112861414,0.2569541538871362,0.4375121510324788,0.0763961567417936,0.6984114646911621,0.857245922088623,0.5395770072937012,0.0008194805785407,0.0196675338849776,173.224915936156,-5.28275017754522
323021985,4212.16,4.47,2,55.832783586499545,0.6666740982276451,0.7500080412553416,0.5833401551999486,13.407939672470093,14.323341846466064,12.49253749847412,0.0014925520094162,0.0358212482259903,247.423339089931,-28.5446185676503
138660274,4036.32,4.63,7,131.1448421118007,0.0803561922868669,0.3124984780561135,0.0277771830074016,176.35313783373152,947.1732139587402,0.5158305168151855,0.0022240041008858,0.0533760984212594,136.167561906539,24.5228480516396
9632627,4233.24,4.55,21,188.42648142098253,0.1140882828607833,0.4583436478860676,0.0277778825393397,-3658.8567008535015,27120.047552005093,-43320.346272200026,0.004643720953665,0.1114493028879618,357.196426199405,-7.75259878506287
87755490,4128.93,4.37,7,80.35485504258804,0.0605152035146992,0.0902768339201429,0.0277774817222962,4.860113348279681,11.143720149993896,1.2417197227478027,0.0036297329702366,0.087113591285679,261.654075997683,-29.6657245823938
130717078,3726.09,4.53,10,155.89479710982255,0.1138912121082739,0.3888890128864659,0.0277797644757811,104.8529815673828,1026.718521118164,0.8523821830749512,0.0026727426084216,0.0641458226021189,203.274403802079,-1.87693055242912
23681461,3905.13,4.28,1,26.687932590687524,0.2916759346135222,0.2916759346135222,0.2916759346135222,7.269394397735596,7.269394397735596,7.269394397735596,0.0015612549426629,0.0374701186239109,237.293220540438,-26.5290585575806
152773057,3797.94,4.45,13,125.53375453809416,0.3002211669033841,1.7152828789357957,0.0277784579293438,22.38022822600145,207.93418884277344,1.0739684104919434,0.0043149085173127,0.1035578044155052,180.558278294028,-6.74298211560209
188580163,3639.09,4.05,17,262.77526201769456,0.0906851655888524,0.208332824986428,0.0277778642839621,3402.804865395551,54644.172512273486,0.7812738418579102,0.0026955860604779,0.0646940654514703,343.349351503013,-14.7589098947205
380166444,3435.72,4.1,11,175.3185245386362,0.4091074804243403,1.2291778959477142,0.034725611154954,148.43100309371948,1396.7463493347168,0.4458785057067871,0.0026142892460421,0.0627429419050115,175.841571594493,-5.21905638704789
38143679,4168.12,4.56,12,126.80347810596528,0.175936007927343,0.5208846202162931,0.0277797697881396,66.15931689739227,187.95111179351807,2.44135856628418,0.0039431095066822,0.0946346281603728,170.977682076236,-4.77662798674634
385751622,4168.92,4.23,4,87.00016695168392,0.1145820391830056,0.1666656108573079,0.0833325218409299,705447.2412924919,811441.6598704305,598289.364225951,0.0019157051360513,0.0459769232652326,95.3568587238958,14.7833592008565
389018999,4079.9,4.26,17,305.17078558339927,0.1049844232620136,0.3749887821797983,0.0277772876083872,-4185.514495225584,12897.22365200406,-50696.200362273295,0.0023211046626865,0.0557065119044762,61.7195130473769,14.3696995114132
110976189,3871.56,4.57,1,50.08278663683109,0.0833341138779815,0.0833341138779815,0.0833341138779815,0.776362419128418,0.776362419128418,0.776362419128418,0.0008319558368188,0.0199669400836533,188.574342052414,-10.3069151588613
23761522,3984.94,4.53,2,53.02170130526838,0.0798636684780831,0.125004000618901,0.0347233363372652,4.901188611984253,7.461357116699219,2.341020107269287,0.0015716835047134,0.0377204041131225,237.504449851259,-26.3909823899519
114958811,3639.45,4.12,20,79.36398685263634,0.1197931023110982,0.2916762814811591,0.0277776863090366,317.22060918807983,3789.8902893066406,1.49000883102417,0.0105001445413859,0.252003468993262,200.901589101282,-1.35706827417765
277812260,4117.48,4.66,16,223.73379870631533,0.15061441178986,0.5416890067040185,0.0277802059840723,185.8955562114716,1087.304973602295,0.7406115531921387,0.0029797315851315,0.0715135580431566,156.128935964267,1.3849154289635
169683436,4140.38,4.52,6,77.95888680697271,0.274310893540246,0.895841378875275,0.0833359214536813,17.06784963607788,35.66000461578369,2.19411849975586,0.0032068184942019,0.0769636438608478,293.391821969831,-28.0781703329667
388735741,4243.39,4.68,3,53.75067446626849,0.145837274078076,0.2291744857325284,0.0833360790186361,2417.397658030192,7146.596527099609,6.177842617034912,0.0023255522138321,0.0558132531319707,231.48455090916,-25.5721393394368
435925357,3167.6,4.03,10,305.2701614552643,0.1208356187786421,0.354176633991301,0.0277774500887062,4739.644923696996,46699.74693105218,-500.32714893065526,0.0013649112139894,0.0327578691357473,65.6557690028389,14.0056395270739
117413911,4137.24,4.23,12,204.71365996736563,0.4462189839956825,1.3056453761896591,0.0277805986352177,75.13081232706706,595.3807830810547,0.8659839630126953,0.0024424359374929,0.0586184624998301,132.655634559448,24.5159830822322
436572652,4193.93,4.66,3,253.30022839495007,0.1273189380600949,0.1874971714132698,0.0486139637232554,231.85513416926065,609.8878860473633,2.507364749908448,0.0004934855400331,0.0118436529607953,71.0431377423534,13.9266541696832
185686675,4246.18,4.64,3,103.86950234429172,0.1412060702897785,0.208336043136569,0.0833344007201049,218.1682308514913,649.8656272888184,1.0792970657348633,0.001203433126941,0.0288823950465848,232.594758778593,-26.7359845220199
396743074,4115.38,4.58,1,48.834034010420055,0.2916775206379043,0.2916775206379043,0.2916775206379043,16.443705558776855,16.443705558776855,16.443705558776855,0.000853230078387,0.0204775218812892,130.668001092082,11.9535395699584
130725798,4126.38,4.68,17,79.36413564693657,0.629503798127229,3.1874967532535265,0.0277797917606221,804.955475470599,5144.791793823242,2.430868148803711,0.0089251061270856,0.2142025470500565,203.541905800975,-0.988287580136017
245866832,4244.18,4.66,10,305.2784490274221,0.1236118411035704,0.3749931148242922,0.0416663931928269,-28391.43507443232,326.393461227417,-172996.40062749095,0.0013648741599484,0.0327569798387626,68.7572841944521,15.0661151287001
168304196,3950.48,4.69,2,52.49995567253427,0.1354202274688987,0.1875049397306156,0.0833355152071817,2.41888165473938,3.123998641967773,1.7137646675109863,0.0015873029275133,0.0380952702603197,290.21646433403,-28.8558347674526
169683807,4148.72,4.65,8,102.11839133283456,0.1093779008033664,0.208339783232077,0.0833357362491824,9.911209344863892,45.64558267593384,0.9888887405395508,0.0032641851186913,0.0783404428485912,293.385037450158,-27.7981350516263
203213314,4200.35,4.69,3,204.4987274204816,0.2731520162225631,0.3333306863207781,0.1944606503598152,516.4038101832072,1312.24946975708,10.81550121307373,0.000611250747507,0.014670017940168,134.707969355204,23.7947672125358
366564791,3794.94,4.56,11,247.92366255804745,0.0801831327527534,0.1875177421911757,0.0277796636837592,27.54893194545399,258.26427936553955,1.655900478363037,0.0018486873282053,0.0443684958769295,127.440799525294,10.0068975276982
168035517,3133.59,4.32,6,52.72909087195967,0.3495461142907743,1.1250296274715763,0.0347219574975952,21944.94588971138,126339.404296875,1.715409755706787,0.0047412158234828,0.1137891797635882,289.63536327093,-28.3227918216029
61099157,4134.51,4.45,18,103.39048982900704,0.307876573202773,1.9375198420164,0.0277778354552538,208.3692855305142,3322.233963012696,1.0750055313110352,0.007254052101314,0.1740972504315378,205.424850589585,-1.59712501197014
344301577,3621.51,4.17,35,300.88933688696125,0.0950420853806723,0.3958321837708354,0.0277781858007983,3844.528322644526,72256.400088856,-5408.875239635715,0.0048467431528861,0.1163218356692675,23.1773604444071,2.10458172108696
152740072,3590.61,4.05,5,52.01206360605238,0.044448610551899,0.0555605906647542,0.0347253860213641,9.09160614013672,14.552545547485352,2.2875070571899414,0.0040054810151599,0.0961315443638382,180.371995889485,-6.64547335452462
438335026,4193.8,4.68,1,165.15901820911495,0.0416699716965922,0.0416699716965922,0.0416699716965922,2.212703227996826,2.212703227996826,2.212703227996826,0.0002522821164625,0.0060547707951003,97.0220459193657,14.8762721506748
66765927,4162.42,4.37,11,103.44287929157532,0.1938193210487084,0.666671072077861,0.0277798866777629,149.3742834437977,1425.337314605713,1.0690093040466309,0.004430786695732,0.1063388806975703,200.200112117771,-1.15967584396695
14326004,4205.69,4.61,10,223.1764719647647,0.0993089217727629,0.3124957826803438,0.0347256116692733,116.87983870506288,366.14298820495605,1.0462164878845217,0.0018669829440284,0.0448075906566836,163.126013713593,-0.406968835922772
27650664,4037.01,4.61,7,174.5413099375196,0.1577411192484175,0.4027752600673011,0.0347254113394228,75.70031200136457,287.00783252716064,1.3092041015625,0.0016710466236965,0.0401051189687174,123.512334026045,13.544190473238
150824465,4045.35,4.67,3,55.83370573313573,0.1134271274816001,0.2083390946984309,0.0486102789341202,317.37375259399414,743.8258171081543,18.51050853729248,0.0022387910377551,0.0537309849061224,258.534032558504,-30.3173859122647
106574245,3749.2,4.02,8,27.93779670036065,0.0807286709456889,0.1666655907811218,0.0277776195048318,100.57688653469086,148.8870143890381,54.38511371612549,0.0119312677699107,0.2863504264778592,264.79515765806,-30.0178284342054
458682991,3637.33,4.31,6,100.9859830251362,0.2303335998988132,0.4722262229906846,0.0277802004102341,119.66068148612976,650.5568981170654,1.4029383659362793,0.0024755910920604,0.0594141862094519,131.913545410989,9.95468391988345
411748581,3800.82,4.57,5,74.96263198103816,0.1527888793898455,0.527828284291445,0.0347253265249491,13.760888576507568,32.692813873291016,1.6994833946228027,0.0027791624683886,0.066699899241328,78.4738023492279,16.7528832364434
202965402,4223.41,4.3,7,27.93784142858931,0.0753964979489865,0.1597215557371782,0.0416664684144052,14.14175033569336,20.94931602478028,7.058298587799072,0.0104398425845526,0.2505562220292642,265.902423407882,-29.8383209091071
444013674,4137.4,4.65,13,199.93033938102508,0.0726551302597657,0.2083523724677434,0.027778024885265,19.34184294480544,137.4683141708374,1.9592642784118648,0.0027092769828913,0.0650226475893923,133.278974272048,10.5266994209817
4582629,3705.87,4.38,16,188.42395871147343,0.1744789430609046,0.6319512425206995,0.0277781578997746,1407.4866846203804,10921.72622680664,1.2248754501342771,0.0035381204769586,0.0849148914470065,348.60253511037,-11.4704530663054
389168412,4183.6,4.47,13,153.0605956001134,0.1848328320356638,0.4583504240088132,0.0277802225873529,17.179866020496075,88.1404161453247,0.3243207931518554,0.0035389034293439,0.0849336823042544,75.1923015936044,15.7589963545851
366576533,3645.5,4.63,13,149.2296071312876,0.258032071201814,1.3264792032568948,0.0277801158390502,112.7749333014855,727.088737487793,1.6743659973144531,0.0036297533517603,0.0871140804422476,127.920058588928,11.253841331981
284852140,4098.87,4.69,7,174.53447670451123,0.3571737663086684,0.8125802420031505,0.0625057750894484,215.67245381219047,633.044958114624,27.04312801361084,0.0016711120471656,0.0401066891319763,124.063093463804,13.0658970302117
98719666,3926.69,4.74,12,174.90770471559608,0.039932622783643,0.0833344985153416,0.0277781407298789,30.577994386355083,110.21547317504884,2.4320363998413086,0.0028586505140697,0.0686076123376741,186.818227935573,-10.4871789492632
248344651,3946.92,4.69,17,228.7651900751692,0.0763892515311614,0.2430560859424986,0.0277778425784163,3395.955227693765,54020.41808447948,-21024.827373045104,0.0030963335510117,0.0743120052242827,16.6982074804353,-2.16751821409012
293511639,3813.41,4.66,2,73.12366722071101,0.0659771876914874,0.076393911969717,0.0555604634132578,31.581521034240723,56.6431999206543,6.519842147827148,0.0011396219103974,0.0273509258495385,76.5725009043959,16.9498467514818
287028149,3599.04,4.18,0,49.57002510088887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.068338036075,-18.0318513651565
399673347,3987.87,4.74,25,300.87406383345046,0.4288939153695537,2.083381898144125,0.0277795755246188,1145.7167635426058,36707.39651509946,-18440.77745383996,0.0034621351318712,0.0830912431649103,20.1995330019643,1.15688574047606
380195512,3674.39,4.03,15,102.29416376973222,0.0537069982852699,0.1458468991272639,0.027778220795426,130.7746402422587,370.58725357055664,5.931365489959717,0.0061098304826744,0.1466359315841862,187.588610722743,-10.3186886670471
98591425,4133.62,4.47,12,174.8309797465506,0.1504690827061949,0.534727533387013,0.0277781064505688,23.976340889930725,73.2075572013855,1.945030689239502,0.0028599050392833,0.0686377209427996,185.071597085284,-10.0810546154142
366410094,3846.53,4.66,11,174.5349406941748,0.2474914699347953,1.2361930104270868,0.0277777582259659,31.80014978755604,242.47472286224365,1.3997554779052734,0.002626026235838,0.0630246296601121,126.428362729522,11.3092386157654
168689357,4089.27,4.48,5,52.72918964133669,0.1375030579580652,0.2708409077467877,0.041666425366202,4.981350898742676,8.824801445007324,2.375912666320801,0.0039510057854181,0.0948241388500361,290.971328599929,-28.6317184743064
281726403,3816.8,4.34,8,174.31059139045396,0.2934122332657125,0.6041579803222703,0.0625062507824623,139.7531434893608,439.7120475769043,2.740895748138428,0.0019122953497798,0.0458950883947153,162.812675944879,0.452384068645396
23508660,4001.88,4.67,1,26.68791120443484,0.2291737689633919,0.2291737689633919,0.2291737689633919,13.157165050506592,13.157165050506592,13.157165050506592,0.0015612561937684,0.0374701486504431,236.797001383327,-26.310031055147
130716802,4106.76,4.63,17,155.87403794685406,0.2622656376505374,0.7431062659725285,0.0347222552350103,723.8793295972488,4965.427017211914,2.216935157775879,0.0045442675551578,0.1090624213237885,203.354114230397,-2.95272192026294
436723472,3538.41,4.61,11,257.1310518140004,0.1843480819035118,0.3958676112310968,0.0486111900431751,-13280.66042378414,2865.036414659844,-151687.24559866622,0.0017824892407972,0.0427797417791337,73.9890057643506,14.464034547337
176937880,4175.57,4.66,13,174.72650846609645,0.558259886815694,2.701627710490812,0.0763896101589125,79.5978647011977,448.01201820373535,1.52510404586792,0.0031000829320169,0.0744019903684076,183.487385945137,-9.63477881852313
411748342,4123.92,4.66,7,74.96263381360723,0.0813519206183498,0.1805572444309291,0.0277802557175164,4.790932791573661,7.535886764526367,2.535879611968994,0.0038908273606272,0.0933798566550547,78.4608079168289,16.9438443902721
294318951,4080.34,4.69,3,123.86963617153174,0.3055655868020039,0.7500276001194379,0.0833344204520472,24.420185883839924,34.979915618896484,12.804174423217772,0.0010091254310854,0.0242190103460518,204.020218579662,-16.8993511152358
27682900,3537.74,4.41,6,174.5344390716682,0.0798673148728236,0.2708547558427199,0.0277776281068327,21.34982347488404,89.3665075302124,3.414630889892578,0.0014323820635613,0.0343771695254725,123.880639420692,13.2482285699603
111012853,3430.61,4.25,8,77.25206667399584,0.0763929559956295,0.1111204280664424,0.0347250830536722,33.61891061067581,75.74169635772705,1.3896703720092771,0.0043148791700292,0.1035571000807013,189.086695755357,-10.6982590909296
12857978,4217.24,4.46,11,212.475586878712,0.061868068802472,0.1666652351032098,0.0347219839586614,14.10384394905784,48.31440448760986,3.2697319984436035,0.0021571105653421,0.0517706535682104,338.106566318597,-17.4252841992048
334994723,4009.73,4.11,0,74.29254221958467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.948177034274,-16.0077158905914
434226319,3533.98,4.58,6,206.3329508547472,0.1631926708400897,0.520825282370879,0.027779141053088,48.75286817550659,231.85124397277832,2.409219741821289,0.001211633909971,0.0290792138393049,63.2961802305296,14.0576834566294
9707680,3742.42,4.69,17,262.69191972015005,0.4048262471950532,2.013923339213761,0.0277782904322521,-6033.979204757587,27583.53594009028,-157589.15587875273,0.0026964412688747,0.0647145904529929,358.025808611395,-7.917893445359
8962325,3663.91,4.45,30,262.34307299660213,0.1981490342480659,1.5694605567673534,0.0277774263367973,-2105.922016280479,7083.65478515625,-20343.41300136849,0.0047647532131187,0.1143540771148493,354.521816401142,-10.2374448783437
435332777,3902.01,4.72,25,204.5722104759897,0.4758631009360579,4.771273197517985,0.0347237372111521,854873.32024838,21660506.476326507,-262136.89279095497,0.0050919265341219,0.1222062368189261,54.9068822428457,12.5811253158545
392460351,4032.02,4.67,3,99.6196626638948,0.6412118092947215,1.069446645956759,0.0833364143936705,12.84408171971639,24.30018186569214,5.922818183898926,0.0012547723677978,0.0301145368271487,204.874752333028,-17.6372639170953
437030379,4139.53,4.67,7,125.0924600699409,0.2053737439836628,0.6736701936183636,0.0277798190327303,109.76340770721436,737.3865127563477,2.32393741607666,0.0023316086877146,0.0559586085051505,132.357771558685,11.3885030284829
366355013,4241.41,4.66,5,150.331093279548,0.0805584501948487,0.2500074721581313,0.027777040451383,67.26236820220947,183.0893278121948,1.9858360290527344,0.0013858299623081,0.0332599190953946,126.004631208874,11.7469894483384
152868600,3599.49,4.27,4,52.211283978963365,1.385493710850369,1.7501534551879558,1.1251085985527425,140.00518321990967,218.8870429992676,103.22179794311523,0.0031921579774559,0.0766117914589431,182.356748,-9.38999
429301398,3750.89,4.57,1,74.16582218577287,0.1249981174119057,0.1249981174119057,0.1249981174119057,1.9343852996826167,1.9343852996826167,1.9343852996826167,0.0005618041496566,0.0134832995917603,188.271799199126,-10.5632063647823
389019080,4001.86,4.7,23,305.1915839827159,0.093599951836248,0.3333234009569423,0.0277772860076765,-2689.7078862781486,1549.568763712114,-35964.544785968494,0.003140104064559,0.0753624975494166,61.6722721593879,14.2078683093906
366526205,3609.26,4.05,5,149.22956252751965,0.1513986626656333,0.2708362469384155,0.0277804059551272,146.1313796043396,406.44140243530273,5.362141132354736,0.0013960593987194,0.0335054255692664,127.429181299196,10.0013885728481
366355070,3418.68,4.21,3,150.31722078226016,0.3726884409823014,0.4722215809847512,0.2708354656467691,442.8536891937256,1245.8646774291992,4.917788505554199,0.0008315747147897,0.0199577931549546,126.076532096515,11.5986927624235
399694801,4216.77,4.48,43,300.88787177673,0.133078086640686,1.041683465242386,0.027777795194197,-1762.9997344169635,6986.441087868991,-30399.504527239485,0.0059545991537875,0.1429103796909022,20.3689718253447,0.323110521152438
130726437,3703.43,4.76,36,210.3210522496954,0.7729794561406417,3.3055539030597174,0.0277784422564764,3820.276358392504,32489.31579589844,3.1183958053588867,0.007131953667763,0.1711668880263132,203.606105691859,-1.66767824470367
12819720,4064.05,4.69,13,212.4755508385299,0.3327916385196833,1.7707701874896884,0.0277775352083153,380.0284124710937,3889.346505685206,-3056.101249504945,0.0025493129187287,0.0611835100494894,337.723520120595,-16.7774053527905
248342826,3483.48,4.49,36,300.81666277912245,0.1309826564731161,0.8333576200529933,0.0277778566196502,-12665.542812722972,18070.32832456878,-488987.8501873,0.0049864259052078,0.1196742217249891,16.4807325031935,-0.517740563124773
468992773,4073.91,4.67,5,174.2853957942791,0.5569841716007886,1.284811771213299,0.0486159570955351,465.2269959449768,1276.2685775756836,3.693366050720215,0.0011953573756647,0.0286885770159528,129.198285294653,11.0359453353083
203248644,3821.79,4.69,7,102.29382840587527,0.6726734901701548,2.444657438242757,0.0277786488363744,130.8417558670044,421.4789867401123,4.7815680503845215,0.0028512635729049,0.0684303257497199,184.517412405251,-10.1052114112976
168148329,4222.86,4.66,3,52.72910970565363,0.932894907288528,2.666738362579281,0.0277769998047006,2343.094543615977,7018.331909179688,2.808380126953125,0.0023706070650117,0.056894569560281,289.876340708429,-28.2978040084327
248380495,4126.91,4.64,15,181.9816309512757,0.0611120117890247,0.1458315319594021,0.0277788784619588,5.650843504838,3358.9394711602163,-7537.265479814687,0.0034344125653392,0.0824259015681431,18.3178170181473,-1.41176212133991
366410156,3588.81,4.53,5,150.3450687270779,0.0638915242797793,0.1666717882364992,0.027780013100255,67.52691984176636,187.29496002197263,3.1316399574279785,0.0013857011413624,0.0332568273926996,126.442565226153,11.4811621419598
23343859,3529.86,4.35,1,26.687890394311125,0.0277786179563008,0.0277786179563008,0.0277786179563008,2.4092793464660645,2.4092793464660645,2.4092793464660645,0.001561257411172,0.0374701778681301,236.323311470407,-26.0671717369502
38160960,4066.7,4.67,14,126.80346155385064,0.0689511615169716,0.2083335335789797,0.0277779294210631,4413.19426042693,38512.921142578125,2.760040760040283,0.0046002950249556,0.1104070805989354,171.288078077551,-3.32198213800735
98753821,3468.9,4.4,12,174.93562066478262,0.067709803617068,0.1527798117663223,0.0277781357899584,73.76007934411366,254.37915325164795,1.974546909332276,0.0028581943351498,0.0685966640435957,187.458536636326,-10.8870403488169
293890350,4189.36,4.51,7,74.96255905455519,0.0892897205579044,0.1805660707818788,0.0347225050941233,34.69399894986834,189.7114992141724,3.116941452026367,0.0038908312408918,0.0933799497814054,77.6922191177956,16.2593363092136
290055475,4209.84,4.67,8,75.41100166694855,0.8906418773848372,2.187535319632389,0.104170702429883,33.93980264663696,108.39855670928956,3.680253028869629,0.0044202215322042,0.1060853167729009,205.937859099764,-17.603551134028
98671079,3945.24,4.28,9,174.92152114276928,0.8850836542132028,2.8196871796149026,0.0277780842857282,139.2006410492791,632.9082489013672,1.494395732879639,0.0021438185395948,0.0514516449502762,186.252231023396,-10.8657872436769
168688550,3819.21,4.7,4,52.68751590327406,0.6597385245653982,1.5833781080725655,0.0347221120935046,38.38363587856293,92.5058364868164,2.2260546684265137,0.0031633046995922,0.0759193127902132,290.981088914378,-29.1436300567822
98664556,4201.51,4.5,19,174.85193903416325,0.1217123599444676,0.4166687125273256,0.0277786829619799,12.357422552610698,48.17707538604736,1.3285160064697266,0.0045276401911218,0.1086633645869246,185.91626329419,-9.73610443502161
60284406,3700.5,4.33,10,174.5763195269235,0.1020879184177374,0.2500069770158006,0.0277803625981505,126.7176604270935,998.2089996337892,2.847766876220703,0.0023867307306957,0.0572815375366977,125.036909800123,13.0319316484637
2527561,3421.54,4.39,3,52.45820150101508,0.1597262285367075,0.1875047568350965,0.1458369462504833,301.7590681711833,848.188304901123,21.59861326217652,0.0023828495149148,0.0571883883579567,289.122226899106,-29.1224070312682
